MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Information						Time:	13.703369	Sec	10/15/2021 12:41:00 PM
Operator	Jake Benzing
Project	AM Bench 2022 mini-tensile challenge
Specimen ID	90-X.08-1
Material	PBF-L Inconel 625
Specimen Width	2.55	mm
Specimen Thickness	1.51	mm
Notes	
Operator Information End

Data Acquisition						Time:	1014.6973	Sec	10/15/2021 12:57:41 PM
Time	Axial Displacement	Axial Extensometer	Axial Force
Sec	mm	mm	N
13.817139	0.0012365411	-4.1533309e-05	63.669308
13.917236	-0.00095907057	-9.2976305e-05	63.825153
14.017334	0.0014406125	-8.841134e-05	62.711605
14.117432	0.0011406521	-8.5190448e-05	66.065407
14.217529	0.0020899118	-2.5674748e-05	66.627701
14.317627	0.0025994757	-0.00015754052	68.614845
14.417725	0.0011004935	-0.00013051643	68.812531
14.517822	0.0037435868	-6.3989355e-05	72.299553
14.61792	0.0042090993	4.5332265e-05	75.721581
14.718018	0.0039058605	-4.453701e-05	74.809769
14.818115	0.0028342807	-2.824408e-05	75.710335
14.918213	0.003782721	-5.2290085e-05	76.176216
15.018311	0.0030789205	-2.5986183e-05	75.550919
15.118408	0.0057740053	-2.0880299e-05	77.435829
15.218506	0.0017071756	2.5125919e-05	78.049271
15.318604	0.0053672967	6.8988179e-06	80.920105
15.418701	0.0032418089	-4.0074487e-05	81.63179
15.518799	0.0078851506	6.9807743e-06	82.603951
15.618896	0.004018141	3.0899744e-05	83.651169
15.718994	0.0073924391	4.701237e-05	88.031761
15.819092	0.0064466624	-5.1478717e-05	87.268219
15.919189	0.0060965037	-4.9671577e-05	90.284355
16.019287	0.0077659041	5.6158704e-05	91.58123
16.119385	0.0062204627	2.1880445e-05	90.873856
16.219482	0.005357462	-3.2087835e-05	92.292625
16.31958	0.0072822077	2.8662336e-05	94.596825
16.419678	0.0061573563	5.8715745e-05	96.803642
16.519775	0.0080490634	0.00010202047	99.386215
16.619873	0.0097099096	3.198157e-05	99.803055
16.719971	0.01064831	3.8570863e-05	100.68716
16.820068	0.01098679	8.2236205e-05	102.72928
16.920166	0.0090618394	2.7203512e-05	105.10043
17.020264	0.0095152631	4.8844096e-05	102.28008
17.120361	0.0094839148	0.00015217267	106.28966
17.220459	0.011444875	0.00010252451	109.15169
17.320557	0.010914464	0.00011158478	108.45868
17.420654	0.011790116	0.00012623449	111.19521
17.520752	0.0119528	0.00011985419	114.46136
17.62085	0.011411068	0.00019785823	114.36188
17.720947	0.011937843	0.00011062589	115.20771
17.821045	0.011443031	0.00022394904	113.13331
17.921143	0.012410116	0.00013994068	114.22046
18.02124	0.012569112	0.00015066056	116.30355
18.121338	0.012608041	0.00017036288	119.55659
18.221436	0.013264307	0.00010563475	118.08173
18.321533	0.01357738	0.00022365809	120.22425
18.421631	0.015265477	0.00023412802	122.48324
18.521729	0.01444202	0.00016871146	125.08186
18.621826	0.014566594	0.00029129669	125.29981
18.721924	0.016134214	0.00017775125	125.98336
18.822021	0.012709462	0.000238861	128.24446
18.922119	0.014936422	0.00021190145	129.82443
19.022217	0.014547334	0.00024674111	130.08717
19.122314	0.018242491	0.00029075579	132.55728
19.222412	0.017643236	0.00020783232	129.83746
19.32251	0.015744921	0.00022349828	133.61758
19.422607	0.017245747	0.00028934205	133.76549
19.522705	0.016199574	0.00024548307	135.23065
19.622803	0.015207903	0.00033542508	135.70839
19.7229	0.017365608	0.00028305189	137.36008
19.822998	0.01879959	0.00028248638	138.49263
19.923096	0.020364137	0.00035952026	142.30531
20.023193	0.019497449	0.00027923271	139.54317
20.123291	0.020397125	0.00037934142	146.25835
20.223389	0.017563943	0.00038310731	143.96371
20.323486	0.01937226	0.00040819315	148.2751
20.423584	0.018072842	0.00032125175	146.0713
20.523682	0.022021653	0.00034850123	149.24814
20.623779	0.02339975	0.00039529015	151.09995
20.723877	0.019802736	0.00035984401	149.27132
20.823975	0.020722901	0.00035850401	153.78709
20.924072	0.021691574	0.000394028	153.58009
21.02417	0.02065959	0.0003978021	153.09044
21.124268	0.022885678	0.00037111301	154.33139
21.224365	0.023752982	0.00045189229	158.25262
21.324463	0.022377139	0.00035634037	159.73042
21.424561	0.024858318	0.00030950742	157.86223
21.524658	0.021022657	0.00045994861	158.64972
21.624756	0.023023775	0.00049389392	161.7233
21.724854	0.023207152	0.00044472521	165.67969
21.824951	0.026069224	0.00046712285	166.43362
21.925049	0.022329194	0.000507597	167.60164
22.025146	0.02493966	0.00045174066	170.16508
22.125244	0.021818196	0.00050611771	169.90132
22.225342	0.023895586	0.00045739155	169.79387
22.325439	0.027300823	0.00056368799	177.87831
22.425537	0.027017869	0.00053203641	177.90086
22.525635	0.028047856	0.0005671588	183.67487
22.625732	0.027292013	0.00057454308	181.84714
22.72583	0.0256074	0.00059881445	180.94131
22.825928	0.029511392	0.00058695127	186.8047
22.926025	0.028234102	0.00057929248	183.66039
23.026123	0.03015516	0.00060316944	184.4395
23.126221	0.027604267	0.00059564278	186.94423
23.226318	0.027369462	0.00068637461	187.76001
23.326416	0.026068814	0.0006745893	191.60704
23.426514	0.02922352	0.00054895633	196.68484
23.526611	0.027328279	0.00067814213	195.88269
23.626709	0.030153725	0.00073555973	197.41455
23.726807	0.028911881	0.00075160677	200.49005
23.826904	0.030935384	0.00078591786	204.18558
23.927002	0.032692887	0.00071130169	206.40271
24.0271	0.029337235	0.00070502382	202.43752
24.127197	0.03245173	0.00072000542	207.45407
24.227295	0.029863805	0.00066464493	204.53337
