Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,357.7985767449866,-2.999085001461241
0.002394948854112999,2.4e-06,0.41477261249999997,357.7985767449866,-2.999085001461241
0.004789897708225998,4.8e-06,0.8295452249999999,357.7985767449866,-2.999085001461241
0.01596632569408666,1.6e-05,2.7651507499999997,357.7985767449866,-2.999085001461241
0.03113433510346899,3.12e-05,5.3920439625,357.7985767449866,-2.999085001461241
0.034327600242286316,3.4399999999999996e-05,5.9450741124999995,357.7985767449866,-2.999085001461241
0.044705711943442646,4.48e-05,7.7424221,357.7985767449866,-2.999085001461241
0.04550402822814698,4.56e-05,7.880679637499999,357.7985767449866,-2.999085001461241
0.048697293366964316,4.88e-05,8.4337097875,357.7985767449866,-2.999085001461241
0.05747877249871198,5.76e-05,9.9545427,357.7985767449866,-2.999085001461241
0.06386530277634664,6.4e-05,11.060602999999999,357.7985767449866,-2.999085001461241
0.06466361906105098,6.48e-05,11.1988605375,357.7985767449866,-2.999085001461241
0.06865520048457263,6.879999999999999e-05,11.890148224999999,357.7985767449866,-2.999085001461241
0.0870164750327723,8.719999999999999e-05,15.0700715875,357.7985767449866,-2.999085001461241
0.0918063727409983,9.2e-05,15.8996168125,357.7985767449866,-2.999085001461241
0.09340300531040696,9.36e-05,16.1761318875,357.7985767449866,-2.999085001461241
0.0965962704492243,9.68e-05,16.7291620375,357.7985767449866,-2.999085001461241
0.1061760658656763,0.0001064,18.3882524875,357.7985767449866,-2.999085001461241
0.11336091242801528,0.0001136,19.632570325,357.7985767449866,-2.999085001461241
0.12054575899035429,0.0001208,20.8768881625,357.7985767449866,-2.999085001461241
0.14689019638559728,0.0001472,25.4393869,357.7985767449866,-2.999085001461241
0.1492851452397103,0.0001496,25.8541595125,357.7985767449866,-2.999085001461241
0.16125988951027528,0.0001616,27.928022575,357.7985767449866,-2.999085001461241
0.16604978721850125,0.00016639999999999998,28.757567799999997,357.7985767449866,-2.999085001461241
0.1772262152043619,0.00017759999999999998,30.693173324999997,357.7985767449866,-2.999085001461241
0.19239422461374425,0.0001928,33.3200665375,357.7985767449866,-2.999085001461241
0.20357065259960494,0.000204,35.2556720625,357.7985767449866,-2.999085001461241
0.20995718287723958,0.0002104,36.3617323625,357.7985767449866,-2.999085001461241
0.21634371315487425,0.00021679999999999998,37.467792662499996,357.7985767449866,-2.999085001461241
0.21953697829369156,0.00021999999999999998,38.02082281249999,357.7985767449866,-2.999085001461241
0.22991508999484792,0.0002304,39.8181708,357.7985767449866,-2.999085001461241
0.24747804825834327,0.000248,42.859836625,357.7985767449866,-2.999085001461241
0.25546121110538655,0.000256,44.242411999999995,357.7985767449866,-2.999085001461241
0.2674359553759516,0.000268,46.316275062500004,357.7985767449866,-2.999085001461241
0.27541911822299486,0.000276,47.6988504375,357.7985767449866,-2.999085001461241
0.2826039647853339,0.0002832,48.943168275,357.7985767449866,-2.999085001461241
0.2849989136394469,0.0002856,49.3579408875,357.7985767449866,-2.999085001461241
0.29777197419471624,0.0002984,51.5700614875,357.7985767449866,-2.999085001461241
0.3193265138817332,0.00031999999999999997,55.303014999999995,357.7985767449866,-2.999085001461241
0.32571304415936786,0.00032639999999999996,56.40907529999999,357.7985767449866,-2.999085001461241
0.3265113604440722,0.0003272,56.5473328375,357.7985767449866,-2.999085001461241
0.33928442099934153,0.00033999999999999997,58.75945343749999,357.7985767449866,-2.999085001461241
0.3504608489852022,0.00035119999999999997,60.69505896249999,357.7985767449866,-2.999085001461241
0.35844401183224556,0.0003592,62.0776343375,357.7985767449866,-2.999085001461241
0.36163727697106285,0.00036239999999999997,62.63066448749999,357.7985767449866,-2.999085001461241
0.3688221235334019,0.0003696,63.874982325,357.7985767449866,-2.999085001461241
0.3696204398181062,0.0003704,64.0132398625,357.7985767449866,-2.999085001461241
0.3728137049569235,0.0003736,64.5662700125,357.7985767449866,-2.999085001461241
0.37999855151926254,0.0003808,65.81058785,357.7985767449866,-2.999085001461241
0.3871833980816015,0.000388,67.0549056875,357.7985767449866,-2.999085001461241
0.3887800306510102,0.0003896,67.3314207625,357.7985767449866,-2.999085001461241
0.3903766632204188,0.00039119999999999997,67.6079358375,357.7985767449866,-2.999085001461241
0.39995645863687085,0.0004008,69.2670262875,357.7985767449866,-2.999085001461241
0.4007547749215752,0.0004016,69.405283825,357.7985767449866,-2.999085001461241
0.4231076308932965,0.000424,73.276494875,357.7985767449866,-2.999085001461241
0.4286958448862268,0.0004296,74.2442976375,357.7985767449866,-2.999085001461241
0.4374773240179745,0.0004384,75.76513055,357.7985767449866,-2.999085001461241
0.4502503845732438,0.00045119999999999996,77.97725114999999,357.7985767449866,-2.999085001461241
0.4510487008579482,0.000452,78.1155086875,357.7985767449866,-2.999085001461241
