Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,287.82271975126304,4.024939491127563
4.53212360859074e-10,4.8e-06,0.857717175,287.82271975126304,4.024939491127563
1.3596370825772221e-09,1.44e-05,2.5731515249999997,287.82271975126304,4.024939491127563
1.5107078695302467e-09,1.6e-05,2.8590572499999998,287.82271975126304,4.024939491127563
2.2660618042953703e-09,2.4e-05,4.288585875,287.82271975126304,4.024939491127563
2.4171325912483947e-09,2.56e-05,4.5744916,287.82271975126304,4.024939491127563
3.399092706443055e-09,3.6e-05,6.4328788125,287.82271975126304,4.024939491127563
4.078911247731666e-09,4.32e-05,7.719454575,287.82271975126304,4.024939491127563
4.532123608590741e-09,4.8e-05,8.57717175,287.82271975126304,4.024939491127563
7.478003954174722e-09,7.92e-05,14.1523333875,287.82271975126304,4.024939491127563
8.837641036751943e-09,9.36e-05,16.7254849125,287.82271975126304,4.024939491127563
9.668530364993579e-09,0.0001024,18.2979664,287.82271975126304,4.024939491127563
9.970671938899628e-09,0.00010559999999999999,18.86977785,287.82271975126304,4.024939491127563
1.0499419693235214e-08,0.00011119999999999999,19.8704478875,287.82271975126304,4.024939491127563
1.1481379808429876e-08,0.0001216,21.7288351,287.82271975126304,4.024939491127563
1.1556915201906387e-08,0.0001224,21.871787962499997,287.82271975126304,4.024939491127563
1.2010127562765461e-08,0.0001272,22.7295051375,287.82271975126304,4.024939491127563
1.261441071057756e-08,0.0001336,23.8731280375,287.82271975126304,4.024939491127563
1.2841016891007097e-08,0.000136,24.301986625,287.82271975126304,4.024939491127563
1.2916552284483609e-08,0.0001368,24.444939487499997,287.82271975126304,4.024939491127563
1.3520835432295707e-08,0.00014319999999999998,25.588562387499998,287.82271975126304,4.024939491127563
1.4427260154013856e-08,0.0001528,27.3039967375,287.82271975126304,4.024939491127563
1.5333684875732004e-08,0.0001624,29.0194310875,287.82271975126304,4.024939491127563
1.5484755662685028e-08,0.000164,29.305336812500002,287.82271975126304,4.024939491127563
1.6995463532215275e-08,0.00017999999999999998,32.164394062499994,287.82271975126304,4.024939491127563
1.888384836912808e-08,0.00019999999999999998,35.738215624999995,287.82271975126304,4.024939491127563
1.9563666910416696e-08,0.0002072,37.0247913875,287.82271975126304,4.024939491127563
1.9865808484322744e-08,0.0002104,37.5966028375,287.82271975126304,4.024939491127563
2.0923303992993918e-08,0.0002216,39.597942912499995,287.82271975126304,4.024939491127563
2.107437477994694e-08,0.00022319999999999998,39.883848637499995,287.82271975126304,4.024939491127563
2.1754193321235554e-08,0.0002304,41.170424399999995,287.82271975126304,4.024939491127563
2.2131870288618113e-08,0.00023439999999999998,41.885188712499996,287.82271975126304,4.024939491127563
2.3113830403812773e-08,0.0002448,43.743575924999995,287.82271975126304,4.024939491127563
2.3189365797289287e-08,0.0002456,43.8865287875,287.82271975126304,4.024939491127563
2.371811355162487e-08,0.0002512,44.887198825,287.82271975126304,4.024939491127563
2.3869184338577895e-08,0.00025279999999999996,45.17310454999999,287.82271975126304,4.024939491127563
2.432239669943697e-08,0.0002576,46.030821724999996,287.82271975126304,4.024939491127563
2.4851144453772558e-08,0.0002632,47.0314917625,287.82271975126304,4.024939491127563
2.5455427601584656e-08,0.0002696,48.1751146625,287.82271975126304,4.024939491127563
2.560649838853768e-08,0.0002712,48.4610203875,287.82271975126304,4.024939491127563
2.636185232330281e-08,0.0002792,49.8905490125,287.82271975126304,4.024939491127563
2.749488322545049e-08,0.0002912,52.03484194999999,287.82271975126304,4.024939491127563
2.840130794716864e-08,0.0003008,53.750276299999996,287.82271975126304,4.024939491127563
2.8476843340645153e-08,0.0003016,53.8932291625,287.82271975126304,4.024939491127563
2.8703449521074684e-08,0.00030399999999999996,54.322087749999994,287.82271975126304,4.024939491127563
2.9005591094980736e-08,0.0003072,54.8938992,287.82271975126304,4.024939491127563
2.915666188193376e-08,0.00030879999999999997,55.17980492499999,287.82271975126304,4.024939491127563
3.1196117505799595e-08,0.0003304,59.0395322125,287.82271975126304,4.024939491127563
3.172486526013518e-08,0.000336,60.04020225,287.82271975126304,4.024939491127563
3.195147144056472e-08,0.0003384,60.469060837499995,287.82271975126304,4.024939491127563
3.240468380142379e-08,0.0003432,61.3267780125,287.82271975126304,4.024939491127563
3.36887854905245e-08,0.0003568,63.756976675,287.82271975126304,4.024939491127563
3.376432088400101e-08,0.00035759999999999996,63.89992953749999,287.82271975126304,4.024939491127563
3.421753324486009e-08,0.00036239999999999997,64.75764671249999,287.82271975126304,4.024939491127563
3.42930686383366e-08,0.0003632,64.900599575,287.82271975126304,4.024939491127563
3.587931190134336e-08,0.00037999999999999997,67.90260968749999,287.82271975126304,4.024939491127563
3.633252426220243e-08,0.0003848,68.7603268625,287.82271975126304,4.024939491127563
3.655913044263197e-08,0.0003872,69.18918545,287.82271975126304,4.024939491127563
3.6710201229584995e-08,0.00038879999999999996,69.47509117499999,287.82271975126304,4.024939491127563
3.79943029186857e-08,0.00040239999999999997,71.90528983749999,287.82271975126304,4.024939491127563
3.8825192246927336e-08,0.00041119999999999997,73.47777132499999,287.82271975126304,4.024939491127563
3.8976263033880364e-08,0.0004128,73.76367705,287.82271975126304,4.024939491127563
3.965608157516897e-08,0.00041999999999999996,75.05025281249999,287.82271975126304,4.024939491127563
4.026036472298107e-08,0.00042639999999999996,76.19387571249999,287.82271975126304,4.024939491127563
4.116678944469922e-08,0.00043599999999999997,77.9093100625,287.82271975126304,4.024939491127563
4.177107259251132e-08,0.00044239999999999997,79.0529329625,287.82271975126304,4.024939491127563
4.192214337946435e-08,0.000444,79.3388386875,287.82271975126304,4.024939491127563
4.199767877294086e-08,0.00044479999999999997,79.48179155,287.82271975126304,4.024939491127563
4.305517428161203e-08,0.00045599999999999997,81.483131625,287.82271975126304,4.024939491127563
4.320624506856505e-08,0.00045759999999999996,81.76903734999999,287.82271975126304,4.024939491127563
4.4414811364189254e-08,0.0004704,84.05628315,287.82271975126304,4.024939491127563
4.501909451200135e-08,0.0004768,85.19990605,287.82271975126304,4.024939491127563
4.524570069243089e-08,0.0004792,85.6287646375,287.82271975126304,4.024939491127563
4.547230687286043e-08,0.0004816,86.057623225,287.82271975126304,4.024939491127563
4.562337765981345e-08,0.0004832,86.34352894999999,287.82271975126304,4.024939491127563
4.6227660807625546e-08,0.0004896,87.48715184999999,287.82271975126304,4.024939491127563
4.645426698805508e-08,0.0004919999999999999,87.91601043749999,287.82271975126304,4.024939491127563
4.71340855293437e-08,0.0004992,89.2025862,287.82271975126304,4.024939491127563
4.773836867715579e-08,0.0005055999999999999,90.34620909999998,287.82271975126304,4.024939491127563
4.8040510251061845e-08,0.0005088,90.91802055,287.82271975126304,4.024939491127563
4.8342651824967894e-08,0.000512,91.48983199999999,287.82271975126304,4.024939491127563
4.879586418582697e-08,0.0005168,92.347549175,287.82271975126304,4.024939491127563
4.9249076546686047e-08,0.0005216,93.20526635,287.82271975126304,4.024939491127563
4.955121812059209e-08,0.0005248,93.77707779999999,287.82271975126304,4.024939491127563
4.9626753514068606e-08,0.0005256,93.9200306625,287.82271975126304,4.024939491127563
5.1439602957504905e-08,0.0005448,97.3508993625,287.82271975126304,4.024939491127563
5.279924004008212e-08,0.0005591999999999999,99.92405088749999,287.82271975126304,4.024939491127563
5.400780633570632e-08,0.000572,102.21129668750001,287.82271975126304,4.024939491127563
5.4234412516135854e-08,0.0005744,102.640155275,287.82271975126304,4.024939491127563
5.438548330308888e-08,0.000576,102.926061,287.82271975126304,4.024939491127563
5.536744341828354e-08,0.0005863999999999999,104.7844482125,287.82271975126304,4.024939491127563
5.559404959871308e-08,0.0005888,105.2133068,287.82271975126304,4.024939491127563
5.604726195957215e-08,0.0005936,106.071023975,287.82271975126304,4.024939491127563
5.680261589433728e-08,0.0006016,107.50055259999999,287.82271975126304,4.024939491127563
5.6953686681290306e-08,0.0006032,107.786458325,287.82271975126304,4.024939491127563
5.7482434435625886e-08,0.0006087999999999999,108.78712836249998,287.82271975126304,4.024939491127563
5.906867769863264e-08,0.0006255999999999999,111.78913847499999,287.82271975126304,4.024939491127563
