Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,209.94769104670178,1.1191128964664685
6.081029223865341e-08,8e-07,0.148097225,209.94769104670178,1.1191128964664685
2.4324116895461365e-07,3.2e-06,0.5923889,209.94769104670178,1.1191128964664685
1.2162058447730683e-06,1.6e-05,2.9619445,209.94769104670178,1.1191128964664685
1.520257305966335e-06,1.9999999999999998e-05,3.702430625,209.94769104670178,1.1191128964664685
1.7026881826822953e-06,2.24e-05,4.1467222999999995,209.94769104670178,1.1191128964664685
2.0067396438755624e-06,2.6399999999999998e-05,4.887208425,209.94769104670178,1.1191128964664685
2.4324116895461365e-06,3.2e-05,5.923889,209.94769104670178,1.1191128964664685
2.4932219817847897e-06,3.28e-05,6.071986225,209.94769104670178,1.1191128964664685
2.67565285850075e-06,3.52e-05,6.5162779,209.94769104670178,1.1191128964664685
4.804013086853619e-06,6.319999999999999e-05,11.699680775,209.94769104670178,1.1191128964664685
5.0472542558082335e-06,6.64e-05,12.292069675,209.94769104670178,1.1191128964664685
5.108064548046886e-06,6.72e-05,12.4401669,209.94769104670178,1.1191128964664685
6.08102922386534e-06,7.999999999999999e-05,14.8097225,209.94769104670178,1.1191128964664685
6.932373315206489e-06,9.12e-05,16.88308365,209.94769104670178,1.1191128964664685
7.722907114308983e-06,0.00010159999999999999,18.808347575,209.94769104670178,1.1191128964664685
8.756682082366091e-06,0.0001152,21.326000399999998,209.94769104670178,1.1191128964664685
8.817492374604744e-06,0.000116,21.474097625,209.94769104670178,1.1191128964664685
9.12154383579801e-06,0.00011999999999999999,22.21458375,209.94769104670178,1.1191128964664685
1.1797196694298762e-05,0.0001552,28.73086165,209.94769104670178,1.1191128964664685
1.2405299616685294e-05,0.00016319999999999998,30.2118339,209.94769104670178,1.1191128964664685
1.2587730493401256e-05,0.0001656,30.656125574999997,209.94769104670178,1.1191128964664685
1.3621505461458363e-05,0.0001792,33.173778399999996,209.94769104670178,1.1191128964664685
1.374312604593567e-05,0.0001808,33.46997285,209.94769104670178,1.1191128964664685
1.3864746630412977e-05,0.0001824,33.7661673,209.94769104670178,1.1191128964664685
1.4472849552799511e-05,0.0001904,35.24713955,209.94769104670178,1.1191128964664685
1.5141762767424699e-05,0.0001992,36.876209025,209.94769104670178,1.1191128964664685
1.5871486274288537e-05,0.00020879999999999998,38.653375725,209.94769104670178,1.1191128964664685
1.7817415625925446e-05,0.00023439999999999998,43.39248692499999,209.94769104670178,1.1191128964664685
2.1830894913676573e-05,0.0002872,53.166903774999994,209.94769104670178,1.1191128964664685
2.2925480173972335e-05,0.0003016,55.832653825,209.94769104670178,1.1191128964664685
2.3290341927404253e-05,0.00030639999999999997,56.72123717499999,209.94769104670178,1.1191128964664685
2.3776824265313482e-05,0.00031279999999999996,57.90601497499999,209.94769104670178,1.1191128964664685
2.4020065434268095e-05,0.000316,58.498403874999994,209.94769104670178,1.1191128964664685
2.4810599233370587e-05,0.00032639999999999996,60.4236678,209.94769104670178,1.1191128964664685
2.5479512447995775e-05,0.00033519999999999996,62.05273727499999,209.94769104670178,1.1191128964664685
2.5601133032473086e-05,0.0003368,62.348931725,209.94769104670178,1.1191128964664685
2.5783563909189045e-05,0.0003392,62.7932234,209.94769104670178,1.1191128964664685
2.6513287416052884e-05,0.00034879999999999997,64.5703901,209.94769104670178,1.1191128964664685
2.7243010922916725e-05,0.0003584,66.34755679999999,209.94769104670178,1.1191128964664685
2.7364631507394034e-05,0.00035999999999999997,66.64375125,209.94769104670178,1.1191128964664685
2.7425441799632688e-05,0.0003608,66.791848475,209.94769104670178,1.1191128964664685
2.785111384530326e-05,0.00036639999999999996,67.82852904999999,209.94769104670178,1.1191128964664685
2.9188940274553638e-05,0.000384,71.086668,209.94769104670178,1.1191128964664685
2.9310560859030943e-05,0.0003856,71.38286245,209.94769104670178,1.1191128964664685
2.997947407365613e-05,0.0003944,73.011931925,209.94769104670178,1.1191128964664685
3.0587576996042664e-05,0.00040239999999999997,74.49290417499999,209.94769104670178,1.1191128964664685
3.083081816499728e-05,0.0004056,75.085293075,209.94769104670178,1.1191128964664685
3.1499731379622465e-05,0.0004144,76.71436255,209.94769104670178,1.1191128964664685
3.247269605544092e-05,0.0004272,79.08391815,209.94769104670178,1.1191128964664685
3.2594316639918224e-05,0.00042879999999999996,79.38011259999999,209.94769104670178,1.1191128964664685
3.271593722439553e-05,0.0004304,79.67630705,209.94769104670178,1.1191128964664685
3.460105628379379e-05,0.0004552,84.267321025,209.94769104670178,1.1191128964664685
3.47226768682711e-05,0.0004568,84.563515475,209.94769104670178,1.1191128964664685
3.5209159206180324e-05,0.0004632,85.748293275,209.94769104670178,1.1191128964664685
3.5269969498418975e-05,0.000464,85.8963905,209.94769104670178,1.1191128964664685
3.563483125185089e-05,0.00046879999999999996,86.78497384999999,209.94769104670178,1.1191128964664685
3.581726212856686e-05,0.00047119999999999996,87.22926552499999,209.94769104670178,1.1191128964664685
3.6668606219908e-05,0.00048239999999999996,89.302626675,209.94769104670178,1.1191128964664685
3.946587966288606e-05,0.0005191999999999999,96.11509902499999,209.94769104670178,1.1191128964664685
4.0864516384375086e-05,0.0005376,99.5213352,209.94769104670178,1.1191128964664685
4.147261930676162e-05,0.0005455999999999999,101.00230744999999,209.94769104670178,1.1191128964664685
4.3418548658398536e-05,0.0005712,105.74141865,209.94769104670178,1.1191128964664685
4.37226001195918e-05,0.0005752,106.481904775,209.94769104670178,1.1191128964664685
4.433070304197834e-05,0.0005832,107.962877025,209.94769104670178,1.1191128964664685
4.4634754503171604e-05,0.0005872,108.70336314999999,209.94769104670178,1.1191128964664685
4.4695564795410254e-05,0.000588,108.851460375,209.94769104670178,1.1191128964664685
4.609420151689929e-05,0.0006064,112.25769655,209.94769104670178,1.1191128964664685
4.6459063270331205e-05,0.0006112,113.1462799,209.94769104670178,1.1191128964664685
4.694554560824043e-05,0.0006175999999999999,114.33105769999999,209.94769104670178,1.1191128964664685
4.7371217653911005e-05,0.0006232,115.367738275,209.94769104670178,1.1191128964664685
4.7614458822865615e-05,0.0006263999999999999,115.96012717499998,209.94769104670178,1.1191128964664685
4.797932057629754e-05,0.0006312,116.84871052499999,209.94769104670178,1.1191128964664685
4.8161751453013504e-05,0.0006336,117.2930022,209.94769104670178,1.1191128964664685
4.852661320644542e-05,0.0006384,118.18158555000001,209.94769104670178,1.1191128964664685
5.035092197360502e-05,0.0006624,122.62450229999999,209.94769104670178,1.1191128964664685
5.07765940192756e-05,0.000668,123.661182875,209.94769104670178,1.1191128964664685
5.187117927957136e-05,0.0006824,126.326932925,209.94769104670178,1.1191128964664685
5.296576453986712e-05,0.0006967999999999999,128.99268297499998,209.94769104670178,1.1191128964664685
5.320900570882173e-05,0.0007,129.585071875,209.94769104670178,1.1191128964664685
5.357386746225366e-05,0.0007048,130.473655225,209.94769104670178,1.1191128964664685
5.466845272254941e-05,0.0007191999999999999,133.13940527499997,209.94769104670178,1.1191128964664685
5.545898652165191e-05,0.0007296,135.0646692,209.94769104670178,1.1191128964664685
5.5763037982845176e-05,0.0007335999999999999,135.805155325,209.94769104670178,1.1191128964664685
5.5945468859561134e-05,0.000736,136.249447,209.94769104670178,1.1191128964664685
5.600627915179979e-05,0.0007368,136.397544225,209.94769104670178,1.1191128964664685
5.667519236642498e-05,0.0007456,138.0266137,209.94769104670178,1.1191128964664685
5.758734675000478e-05,0.0007576,140.248072075,209.94769104670178,1.1191128964664685
5.8073829087914e-05,0.0007639999999999999,141.432849875,209.94769104670178,1.1191128964664685
5.8377880549107276e-05,0.000768,142.173336,209.94769104670178,1.1191128964664685
5.910760405597111e-05,0.0007775999999999999,143.9505027,209.94769104670178,1.1191128964664685
5.9776517270596295e-05,0.0007863999999999999,145.57957217499998,209.94769104670178,1.1191128964664685
5.995894814731226e-05,0.0007888,146.02386385,209.94769104670178,1.1191128964664685
6.293865246700627e-05,0.000828,153.280627875,209.94769104670178,1.1191128964664685
6.318189363596089e-05,0.0008311999999999999,153.873016775,209.94769104670178,1.1191128964664685
6.35467553893928e-05,0.0008359999999999999,154.761600125,209.94769104670178,1.1191128964664685
6.40940480195407e-05,0.0008432,156.09447515,209.94769104670178,1.1191128964664685
6.433728918849531e-05,0.0008464,156.68686405,209.94769104670178,1.1191128964664685
6.482377152640453e-05,0.0008527999999999999,157.87164184999997,209.94769104670178,1.1191128964664685
6.634402883237087e-05,0.0008728,161.57407247499998,209.94769104670178,1.1191128964664685
6.676970087804145e-05,0.0008784,162.61075305,209.94769104670178,1.1191128964664685
6.926292285982623e-05,0.0009111999999999999,168.682739275,209.94769104670178,1.1191128964664685
6.938454344430354e-05,0.0009128,168.978933725,209.94769104670178,1.1191128964664685
6.974940519773546e-05,0.0009176,169.867517075,209.94769104670178,1.1191128964664685
7.053993899683795e-05,0.000928,171.792781,209.94769104670178,1.1191128964664685
7.072236987355391e-05,0.0009304,172.23707267499998,209.94769104670178,1.1191128964664685
7.236424776399755e-05,0.0009519999999999999,176.23569774999999,209.94769104670178,1.1191128964664685
7.3337212439816e-05,0.0009647999999999999,178.60525335,209.94769104670178,1.1191128964664685
7.382369477772523e-05,0.0009712,179.79003115,209.94769104670178,1.1191128964664685
7.418855653115717e-05,0.000976,180.6786145,209.94769104670178,1.1191128964664685
7.424936682339581e-05,0.0009767999999999999,180.82671172499997,209.94769104670178,1.1191128964664685
7.473584916130504e-05,0.0009832,182.011489525,209.94769104670178,1.1191128964664685
7.637772705174867e-05,0.0010048,186.01011459999998,209.94769104670178,1.1191128964664685
7.735069172756714e-05,0.0010176,188.3796702,209.94769104670178,1.1191128964664685
7.76547431887604e-05,0.0010216,189.12015632499998,209.94769104670178,1.1191128964664685
7.93574313714427e-05,0.001044,193.266878625,209.94769104670178,1.1191128964664685
