Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,116.71397186492558,1.5894358933782868
1.8530903866345278e-07,7.2e-06,1.382646375,116.71397186492558,1.5894358933782868
2.2648882503310897e-07,8.8e-06,1.689901125,116.71397186492558,1.5894358933782868
6.588765819144988e-07,2.56e-05,4.9160759999999994,116.71397186492558,1.5894358933782868
9.47135086502092e-07,3.68e-05,7.06685925,116.71397186492558,1.5894358933782868
1.0912643387958887e-06,4.24e-05,8.142250875,116.71397186492558,1.5894358933782868
1.1118542319807168e-06,4.32e-05,8.29587825,116.71397186492558,1.5894358933782868
1.3177531638289976e-06,5.12e-05,9.832151999999999,116.71397186492558,1.5894358933782868
1.5648318820469346e-06,6.08e-05,11.6756805,116.71397186492558,1.5894358933782868
1.914860066189012e-06,7.439999999999999e-05,14.287345874999998,116.71397186492558,1.5894358933782868
3.953259491486993e-06,0.0001536,29.496456,116.71397186492558,1.5894358933782868
4.591546180216664e-06,0.0001784,34.258904625,116.71397186492558,1.5894358933782868
5.16806318939185e-06,0.0002008,38.560471125,116.71397186492558,1.5894358933782868
5.229832868946334e-06,0.00020319999999999998,39.02135325,116.71397186492558,1.5894358933782868
5.415141907609787e-06,0.0002104,40.403999625,116.71397186492558,1.5894358933782868
5.435731800794615e-06,0.00021119999999999998,40.557627,116.71397186492558,1.5894358933782868
5.765170091751865e-06,0.000224,43.015665,116.71397186492558,1.5894358933782868
5.847529664491177e-06,0.0002272,43.630174499999995,116.71397186492558,1.5894358933782868
6.485816353220848e-06,0.000252,48.392623125,116.71397186492558,1.5894358933782868
6.835844537362926e-06,0.0002656,51.0042885,116.71397186492558,1.5894358933782868
6.979973789656721e-06,0.0002712,52.079680124999996,116.71397186492558,1.5894358933782868
7.741799837495361e-06,0.0003008,57.763892999999996,116.71397186492558,1.5894358933782868
7.927108876158815e-06,0.000308,59.146539375,116.71397186492558,1.5894358933782868
7.988878555713298e-06,0.0003104,59.6074215,116.71397186492558,1.5894358933782868
8.297726953485718e-06,0.0003224,61.911832125,116.71397186492558,1.5894358933782868
8.338906739855375e-06,0.00032399999999999996,62.219086874999995,116.71397186492558,1.5894358933782868
8.359496633040203e-06,0.0003248,62.372714249999994,116.71397186492558,1.5894358933782868
8.524215778518827e-06,0.0003312,63.601733249999995,116.71397186492558,1.5894358933782868
8.565395564888484e-06,0.00033279999999999996,63.908987999999994,116.71397186492558,1.5894358933782868
8.585985458073312e-06,0.0003336,64.062615375,116.71397186492558,1.5894358933782868
8.668345030812625e-06,0.0003368,64.677124875,116.71397186492558,1.5894358933782868
8.73011471036711e-06,0.0003392,65.138007,116.71397186492558,1.5894358933782868
9.69783969005403e-06,0.0003768,72.358493625,116.71397186492558,1.5894358933782868
9.739019476423684e-06,0.0003784,72.66574837499999,116.71397186492558,1.5894358933782868
9.759609369608514e-06,0.0003792,72.81937575,116.71397186492558,1.5894358933782868
1.0027277981011278e-05,0.0003896,74.816531625,116.71397186492558,1.5894358933782868
1.0068457767380934e-05,0.00039119999999999997,75.123786375,116.71397186492558,1.5894358933782868
1.0109637553750591e-05,0.0003928,75.43104112500001,116.71397186492558,1.5894358933782868
1.0130227446935419e-05,0.00039359999999999997,75.58466849999999,116.71397186492558,1.5894358933782868
1.0253766806044388e-05,0.0003984,76.50643275,116.71397186492558,1.5894358933782868
1.0377306165153355e-05,0.0004032,77.428197,116.71397186492558,1.5894358933782868
1.0562615203816809e-05,0.0004104,78.810843375,116.71397186492558,1.5894358933782868
1.0603794990186464e-05,0.000412,79.118098125,116.71397186492558,1.5894358933782868
1.0686154562925776e-05,0.00041519999999999995,79.73260762499999,116.71397186492558,1.5894358933782868
1.074792424248026e-05,0.00041759999999999996,80.19348975,116.71397186492558,1.5894358933782868
1.076851413566509e-05,0.0004184,80.347117125,116.71397186492558,1.5894358933782868
1.0995002960698199e-05,0.0004272,82.03701824999999,116.71397186492558,1.5894358933782868
1.1097952426622338e-05,0.00043119999999999996,82.805155125,116.71397186492558,1.5894358933782868
1.1200901892546478e-05,0.00043519999999999995,83.573292,116.71397186492558,1.5894358933782868
1.140680082439476e-05,0.0004432,85.10956575,116.71397186492558,1.5894358933782868
1.1653879542612697e-05,0.0004528,86.95309425,116.71397186492558,1.5894358933782868
1.1859778474460978e-05,0.0004608,88.489368,116.71397186492558,1.5894358933782868
1.2003907726754773e-05,0.00046639999999999995,89.564759625,116.71397186492558,1.5894358933782868
1.2498065163190649e-05,0.0004856,93.251816625,116.71397186492558,1.5894358933782868
1.2848093347332727e-05,0.0004992,95.863482,116.71397186492558,1.5894358933782868
1.2930452920072039e-05,0.0005024,96.47799149999999,116.71397186492558,1.5894358933782868
1.2992222599626523e-05,0.0005048,96.938873625,116.71397186492558,1.5894358933782868
1.3280481104214115e-05,0.000516,99.08965687499999,116.71397186492558,1.5894358933782868
1.3342250783768601e-05,0.0005184,99.550539,116.71397186492558,1.5894358933782868
1.3486380036062396e-05,0.0005239999999999999,100.625930625,116.71397186492558,1.5894358933782868
1.3815818327019644e-05,0.0005367999999999999,103.08396862499998,116.71397186492558,1.5894358933782868
1.4186436404346551e-05,0.0005512,105.849261375,116.71397186492558,1.5894358933782868
1.4268795977085864e-05,0.0005543999999999999,106.46377087499998,116.71397186492558,1.5894358933782868
1.430997576345552e-05,0.000556,106.771025625,116.71397186492558,1.5894358933782868
1.4598234268043115e-05,0.0005672,108.921808875,116.71397186492558,1.5894358933782868
1.4618824161227941e-05,0.0005679999999999999,109.07543624999998,116.71397186492558,1.5894358933782868
1.4742363520336909e-05,0.0005727999999999999,109.99720049999999,116.71397186492558,1.5894358933782868
1.484531298626105e-05,0.0005767999999999999,110.76533737499999,116.71397186492558,1.5894358933782868
1.5092391704478986e-05,0.0005863999999999999,112.60886587499999,116.71397186492558,1.5894358933782868
1.5215931063587955e-05,0.0005912,113.53063012499999,116.71397186492558,1.5894358933782868
1.527770074314244e-05,0.0005936,113.99151225,116.71397186492558,1.5894358933782868
1.5360060315881754e-05,0.0005968,114.60602175,116.71397186492558,1.5894358933782868
1.5483599674990723e-05,0.0006016,115.52778599999999,116.71397186492558,1.5894358933782868
1.585421775231763e-05,0.000616,118.29307875,116.71397186492558,1.5894358933782868
1.591598743187211e-05,0.0006184,118.75396087499999,116.71397186492558,1.5894358933782868
1.5977757111426595e-05,0.0006208,119.214843,116.71397186492558,1.5894358933782868
1.626601561601419e-05,0.000632,121.36562624999999,116.71397186492558,1.5894358933782868
1.6595453906971437e-05,0.0006448,123.82366425,116.71397186492558,1.5894358933782868
1.6760173052450064e-05,0.0006512,125.05268325,116.71397186492558,1.5894358933782868
1.6842532625189375e-05,0.0006544,125.66719275,116.71397186492558,1.5894358933782868
1.690430230474386e-05,0.0006567999999999999,126.12807487499998,116.71397186492558,1.5894358933782868
1.7048431557037654e-05,0.0006624,127.20346649999999,116.71397186492558,1.5894358933782868
1.758376877984319e-05,0.0006832,131.19777825,116.71397186492558,1.5894358933782868
1.7810257604876297e-05,0.000692,132.887679375,116.71397186492558,1.5894358933782868
1.7913207070800437e-05,0.000696,133.65581625,116.71397186492558,1.5894358933782868
1.8016156536724577e-05,0.0007,134.423953125,116.71397186492558,1.5894358933782868
1.8201465575388027e-05,0.0007072,135.8065995,116.71397186492558,1.5894358933782868
1.8222055468572856e-05,0.000708,135.960226875,116.71397186492558,1.5894358933782868
1.8675033118639074e-05,0.0007256,139.340029125,116.71397186492558,1.5894358933782868
1.8695623011823903e-05,0.0007264,139.4936565,116.71397186492558,1.5894358933782868
1.9313319807368745e-05,0.0007503999999999999,144.10247775,116.71397186492558,1.5894358933782868
1.9766297457434965e-05,0.000768,147.48228,116.71397186492558,1.5894358933782868
1.9992786282468074e-05,0.0007768,149.172181125,116.71397186492558,1.5894358933782868
2.0219275107501183e-05,0.0007856,150.86208225000001,116.71397186492558,1.5894358933782868
2.0425174039349462e-05,0.0007936,152.398356,116.71397186492558,1.5894358933782868
2.0589893184828086e-05,0.0007999999999999999,153.627375,116.71397186492558,1.5894358933782868
2.0939921368970164e-05,0.0008135999999999999,156.23904037499997,116.71397186492558,1.5894358933782868
2.1331129339481897e-05,0.0008288,159.1579605,116.71397186492558,1.5894358933782868
2.139289901903638e-05,0.0008311999999999999,159.61884262499998,116.71397186492558,1.5894358933782868
2.161938784406949e-05,0.0008399999999999999,161.30874375,116.71397186492558,1.5894358933782868
2.18458766691026e-05,0.0008487999999999999,162.998644875,116.71397186492558,1.5894358933782868
2.1990005921396397e-05,0.0008544,164.07403649999998,116.71397186492558,1.5894358933782868
2.2113545280505366e-05,0.0008592,164.99580075,116.71397186492558,1.5894358933782868
2.2525343144201925e-05,0.0008751999999999999,168.06834824999999,116.71397186492558,1.5894358933782868
2.2628292610126068e-05,0.0008792,168.836485125,116.71397186492558,1.5894358933782868
2.3307759085225394e-05,0.0009056,173.9061885,116.71397186492558,1.5894358933782868
2.3575427696628158e-05,0.0009159999999999999,175.903344375,116.71397186492558,1.5894358933782868
2.3596017589812987e-05,0.0009168,176.05697175,116.71397186492558,1.5894358933782868
2.3678377162552298e-05,0.0009199999999999999,176.67148124999997,116.71397186492558,1.5894358933782868
2.3863686201215755e-05,0.0009272,178.054127625,116.71397186492558,1.5894358933782868
2.388427609440058e-05,0.000928,178.207755,116.71397186492558,1.5894358933782868
2.3904865987585406e-05,0.0009287999999999999,178.36138237499998,116.71397186492558,1.5894358933782868
2.4234304278542658e-05,0.0009416,180.819420375,116.71397186492558,1.5894358933782868
2.4316663851281972e-05,0.0009448,181.433929875,116.71397186492558,1.5894358933782868
2.4687281928608876e-05,0.0009592,184.199222625,116.71397186492558,1.5894358933782868
2.479023139453302e-05,0.0009632,184.9673595,116.71397186492558,1.5894358933782868
2.5016720219566127e-05,0.000972,186.657260625,116.71397186492558,1.5894358933782868
2.530497872415372e-05,0.0009832,188.808043875,116.71397186492558,1.5894358933782868
2.538733829689303e-05,0.0009864,189.42255337499998,116.71397186492558,1.5894358933782868
2.5469697869632345e-05,0.0009896,190.037062875,116.71397186492558,1.5894358933782868
2.60256249856227e-05,0.0010111999999999999,194.18500199999997,116.71397186492558,1.5894358933782868
2.6066804771992357e-05,0.0010128,194.49225674999997,116.71397186492558,1.5894358933782868
2.6107984558362012e-05,0.0010144,194.7995115,116.71397186492558,1.5894358933782868
2.6252113810655807e-05,0.0010199999999999999,195.87490312499997,116.71397186492558,1.5894358933782868
2.6808040926646168e-05,0.0010416,200.02284225,116.71397186492558,1.5894358933782868
2.6952170178939963e-05,0.0010471999999999999,201.09823387499998,116.71397186492558,1.5894358933782868
2.7116889324418594e-05,0.0010536,202.327252875,116.71397186492558,1.5894358933782868
2.71992488971579e-05,0.0010567999999999999,202.94176237499997,116.71397186492558,1.5894358933782868
2.7261018576712385e-05,0.0010592,203.40264449999998,116.71397186492558,1.5894358933782868
2.7302198363082044e-05,0.0010608,203.70989925,116.71397186492558,1.5894358933782868
2.7343378149451702e-05,0.0010624,204.017154,116.71397186492558,1.5894358933782868
2.742573772219101e-05,0.0010655999999999999,204.63166349999997,116.71397186492558,1.5894358933782868
2.7466917508560668e-05,0.0010672,204.93891824999997,116.71397186492558,1.5894358933782868
2.7919895158626885e-05,0.0010848,208.31872049999998,116.71397186492558,1.5894358933782868
2.80022547313662e-05,0.001088,208.93323,116.71397186492558,1.5894358933782868
2.85170020609869e-05,0.001108,212.773914375,116.71397186492558,1.5894358933782868
2.8681721206465525e-05,0.0011144,214.002933375,116.71397186492558,1.5894358933782868
2.886703024512898e-05,0.0011216,215.38557974999998,116.71397186492558,1.5894358933782868
2.8887620138313805e-05,0.0011224,215.539207125,116.71397186492558,1.5894358933782868
2.90317493906076e-05,0.0011279999999999999,216.61459874999997,116.71397186492558,1.5894358933782868
2.9114108963346913e-05,0.0011312,217.22910825,116.71397186492558,1.5894358933782868
2.9752395652076584e-05,0.001156,221.991556875,116.71397186492558,1.5894358933782868
2.9896524904370386e-05,0.0011616,223.0669485,116.71397186492558,1.5894358933782868
2.991711479755521e-05,0.0011623999999999998,223.22057587499998,116.71397186492558,1.5894358933782868
3.0081833943033836e-05,0.0011688,224.449594875,116.71397186492558,1.5894358933782868
3.0143603622588317e-05,0.0011711999999999998,224.91047699999996,116.71397186492558,1.5894358933782868
3.0184783408957972e-05,0.0011727999999999999,225.21773174999998,116.71397186492558,1.5894358933782868
3.022596319532763e-05,0.0011744,225.52498649999998,116.71397186492558,1.5894358933782868
3.0287732874882116e-05,0.0011768,225.985868625,116.71397186492558,1.5894358933782868
3.047304191354557e-05,0.001184,227.368515,116.71397186492558,1.5894358933782868
3.04936318067304e-05,0.0011848,227.522142375,116.71397186492558,1.5894358933782868
3.080248020450282e-05,0.0011968,229.82655300000002,116.71397186492558,1.5894358933782868
3.088483977724213e-05,0.0012,230.4410625,116.71397186492558,1.5894358933782868
3.109073870909041e-05,0.0012079999999999999,231.97733624999998,116.71397186492558,1.5894358933782868
3.127604774775387e-05,0.0012152,233.35998262500001,116.71397186492558,1.5894358933782868
3.135840732049318e-05,0.0012184,233.97449212499998,116.71397186492558,1.5894358933782868
3.1605486038711116e-05,0.001228,235.81802062499997,116.71397186492558,1.5894358933782868
3.1811384970559395e-05,0.001236,237.354294375,116.71397186492558,1.5894358933782868
3.1976104116038016e-05,0.0012423999999999998,238.58331337499996,116.71397186492558,1.5894358933782868
3.228495251381044e-05,0.0012544,240.887724,116.71397186492558,1.5894358933782868
3.240849187291941e-05,0.0012592,241.80948825000002,116.71397186492558,1.5894358933782868
3.2985008882094594e-05,0.0012816,246.11105475,116.71397186492558,1.5894358933782868
3.331444717305185e-05,0.0012944,248.56909275,116.71397186492558,1.5894358933782868
3.339680674579115e-05,0.0012975999999999999,249.18360224999998,116.71397186492558,1.5894358933782868
3.343798653216081e-05,0.0012992,249.49085699999998,116.71397186492558,1.5894358933782868
3.368506525037875e-05,0.0013088,251.3343855,116.71397186492558,1.5894358933782868
3.38703742890422e-05,0.001316,251.85163191766043,116.71397186492558,1.5894358933782868
3.393214396859669e-05,0.0013184,251.86911285550968,116.71397186492558,1.5894358933782868
3.419981257999945e-05,0.0013288,251.94472062658107,116.71397186492558,1.5894358933782868
3.448807108458705e-05,0.00134,252.02588674677102,116.71397186492558,1.5894358933782868
3.4549840764141526e-05,0.0013423999999999999,252.0432450158675,116.71397186492558,1.5894358933782868
3.461161044369602e-05,0.0013448,252.06059118597173,116.71397186492558,1.5894358933782868
3.465279023006567e-05,0.0013464,252.07214859253375,116.71397186492558,1.5894358933782868
3.498222852102292e-05,0.0013591999999999999,252.16441579903957,116.71397186492558,1.5894358933782868
3.508517798694706e-05,0.0013632,252.19317972388367,116.71397186492558,1.5894358933782868
3.580582424841604e-05,0.0013912,252.39361348541357,116.71397186492558,1.5894358933782868
3.588818382115535e-05,0.0013943999999999998,252.4164195862654,116.71397186492558,1.5894358933782868
