Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,371.51907815219886,1.4695186275660133
2.442383564820744e-07,7.2e-06,1.2360179249999999,371.51907815219886,1.4695186275660133
3.7992633230544905e-07,1.12e-05,1.92269455,371.51907815219886,1.4695186275660133
4.07063927470124e-07,1.2e-05,2.060029875,371.51907815219886,1.4695186275660133
4.884767129641488e-07,1.44e-05,2.4720358499999997,371.51907815219886,1.4695186275660133
5.698894984581735e-07,1.68e-05,2.8840418249999997,371.51907815219886,1.4695186275660133
9.498158307636226e-07,2.8e-05,4.806736375,371.51907815219886,1.4695186275660133
1.0312286162576475e-06,3.04e-05,5.21874235,371.51907815219886,1.4695186275660133
1.4111549485630963e-06,4.1599999999999995e-05,7.1414368999999995,371.51907815219886,1.4695186275660133
1.4925677340571213e-06,4.4e-05,7.553442875,371.51907815219886,1.4695186275660133
1.628255709880496e-06,4.8e-05,8.2401195,371.51907815219886,1.4695186275660133
1.7910812808685454e-06,5.2799999999999996e-05,9.06413145,371.51907815219886,1.4695186275660133
1.8453564711978952e-06,5.4399999999999994e-05,9.338802099999999,371.51907815219886,1.4695186275660133
1.8996316615272451e-06,5.6e-05,9.61347275,371.51907815219886,1.4695186275660133
2.0895948276799695e-06,6.159999999999999e-05,10.574820025,371.51907815219886,1.4695186275660133
3.229373824596317e-06,9.52e-05,16.342903675,371.51907815219886,1.4695186275660133
3.3379242052550165e-06,9.839999999999999e-05,16.892244975,371.51907815219886,1.4695186275660133
3.500749776243066e-06,0.0001032,17.716256925,371.51907815219886,1.4695186275660133
4.23346484568929e-06,0.0001248,21.4243107,371.51907815219886,1.4695186275660133
4.559115987665388e-06,0.0001344,23.072334599999998,371.51907815219886,1.4695186275660133
5.753170174911085e-06,0.0001696,29.1150889,371.51907815219886,1.4695186275660133
5.88885815073446e-06,0.0001736,29.801765524999997,371.51907815219886,1.4695186275660133
6.024546126557834e-06,0.00017759999999999998,30.488442149999997,371.51907815219886,1.4695186275660133
6.078821316887185e-06,0.0001792,30.7631128,371.51907815219886,1.4695186275660133
6.187371697545884e-06,0.0001824,31.312454099999997,371.51907815219886,1.4695186275660133
6.377334863698609e-06,0.000188,32.273801375,371.51907815219886,1.4695186275660133
6.892949171827432e-06,0.00020319999999999998,34.88317255,371.51907815219886,1.4695186275660133
7.3000130992975565e-06,0.0002152,36.943202425,371.51907815219886,1.4695186275660133
7.435701075120931e-06,0.0002192,37.62987905,371.51907815219886,1.4695186275660133
7.544251455779631e-06,0.00022239999999999998,38.179220349999994,371.51907815219886,1.4695186275660133
7.788489812261706e-06,0.0002296,39.415238275,371.51907815219886,1.4695186275660133
7.951315383249754e-06,0.00023439999999999998,40.239250225,371.51907815219886,1.4695186275660133
7.97845297841443e-06,0.0002352,40.37658555,371.51907815219886,1.4695186275660133
8.168416144567155e-06,0.0002408,41.337932825,371.51907815219886,1.4695186275660133
8.19555373973183e-06,0.0002416,41.47526815,371.51907815219886,1.4695186275660133
8.439792096213903e-06,0.0002488,42.711286075,371.51907815219886,1.4695186275660133
8.575480072037277e-06,0.00025279999999999996,43.397962699999994,371.51907815219886,1.4695186275660133
8.656892857531302e-06,0.00025519999999999997,43.80996867499999,371.51907815219886,1.4695186275660133
8.738305643025327e-06,0.0002576,44.22197464999999,371.51907815219886,1.4695186275660133
8.955406404342726e-06,0.00026399999999999997,45.32065725,371.51907815219886,1.4695186275660133
9.172507165660127e-06,0.0002704,46.41933985,371.51907815219886,1.4695186275660133
9.335332736648175e-06,0.00027519999999999997,47.24335179999999,371.51907815219886,1.4695186275660133
9.715259068953625e-06,0.00028639999999999997,49.166046349999995,371.51907815219886,1.4695186275660133
9.769534259282975e-06,0.000288,49.440717,371.51907815219886,1.4695186275660133
9.823809449612326e-06,0.0002896,49.71538765,371.51907815219886,1.4695186275660133
9.850947044777e-06,0.0002904,49.852722975,371.51907815219886,1.4695186275660133
1.02851485674118e-05,0.0003032,52.050088175,371.51907815219886,1.4695186275660133
1.0420836543235174e-05,0.0003072,52.736764799999996,371.51907815219886,1.4695186275660133
