Time(s),Strain(%),Stress(MPa),Temp(C),Log_SR(s-1)
0.0,0.0,0.0,349.5104861869886,-2.8536937812464656
0.005140747555513833,7.2e-06,1.249329825,349.5104861869886,-2.8536937812464656
0.008567912592523055,1.2e-05,2.0822163750000002,349.5104861869886,-2.8536937812464656
0.026274931950404035,3.68e-05,6.38546355,349.5104861869886,-2.8536937812464656
0.028559708641743516,3.9999999999999996e-05,6.940721249999999,349.5104861869886,-2.8536937812464656
0.033700456197257346,4.7199999999999995e-05,8.190051075,349.5104861869886,-2.8536937812464656
0.049122698863798844,6.879999999999999e-05,11.938040549999998,349.5104861869886,-2.8536937812464656
0.05083628138230346,7.12e-05,12.354483824999999,349.5104861869886,-2.8536937812464656
0.05140747555513833,7.2e-05,12.49329825,349.5104861869886,-2.8536937812464656
0.05483464059214755,7.68e-05,13.3261848,349.5104861869886,-2.8536937812464656
0.06226016483900086,8.719999999999999e-05,15.130772324999999,349.5104861869886,-2.8536937812464656
0.06283135901183573,8.8e-05,15.26958675,349.5104861869886,-2.8536937812464656
0.06397374735750548,8.96e-05,15.5472156,349.5104861869886,-2.8536937812464656
0.06625852404884496,9.279999999999999e-05,16.1024733,349.5104861869886,-2.8536937812464656
0.06740091239451469,9.439999999999999e-05,16.38010215,349.5104861869886,-2.8536937812464656
0.06797210656734957,9.52e-05,16.518916575,349.5104861869886,-2.8536937812464656
0.07139927160435879,9.999999999999999e-05,17.351803125,349.5104861869886,-2.8536937812464656
0.07482643664136801,0.0001048,18.184689675,349.5104861869886,-2.8536937812464656
0.07596882498703775,0.0001064,18.462318525,349.5104861869886,-2.8536937812464656
0.0828231550610562,0.000116,20.128091625,349.5104861869886,-2.8536937812464656
0.09481823269058848,0.0001328,23.04319455,349.5104861869886,-2.8536937812464656
0.09824539772759769,0.00013759999999999998,23.876081099999997,349.5104861869886,-2.8536937812464656
0.09995898024610231,0.00014,24.292524375,349.5104861869886,-2.8536937812464656
0.10281495111027666,0.000144,24.9865965,349.5104861869886,-2.8536937812464656
0.10795569866579048,0.0001512,26.235926324999998,349.5104861869886,-2.8536937812464656
0.11081166952996485,0.0001552,26.92999845,349.5104861869886,-2.8536937812464656
0.11195405787563457,0.0001568,27.2076273,349.5104861869886,-2.8536937812464656
0.12109316464099251,0.0001696,29.4286581,349.5104861869886,-2.8536937812464656
0.12851868888784582,0.00017999999999999998,31.233245625,349.5104861869886,-2.8536937812464656
0.13537301896186427,0.0001896,32.899018725,349.5104861869886,-2.8536937812464656
0.13594421313469915,0.0001904,33.03783315,349.5104861869886,-2.8536937812464656
0.14851048493706628,0.000208,36.091750499999996,349.5104861869886,-2.8536937812464656
0.15650720335675447,0.0002192,38.03515245,349.5104861869886,-2.8536937812464656
0.16678869846778213,0.00023359999999999999,40.5338121,349.5104861869886,-2.8536937812464656
0.17135825185046108,0.00023999999999999998,41.644327499999996,349.5104861869886,-2.8536937812464656
0.17364302854180058,0.0002432,42.1995852,349.5104861869886,-2.8536937812464656
0.1753566110603052,0.0002456,42.616028475,349.5104861869886,-2.8536937812464656
0.17707019357880982,0.000248,43.03247175,349.5104861869886,-2.8536937812464656
