Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
0.0,0.0001162329103307,39.0200345751017,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
0.6234776401716,0.000168189380345,41.7559839327216,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
1.2107115650928,0.0002171255407551,44.4737867993441,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
1.8027733160568005,0.0002664640200021,47.1925329761954,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
2.3771517755304,0.0003143288916249,49.9532970855636,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
3.0804930986952,0.0003729406685553,52.7483094127717,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
3.7417570600452,0.0004280459986678,55.4923692421868,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
4.4574973112256,0.0004876910195995,58.2973037023577,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
5.064320259936,0.0005382595986587,61.0415292046158,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
5.7176416256124,0.0005927030457984,63.8075035145225,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
6.3836000122716,0.00064819957802,66.5559340605353,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
7.1330253119904015,0.0007106516863299,69.2752782825003,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
7.754576650557601,0.0007624476312105,71.9851015199624,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
8.4564136645584,0.0008209340490439,74.6507896955384,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
9.0699736095552,0.0008720640444603,77.2871342590712,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
9.693339974532002,0.0009240112415417,79.8759821078345,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
10.376780519802,0.0009809646203142,82.4674721489824,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
11.0346638011032,0.0010357882270893,85.0162695290988,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
11.6980547728872,0.0010910708080713,87.5191168802969,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
12.297688854366,0.0011410403148612,90.0173123740618,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
12.851110889598,0.0011871588177972,92.4890406742001,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
13.4383096988316,0.0012360920519,94.9407282862849,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
14.1302669649084,0.0012937551574064,97.3196871178729,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
14.7595500969504,0.0013461954184099,99.6699938799702,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
15.3743520973716,0.001397428918445,101.949789843532,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
15.9180293524332,0.0014427353563668,104.201543376968,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
16.572701417353198,0.0014972913617768,106.423782753718,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
17.249236585798798,0.0015536692924806,108.593879695468,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
17.8613275405584,0.0016046768720439,110.784986386445,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
18.3833231391804,0.0016481765052624,113.001055311849,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
18.9041287682988,0.0016915769743556,115.180344265046,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
19.5429631705092,0.0017448131745398,117.355065763167,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
20.2276028269236,0.001801866479241,119.589157091021,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
20.8622528795832,0.0018547539836293,121.853925069348,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
21.4082718041412,0.0019002555606758,124.149567037693,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
22.0718210327388,0.0019555513297256,126.363128203927,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
22.6974303334896,0.0020076854381215,128.610222034434,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
23.378099327724,0.0020644078543077,130.806230325876,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
23.909610911214,0.0021087004862652,133.067893290796,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
24.4519879392912,0.0021538985719383,135.246158580695,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.0667387619312,0.0022051278071583,137.347075721878,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.7258724030516,0.002260055610585,139.475920299719,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
26.3424525361548,0.0023114372883436,141.599969017305,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
27.0033617194944,0.0023665130536219,143.705496273451,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
27.6216844231452,0.0024180399455928,145.847942980812,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.2465382007484,0.0024701110937264,147.883368922722,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.8155975857704,0.0025175327091449,150.044183803808,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
29.3620607331528,0.0025630713047601,152.133046466192,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
29.9975093925492,0.0026160253597098,154.16480296184,150.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
