Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
0.0,0.0001053895395712,20.3206153297892,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
0.3582403943748,0.0001352429057691,23.2225873619238,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
0.7920876341616001,0.000171396842418,26.1785984029967,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
1.2188067216575995,0.000206956766376,29.1847400875646,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
1.6355163263904,0.0002416825667704,32.2167871641982,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
2.0940643295952,0.0002798949003708,35.2891455659088,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
2.5477873237032003,0.0003177051498798,38.4074800194281,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
3.0654762955332,0.0003608458975323,41.5471228453016,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
3.5628736549884006,0.0004022956774869,44.7015935993965,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
4.0648963437276,0.0004441309015485,47.8795942004791,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
4.6236716732652,0.0004906955123433,51.1080901543093,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
5.1962427796644,0.0005384097712099,54.3839967806562,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
5.770579275511199,0.0005862711458638,57.6609020726713,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
6.3827464295592,0.0006372850753678,60.9636729830996,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
6.9397788525204,0.0006837044439479,64.2870922813771,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
7.5012713607456,0.0007304954863,67.6479813750658,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
8.0816803869804,0.0007788629051529,71.0139967033423,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
8.621551783129199,0.0008238521881653,74.3707347253824,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
9.213715292916,0.0008731991473142,77.73565003267,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
9.8459187246936,0.000925882766629,81.1088767541977,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
10.480568292238798,0.0009787702305911,84.4437455056709,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
11.0856596790552,0.0010291945128258,87.773270119212,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
11.7193283125872,0.0010820002322868,91.0933893209124,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
12.3025953942384,0.0011306058224244,94.4234888839346,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
12.907268153322,0.0011809952190147,97.7559440054167,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
13.5167543188716,0.0012317857328105,101.030436287347,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
14.131560190189202,0.0012830195554203,104.302857174281,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
14.7197336322144,0.0013320340089224,107.604228612178,20.0,8.333333333333333e-05,0.56,0.23,0.18,0.07,0.86,0.06,0.02,0.01
