Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
0.0,9.99193291076019e-05,18.6208524175723,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.10154499657119424,0.00010838141215520144,19.09980946299195,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.2030899931423885,0.00011684349520280096,19.578766508411583,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.3046349897135827,0.00012530557825040048,20.057723553831238,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.406179986284777,0.000133767661298,20.536680599250907,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.5477970911516771,0.000145569086703575,21.01329837624776,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.6894141960185771,0.00015737051210915,21.4899161532446,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.8310313008854772,0.000169171937514725,21.966533930241447,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
0.9726484057523772,0.0001809733629203,22.443151707238293,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.095833948298277,0.000191238824799125,22.92197322248512,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.2190194908441772,0.00020150428667795002,23.40079473773195,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.3422050333900772,0.000211769748556775,23.87961625297877,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.465390575935977,0.0002220352104356,24.3584377682256,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.6192651005449772,0.00023485808748634999,24.839852035457252,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.7731396251539775,0.0002476809645371,25.32126630268891,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
1.9270141497629776,0.00026050384158785,25.80268056992056,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.0808886743719777,0.0002733267186386,26.2840948371522,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.2326928060952778,0.00028597706294887504,26.747984557168998,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.3844969378185774,0.00029862740725915,27.211874277185807,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.536301069541877,0.00031127775156942496,27.6757639972026,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.688105201265177,0.0003239280958797,28.139653717219304,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.8100424725264768,0.000334089535151475,28.590735097003126,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
2.931979743787777,0.00034425097442325,29.041816476787044,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.053917015049077,0.000354412413695025,29.492897856570874,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.1758542863103765,0.0003645738529668,29.943979236354615,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.2684522046269766,0.00037229034615984997,30.406324519983833,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.3610501229435767,0.0003800068393529,30.868669803613074,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.453648041260177,0.00038772333254595,31.331015087242307,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.546245959576777,0.000395439825739,31.793360370871525,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.679278927645277,0.000406525906411375,32.24392719854551,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.812311895713777,0.00041761198708375,32.69449402621949,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
3.9453448637822772,0.00042869806775612496,33.14506085389345,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.078377831850777,0.0004397841484285,33.59562768156747,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.230097148784278,0.000452427424839625,34.03342979345657,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.381816465717778,0.00046507070125075,34.47123190534563,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.533535782651278,0.000477713977661875,34.909034017234745,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.6852550995847775,0.000490357254073,35.34683612912389,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
4.864107577160377,0.0005052616272043,35.78144850948591,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.042960054735977,0.0005201660003356,36.21606088984795,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.221812532311578,0.0005350703734669,36.65067327020992,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.400665009887177,0.0005499747465982,37.08528565057185,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.467348983473977,0.0005555317443970999,37.50608293768999,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.534032957060777,0.0005610887421959999,37.92688022480808,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.600716930647577,0.0005666457399948999,38.34767751192629,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.667400904234377,0.0005722027377938,38.768474799044604,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.761485595127677,0.0005800431287015749,39.18779774523575,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.855570286020978,0.00058788351960935,39.60712069142703,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
5.949654976914278,0.0005957239105171251,40.02644363761816,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.043739667807578,0.0006035643014249,40.44576658380916,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.171119248196378,0.0006141792664573,40.845946593766215,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.298498828585178,0.0006247942314896999,41.24612660372321,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.425878408973977,0.0006354091965221,41.64630661368028,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.553257989362777,0.0006460241615545,42.04648662363739,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.686215363257277,0.000657103942712375,42.441813489199475,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.819172737151777,0.0006681837238702499,42.83714035476163,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
6.9521301110462765,0.0006792635050281249,43.23246722032369,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
7.085087484940777,0.000690343286186,43.627794085885704,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
7.229004172946677,0.000702336343519825,44.01290735058353,300.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
