Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
0.0,8.50181419632563e-05,42.2478071937533,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
0.1962137099153242,0.0001013692844562,42.9696497934672,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
0.3955472201921244,0.0001179804103126,43.671790891409,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
0.5557816777925244,0.0001313332817793,44.3917334894935,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
0.7573366975157245,0.0001481295334229,45.1344424165764,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
0.9049050262589244,0.0001604268941515,45.8840367399483,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
1.1292168676217242,0.0001791195475984,46.6316564770088,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
1.3649476718777245,0.0001987637812864,47.3774988473255,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
1.5190505524325242,0.0002116056879993,48.1409136125138,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
1.6438901947265243,0.0002220089915238,48.8945593517425,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
1.8932921420261244,0.0002427924871321,49.6470851808364,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
2.0713318373189247,0.0002576291284065,50.38756920142,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
2.3700382687709243,0.0002825213310275,51.1425275265589,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
2.570326631964525,0.0002992120279603,51.8969003041578,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
2.791966245175724,0.0003176819957279,52.6436948759411,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.0498763543277247,0.0003391745048239,53.3581104973667,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.241083692701724,0.0003551084496884,54.0945044877782,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.337787705567324,0.0003631671174272,54.817246694963,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.596831224379325,0.0003847540773282,55.5156959698904,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.808925582664525,0.0004024286071853,56.2073353673004,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
3.896382332593725,0.0004097166696794,56.9027399058444,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.040484017138925,0.0004217251433915,57.619443381911,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.201679866922925,0.0004351581308735,58.3459700453036,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.325293694518124,0.0004454592831731,59.053337105564,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.426962984576525,0.0004539317240113,59.7745517595681,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.589688457937324,0.0004674921801247,60.5090028752196,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.679085531493724,0.0004749419362544,61.2409387566499,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.828394914943325,0.0004873843848752,61.9734190540126,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
4.968936847604924,0.000499096212597,62.6715553614188,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.0456127184001245,0.0005054858684966,63.3680512332878,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.212420786988925,0.000519386540879,64.0640355090176,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.490779516258924,0.0005425831016515,64.7512373632503,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.608596915817725,0.0005524012182814,65.4494611426089,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.819491063206525,0.0005699757305638,66.1347287505364,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.022362871013325,0.0005868817145477,66.7931533298608,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.247024605415724,0.0006056035257479,67.4458516706272,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.410381171406525,0.0006192165729138,68.0830208188408,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.642252853981725,0.0006385392131284,68.714094873918,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.864799289608125,0.0006570847494306,69.3331476862886,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.047594349417726,0.0006723176710814,69.9603683366779,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.191118324237725,0.0006842780023164,70.6082354709013,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.420642742190526,0.0007034050371458,71.2752363070598,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.582983302846924,0.0007169334172005,71.9649888750872,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.834953077087325,0.0007379308983872,72.6569713683668,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.948049335939724,0.0007473555866249,73.3615672380163,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.034486712031324,0.0007545587012992,74.0720094796491,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.190279102395323,0.0007675414004962,74.7698925062781,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.336961832121325,0.0007797649613067,75.453014826973,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.453547233484525,0.0007894804114203,76.1132704911108,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.538404421500925,0.000796551843755,76.7649275910875,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.645341923764924,0.000805463302277,77.4238493119098,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.787038951488125,0.0008172713879206,78.0941363862002,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.955185780905726,0.0008312836237054,78.7754579404146,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.084216097428524,0.0008420361500823,79.4511862609346,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.296555184842926,0.0008597310740335,80.1419807030328,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.484653095651325,0.0008754058999342,80.834492366002,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.746465347348124,0.0008972235875756,81.5213014909586,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.002161079052126,0.0009185315652176,82.2312010581821,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.266310466760526,0.0009405440141933,82.9386874444344,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.469388534008925,0.000957467186464,83.6298672222517,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.664845242822524,0.0009737552455318,84.3198378922911,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.739886887359724,0.0009800087159099,85.0093285510863,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.875186887009324,0.0009912837158807,85.706021167562,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.094399921412126,0.0010095514687476,86.3989911993936,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.231088721625325,0.0010209422020987,87.0965750956937,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.323408123692523,0.0010286354856043,87.8021561449232,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.402055789786528,0.0010351894577788,88.4995960489325,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.611463718581328,0.0010526401185117,89.1921648813533,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.758454313559724,0.0010648893347599,89.8922395038958,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.013443592218524,0.0010861384413148,90.5850989806788,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.082894976436524,0.0010919260566663,91.2826304254715,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.148732759577324,0.0010974125385947,91.9542828379881,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.402802285729724,0.0011185849991074,92.6010314869593,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.713207787110925,0.0011444521242225,93.2519893496061,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.884983096453729,0.0011587667333344,93.8950015609092,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.074225505075724,0.0011745369340529,94.5162598063852,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.229811422906923,0.0011875024272055,95.1392071708833,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.358964928104529,0.0011982652193053,95.7610971300917,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.696746175388924,0.001226413656579,96.3882700310858,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.869986820470924,0.0012408503770025,97.0235584769116,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.998621947632127,0.0012515699709326,97.6883834225282,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.158850227786123,0.0012649223276121,98.3604379843772,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.382152908474126,0.0012835308843361,99.0353739435811,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.506014308514525,0.0012938526676728,99.7264835221882,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.805594495882527,0.0013188176832868,100.416173743691,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.886764827351724,0.0013255818775759,101.095066601547,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.110481556477726,0.0013442249383364,101.791863804397,150.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
