Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
104.279,0.01901,357.74863,0.00205,0.00205,7317.23,412.78,0.0
105.822,0.01913,361.79017,0.00215,0.00215,7399.9,412.78,0.0
106.993,0.01923,365.50995,0.00225,0.00225,7475.98,412.78,0.0
108.613,0.01937,369.68636,0.00235,0.00235,7561.4,412.78,0.0
110.625,0.01953,375.0174,0.00245,0.00245,7670.44,412.78,0.0
112.653,0.01971,380.08724,0.00255,0.00255,7774.14,412.78,0.0
114.776,0.01988,385.3035,0.00265,0.00265,7880.83,412.78,0.0
117.268,0.02009,390.74047,0.00275,0.00275,7992.04,412.78,0.0
119.49,0.02027,395.69247,0.00285,0.00285,8093.32,412.78,0.0
121.67,0.02046,400.68291,0.00295,0.00295,8195.39,412.78,0.0
123.905,0.02064,405.38793,0.00305,0.00305,8291.63,412.78,0.0
126.11,0.02083,409.62678,0.00315,0.00315,8378.33,412.78,0.0
128.324,0.02101,414.19068,0.00325,0.00325,8471.68,412.78,0.0
130.072,0.02116,417.58642,0.00335,0.00335,8541.13,412.78,0.0
132.249,0.02134,421.82288,0.00345,0.00345,8627.78,412.78,0.0
134.338,0.02151,425.32987,0.00355,0.00355,8699.51,412.78,0.0
136.664,0.02171,429.26896,0.00365,0.00365,8780.08,412.78,0.0
138.975,0.0219,433.73987,0.00375,0.00375,8871.53,412.78,0.0
140.911,0.02206,436.03269,0.00385,0.00385,8918.42,412.78,0.0
142.799,0.02222,438.37326,0.00395,0.00395,8966.3,412.78,0.0
144.723,0.02238,441.83946,0.00405,0.00405,9037.19,412.78,0.0
146.704,0.02254,445.8445,0.00415,0.00415,9119.11,412.78,0.0
148.785,0.02272,449.14488,0.00425,0.00425,9186.61,412.78,0.0
151.669,0.02296,454.31576,0.00435,0.00435,9292.38,412.78,0.0
153.129,0.02308,455.05917,0.00445,0.00445,9307.58,412.78,0.0
154.953,0.02323,458.37313,0.00455,0.00455,9375.36,412.78,0.0
156.868,0.02339,461.50423,0.00465,0.00465,9439.41,412.78,0.0
158.431,0.02352,463.78767,0.00475,0.00475,9486.11,412.78,0.0
160.181,0.02366,466.10815,0.00485,0.00485,9533.57,412.78,0.0
161.786,0.0238,468.87727,0.00495,0.00495,9590.21,412.78,0.0
163.533,0.02394,471.76696,0.00505,0.00505,9649.32,412.78,0.0
165.879,0.02414,474.53514,0.00515,0.00515,9705.94,412.78,0.0
167.807,0.0243,476.92576,0.00525,0.00525,9754.83,412.78,0.0
169.264,0.02442,478.47094,0.00535,0.00535,9786.44,412.78,0.0
171.238,0.02459,481.84664,0.00545,0.00545,9855.48,412.78,0.0
172.871,0.02472,484.391,0.00555,0.00555,9907.52,412.78,0.0
174.424,0.02485,486.34205,0.00565,0.00565,9947.43,412.78,0.0
176.198,0.025,488.76748,0.00575,0.00575,9997.04,412.78,0.0
177.766,0.02513,490.89153,0.00585,0.00585,10040.48,412.78,0.0
178.792,0.02522,492.19471,0.00595,0.00595,10067.14,412.78,0.0
179.648,0.02529,493.33122,0.00605,0.00605,10090.38,412.78,0.0
180.8,0.02538,494.76207,0.00615,0.00615,10119.65,412.78,0.0
182.749,0.02555,496.28469,0.00625,0.00625,10150.79,412.78,0.0
184.318,0.02568,497.96697,0.00635,0.00635,10185.2,412.78,0.0
185.626,0.02579,499.45529,0.00645,0.00645,10215.64,412.78,0.0
186.821,0.02589,501.13976,0.00655,0.00655,10250.09,412.78,0.0
188.123,0.02599,503.11793,0.00665,0.00665,10290.56,412.78,0.0
189.647,0.02612,505.83698,0.00675,0.00675,10346.17,412.78,0.0
191.288,0.02626,507.70532,0.00685,0.00685,10384.38,412.78,0.0
192.75,0.02638,509.57366,0.00695,0.00695,10422.6,412.78,0.0
194.23,0.0265,511.4981,0.00705,0.00705,10461.96,412.78,0.0
195.778,0.02663,513.28691,0.00715,0.00715,10498.55,412.78,0.0
197.129,0.02674,514.57264,0.00725,0.00725,10524.85,412.78,0.0
198.556,0.02686,516.29581,0.00735,0.00735,10560.09,412.78,0.0
200.992,0.02707,518.85718,0.00745,0.00745,10612.48,412.78,0.0
202.787,0.02722,519.98095,0.00755,0.00755,10635.46,412.78,0.0
204.319,0.02734,521.71911,0.00765,0.00765,10671.02,412.78,0.0
205.73,0.02746,523.45622,0.00775,0.00775,10706.55,412.78,0.0
207.261,0.02759,525.27571,0.00785,0.00785,10743.76,412.78,0.0
208.809,0.02772,527.9126,0.00795,0.00795,10797.7,412.78,0.0
210.338,0.02785,529.76585,0.00805,0.00805,10835.6,412.78,0.0
211.913,0.02798,531.77343,0.00815,0.00815,10876.66,412.78,0.0
213.513,0.02811,533.44424,0.00825,0.00825,10910.84,412.78,0.0
214.974,0.02823,535.13745,0.00835,0.00835,10945.47,412.78,0.0
216.45,0.02835,536.78438,0.00845,0.00845,10979.15,412.78,0.0
217.584,0.02845,537.42538,0.00855,0.00855,10992.27,412.78,0.0
218.875,0.02856,539.02133,0.00865,0.00865,11024.91,412.78,0.0
220.673,0.02871,540.47699,0.00875,0.00875,11054.68,412.78,0.0
222.75,0.02888,541.26168,0.00885,0.00885,11070.73,412.78,0.0
224.414,0.02902,543.2456,0.00895,0.00895,11111.31,412.78,0.0
226.109,0.02916,545.25401,0.00905,0.00905,11152.39,412.78,0.0
227.656,0.02929,546.84798,0.00915,0.00915,11184.99,412.78,0.0
229.13,0.02941,549.11369,0.00925,0.00925,11231.33,412.78,0.0
230.688,0.02954,551.25569,0.00935,0.00935,11275.14,412.78,0.0
232.2,0.02967,553.14356,0.00945,0.00945,11313.76,412.78,0.0
233.646,0.02979,554.47848,0.00955,0.00955,11341.06,412.78,0.0
235.155,0.02991,555.74165,0.00965,0.00965,11366.9,412.78,0.0
236.638,0.03004,557.0803,0.00975,0.00975,11394.28,412.78,0.0
238.429,0.03019,559.39195,0.00985,0.00985,11441.56,412.78,0.0
239.945,0.03031,560.46094,0.00995,0.00995,11463.42,412.78,0.0
241.33,0.03043,561.3189,0.01005,0.01005,11480.97,412.78,0.0
242.707,0.03054,562.61133,0.01015,0.01015,11507.41,412.78,0.0
245.114,0.03074,563.26633,0.01025,0.01025,11520.8,412.78,0.0
247.601,0.03095,566.32683,0.01035,0.01035,11583.4,412.78,0.0
249.057,0.03107,567.70603,0.01045,0.01045,11611.61,412.78,0.0
250.525,0.03119,569.6443,0.01055,0.01055,11651.26,412.78,0.0
252.097,0.03132,571.70265,0.01065,0.01065,11693.36,412.78,0.0
253.715,0.03146,574.03614,0.01075,0.01075,11741.09,412.78,0.0
255.185,0.03158,575.47846,0.01085,0.01085,11770.59,412.78,0.0
256.753,0.03171,576.80366,0.01095,0.01095,11797.69,412.78,0.0
258.091,0.03183,577.86728,0.01105,0.01105,11819.45,412.78,0.0
259.398,0.03193,577.9838,0.01115,0.01115,11821.83,412.78,0.0
260.643,0.03204,577.67211,0.01125,0.01125,11815.45,412.78,0.0
262.248,0.03217,581.50006,0.01135,0.01135,11893.75,412.78,0.0
263.524,0.03228,583.31335,0.01145,0.01145,11930.84,412.78,0.0
264.451,0.03235,584.04727,0.01155,0.01155,11945.85,412.78,0.0
265.79,0.03247,585.28976,0.01165,0.01165,11971.26,412.78,0.0
267.66,0.03262,585.21989,0.01175,0.01175,11969.83,412.78,0.0
269.138,0.03275,585.44036,0.01185,0.01185,11974.34,412.78,0.0
270.731,0.03288,586.72066,0.01195,0.01195,12000.53,412.78,0.0
273.31,0.03309,591.05773,0.01205,0.01205,12089.24,412.78,0.0
275.882,0.03331,593.1477,0.01215,0.01215,12131.99,412.78,0.0
277.264,0.03342,592.81339,0.01225,0.01225,12125.15,412.78,0.0
278.713,0.03354,594.99507,0.01235,0.01235,12169.77,412.78,0.0
280.16,0.03366,597.09146,0.01245,0.01245,12212.65,412.78,0.0
281.573,0.03378,598.58098,0.01255,0.01255,12243.12,412.78,0.0
283.018,0.0339,600.1204,0.01265,0.01265,12274.6,412.78,0.0
284.383,0.03402,601.03676,0.01275,0.01275,12293.34,412.78,0.0
285.699,0.03413,602.07282,0.01285,0.01285,12314.54,412.78,0.0
286.937,0.03423,602.59494,0.01295,0.01295,12325.21,412.78,0.0
288.301,0.03434,604.32459,0.01305,0.01305,12360.59,412.78,0.0
289.671,0.03446,605.81279,0.01315,0.01315,12391.03,412.78,0.0
290.981,0.03457,606.54847,0.01325,0.01325,12406.08,412.78,0.0
292.301,0.03468,607.15649,0.01335,0.01335,12418.51,412.78,0.0
293.75,0.0348,603.29033,0.01345,0.01345,12339.44,412.78,0.0
296.743,0.03504,612.56809,0.01355,0.01355,12529.2,412.78,0.0
297.596,0.03512,605.1034,0.01365,0.01365,12376.52,412.78,0.0
299.315,0.03526,611.12198,0.01375,0.01375,12499.62,412.78,0.0
300.877,0.03539,614.02628,0.01385,0.01385,12559.03,412.78,0.0
302.517,0.03553,616.16235,0.01395,0.01395,12602.72,412.78,0.0
304.086,0.03566,617.64484,0.01405,0.01405,12633.04,412.78,0.0
306.016,0.03582,618.69161,0.01415,0.01415,12654.45,412.78,0.0
309.189,0.03608,621.31506,0.01425,0.01425,12708.11,412.78,0.0
311.443,0.03627,623.09503,0.01435,0.01435,12744.52,412.78,0.0
312.868,0.03639,623.75025,0.01445,0.01445,12757.92,412.78,0.0
314.184,0.0365,624.25536,0.01455,0.01455,12768.25,412.78,0.0
315.528,0.03661,625.41634,0.01465,0.01465,12791.99,412.78,0.0
316.841,0.03672,626.66042,0.01475,0.01475,12817.44,412.78,0.0
318.195,0.03683,627.92409,0.01485,0.01485,12843.29,412.78,0.0
319.494,0.03694,628.71246,0.01495,0.01495,12859.41,412.78,0.0
320.828,0.03705,629.33277,0.01505,0.01505,12872.1,412.78,0.0
322.133,0.03716,630.62849,0.01515,0.01515,12898.6,412.78,0.0
323.452,0.03727,630.54353,0.01525,0.01525,12896.86,412.78,0.0
326.553,0.03753,635.12533,0.01535,0.01535,12990.58,412.78,0.0
328.992,0.03773,639.75482,0.01545,0.01545,13085.27,412.78,0.0
329.192,0.03775,629.74413,0.01551,0.01551,12880.51,412.78,0.0
330.277,0.03784,632.64063,0.01561,0.01561,12939.76,412.78,0.0
331.766,0.03796,636.08401,0.01571,0.01571,13010.19,412.78,0.0
333.172,0.03808,637.69603,0.01581,0.01581,13043.16,412.78,0.0
334.472,0.03819,637.84044,0.01591,0.01591,13046.11,412.78,0.0
335.679,0.03829,637.49834,0.01601,0.01601,13039.11,412.78,0.0
337.318,0.03843,642.50758,0.01611,0.01611,13141.57,412.78,0.0
338.845,0.03855,645.23383,0.01621,0.01621,13197.33,412.78,0.0
340.531,0.03869,646.21726,0.01631,0.01631,13217.45,412.78,0.0
343.562,0.03895,649.11068,0.01641,0.01641,13276.63,412.78,0.0
344.955,0.03906,648.69339,0.01651,0.01651,13268.09,412.78,0.0
346.369,0.03918,650.01843,0.01661,0.01661,13295.19,412.78,0.0
347.695,0.03929,650.83748,0.01671,0.01671,13311.95,412.78,0.0
349.145,0.03941,651.87958,0.01681,0.01681,13333.26,412.78,0.0
350.46,0.03952,652.37124,0.01691,0.01691,13343.32,412.78,0.0
351.726,0.03963,652.67684,0.01701,0.01701,13349.57,412.78,0.0
353.065,0.03974,654.0567,0.01711,0.01711,13377.79,412.78,0.0
354.6,0.03987,655.53464,0.01721,0.01721,13408.02,412.78,0.0
