Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
90.648,0.03219,351.2351,0.00151,0.00151,7155.3,204.44,0.0
92.308,0.03232,361.24774,0.00153,0.00153,7359.28,204.44,0.0
93.886,0.03245,371.2549,0.00155,0.00155,7563.14,204.44,0.0
95.516,0.03259,381.25585,0.00155,0.00155,7766.88,204.44,0.0
97.076,0.03272,391.25757,0.00155,0.00155,7970.63,204.44,0.0
98.584,0.03285,401.26107,0.00158,0.00158,8174.42,204.44,0.0
100.149,0.03298,411.26669,0.00159,0.00159,8378.26,204.44,0.0
101.699,0.03311,421.27944,0.0016,0.0016,8582.23,204.44,0.0
103.25,0.03324,431.28736,0.00162,0.00162,8786.11,204.44,0.0
104.755,0.03336,441.2905,0.00164,0.00164,8989.9,204.44,0.0
106.297,0.03349,451.29598,0.00166,0.00166,9193.73,204.44,0.0
107.846,0.03362,461.30594,0.00168,0.00168,9397.65,204.44,0.0
109.332,0.03374,471.31284,0.0017,0.0017,9601.51,204.44,0.0
110.796,0.03386,481.31492,0.00171,0.00171,9805.27,204.44,0.0
112.34,0.03399,491.32292,0.00174,0.00174,10009.15,204.44,0.0
113.8,0.03411,501.33537,0.00177,0.00177,10213.12,204.44,0.0
115.269,0.03424,511.34041,0.00179,0.00179,10416.94,204.44,0.0
116.811,0.03436,521.346,0.0018,0.0018,10620.77,204.44,0.0
118.265,0.03449,531.34626,0.00182,0.00182,10824.5,204.44,0.0
119.725,0.03461,541.35619,0.00185,0.00185,11028.42,204.44,0.0
121.172,0.03473,551.36183,0.00187,0.00187,11232.25,204.44,0.0
122.563,0.03484,561.36298,0.00189,0.00189,11435.99,204.44,0.0
124.06,0.03497,571.37087,0.00191,0.00191,11639.87,204.44,0.0
125.438,0.03508,581.37662,0.00194,0.00194,11843.71,204.44,0.0
126.879,0.0352,591.38529,0.00196,0.00196,12047.6,204.44,0.0
128.33,0.03532,601.39565,0.00198,0.00198,12251.53,204.44,0.0
129.701,0.03544,611.40728,0.00199,0.00199,12455.49,204.44,0.0
131.122,0.03556,621.41555,0.00202,0.00202,12659.37,204.44,0.0
132.511,0.03567,631.42405,0.00204,0.00204,12863.27,204.44,0.0
133.885,0.03579,641.42662,0.00207,0.00207,13067.04,204.44,0.0
135.307,0.03591,651.43616,0.00209,0.00209,13270.95,204.44,0.0
136.69,0.03602,661.43895,0.00211,0.00211,13474.72,204.44,0.0
138.07,0.03614,671.448,0.00213,0.00213,13678.63,204.44,0.0
139.492,0.03626,681.46006,0.00215,0.00215,13882.59,204.44,0.0
140.876,0.03637,691.4623,0.00217,0.00217,14086.36,204.44,0.0
142.235,0.03648,701.4646,0.00219,0.00219,14290.12,204.44,0.0
143.606,0.0366,711.47057,0.00221,0.00221,14493.96,204.44,0.0
144.973,0.03671,721.47737,0.00223,0.00223,14697.82,204.44,0.0
146.281,0.03682,731.48197,0.00225,0.00225,14901.63,204.44,0.0
147.641,0.03693,741.49294,0.00228,0.00228,15105.57,204.44,0.0
149.014,0.03705,751.50917,0.00229,0.00229,15309.62,204.44,0.0
150.374,0.03716,761.51273,0.00231,0.00231,15513.41,204.44,0.0
151.684,0.03727,771.52403,0.00234,0.00234,15717.36,204.44,0.0
153.053,0.03738,781.53445,0.00236,0.00236,15921.29,204.44,0.0
154.4,0.0375,791.54053,0.00238,0.00238,16125.13,204.44,0.0
155.685,0.03761,801.54321,0.00239,0.00239,16328.91,204.44,0.0
157.048,0.03772,811.54847,0.00242,0.00242,16532.73,204.44,0.0
158.392,0.03783,821.55334,0.00243,0.00243,16736.55,204.44,0.0
159.675,0.03794,831.56557,0.00246,0.00246,16940.52,204.44,0.0
161.041,0.03805,841.58005,0.00248,0.00248,17144.53,204.44,0.0
162.336,0.03816,851.58306,0.0025,0.0025,17348.31,204.44,0.0
163.614,0.03827,861.59414,0.00252,0.00252,17552.25,204.44,0.0
164.977,0.03838,871.6101,0.00255,0.00255,17756.3,204.44,0.0
166.256,0.03849,881.61108,0.00257,0.00257,17960.03,204.44,0.0
167.545,0.03859,891.61294,0.0026,0.0026,18163.79,204.44,0.0
168.896,0.0387,901.61359,0.00262,0.00262,18367.52,204.44,0.0
170.179,0.03881,911.61544,0.00264,0.00264,18571.28,204.44,0.0
171.457,0.03892,921.62043,0.00266,0.00266,18775.1,204.44,0.0
172.748,0.03903,931.62948,0.00268,0.00268,18979.0,204.44,0.0
174.024,0.03913,941.64379,0.0027,0.0027,19183.01,204.44,0.0
175.29,0.03924,951.65218,0.00273,0.00273,19386.9,204.44,0.0
176.626,0.03935,961.65826,0.00275,0.00275,19590.74,204.44,0.0
177.908,0.03946,971.67148,0.00277,0.00277,19794.73,204.44,0.0
179.119,0.03956,981.68601,0.00279,0.00279,19998.75,204.44,0.0
180.46,0.03967,991.69133,0.00281,0.00281,20202.57,204.44,0.0
181.724,0.03977,1001.7,0.00283,0.00283,20406.37,204.44,0.0
182.986,0.03988,1011.71,0.00286,0.00286,20610.3,204.44,0.0
184.269,0.03999,1021.71,0.00287,0.00287,20814.13,204.44,0.0
185.535,0.04009,1031.72,0.00289,0.00289,21017.93,204.44,0.0
186.73,0.04019,1041.73,0.00291,0.00291,21222.01,204.44,0.0
187.992,0.0403,1051.74,0.00294,0.00294,21425.9,204.44,0.0
189.26,0.0404,1061.75,0.00296,0.00296,21629.77,204.44,0.0
190.52,0.04051,1071.76,0.00299,0.00299,21833.72,204.44,0.0
191.773,0.04061,1081.78,0.003,0.003,22037.82,204.44,0.0
193.042,0.04072,1091.8,0.00302,0.00302,22241.92,204.44,0.0
194.295,0.04082,1101.8,0.00305,0.00305,22445.73,204.44,0.0
195.487,0.04092,1111.81,0.00305,0.00305,22649.63,204.44,0.0
196.756,0.04103,1121.81,0.00306,0.00306,22853.38,204.44,0.0
198.007,0.04113,1131.82,0.00306,0.00306,23057.3,204.44,0.0
199.252,0.04124,1141.83,0.00309,0.00309,23261.09,204.44,0.0
200.456,0.04133,1151.83,0.00309,0.00309,23464.97,204.44,0.0
201.699,0.04144,1161.85,0.00311,0.00311,23669.1,204.44,0.0
202.89,0.04154,1171.86,0.00313,0.00313,23872.85,204.44,0.0
204.141,0.04164,1181.86,0.00314,0.00314,24076.65,204.44,0.0
205.391,0.04175,1191.87,0.00316,0.00316,24280.66,204.44,0.0
206.58,0.04184,1201.88,0.00318,0.00318,24484.57,204.44,0.0
207.821,0.04195,1211.9,0.00321,0.00321,24688.54,204.44,0.0
209.018,0.04205,1221.9,0.00323,0.00323,24892.26,204.44,0.0
210.259,0.04215,1231.9,0.00325,0.00325,25096.16,204.44,0.0
211.439,0.04225,1241.91,0.00328,0.00328,25299.97,204.44,0.0
212.679,0.04235,1251.93,0.0033,0.0033,25504.11,204.44,0.0
