Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
93.48,0.03283,360.6574,0.0016,0.0016,7376.72945,204.44,0.0
95.127,0.03296,370.66378,0.00162,0.00162,7581.39583,204.44,0.0
96.781,0.0331,380.66885,0.00165,0.00165,7786.03511,204.44,0.0
98.361,0.03323,390.67636,0.00167,0.00167,7990.72418,204.44,0.0
100.005,0.03337,400.68785,0.00169,0.00169,8195.49514,204.44,0.0
101.586,0.0335,410.69769,0.00171,0.00171,8400.23179,204.44,0.0
103.149,0.03363,420.70194,0.00172,0.00172,8604.85447,204.44,0.0
104.787,0.03377,430.70761,0.00175,0.00175,8809.50591,204.44,0.0
106.348,0.0339,440.71265,0.00177,0.00177,9014.14464,204.44,0.0
107.842,0.03402,450.71785,0.00179,0.00179,9218.78668,204.44,0.0
109.416,0.03415,460.73376,0.0018,0.0018,9423.64782,204.44,0.0
110.964,0.03428,470.73573,0.00182,0.00182,9628.22347,204.44,0.0
112.536,0.03441,480.73742,0.00184,0.00184,9832.79358,204.44,0.0
114.029,0.03454,490.75135,0.00186,0.00186,10037.61489,204.44,0.0
115.523,0.03466,500.76528,0.00188,0.00188,10242.43508,204.44,0.0
117.075,0.03479,510.77477,0.0019,0.0019,10447.16454,204.44,0.0
118.556,0.03492,520.77552,0.00192,0.00192,10651.71585,204.44,0.0
119.974,0.03504,530.78336,0.00193,0.00193,10856.41211,204.44,0.0
121.515,0.03516,540.79543,0.00195,0.00195,11061.19469,204.44,0.0
122.992,0.03529,550.81084,0.00196,0.00196,11266.04587,204.44,0.0
124.383,0.0354,560.81638,0.00198,0.00198,11470.69455,204.44,0.0
125.913,0.03553,570.82888,0.002,0.002,11675.48598,204.44,0.0
127.311,0.03565,580.84177,0.00202,0.00202,11880.28515,204.44,0.0
128.778,0.03577,590.85586,0.00204,0.00204,12085.10867,204.44,0.0
130.23,0.03589,600.86727,0.00206,0.00206,12289.87796,204.44,0.0
131.631,0.03601,610.87807,0.00208,0.00208,12494.63398,204.44,0.0
133.031,0.03612,620.88268,0.0021,0.0021,12699.26385,204.44,0.0
134.485,0.03624,630.89315,0.00212,0.00212,12904.01433,204.44,0.0
135.864,0.03636,640.89819,0.00214,0.00214,13108.65306,204.44,0.0
137.259,0.03647,650.90405,0.00216,0.00216,13313.30838,204.44,0.0
138.62,0.03659,660.90519,0.00218,0.00218,13517.86743,204.44,0.0
139.977,0.0367,670.90683,0.0022,0.0022,13722.43644,204.44,0.0
141.415,0.03682,680.9184,0.00222,0.00222,13927.20905,204.44,0.0
142.781,0.03693,690.92092,0.00224,0.00224,14131.79577,204.44,0.0
144.135,0.03705,700.93512,0.00226,0.00226,14336.6226,204.44,0.0
145.513,0.03716,710.94263,0.00228,0.00228,14541.31112,204.44,0.0
146.865,0.03727,720.95558,0.0023,0.0023,14746.1114,204.44,0.0
148.209,0.03739,730.95914,0.00233,0.00233,14950.72025,204.44,0.0
149.573,0.0375,740.96077,0.00235,0.00235,15155.28926,204.44,0.0
150.904,0.03761,750.96471,0.00238,0.00238,15359.90585,204.44,0.0
152.247,0.03772,760.96679,0.00241,0.00241,15564.48371,204.44,0.0
153.601,0.03784,770.97441,0.00243,0.00243,15769.17555,204.44,0.0
154.878,0.03794,780.98604,0.00245,0.00245,15973.94816,204.44,0.0
156.225,0.03806,790.99409,0.00247,0.00247,16178.64885,204.44,0.0
157.578,0.03817,800.9982,0.00248,0.00248,16383.26876,204.44,0.0
158.904,0.03828,811.00648,0.0025,0.0025,16587.97388,204.44,0.0
160.163,0.03838,821.0141,0.00253,0.00253,16792.66572,204.44,0.0
161.499,0.03849,831.02655,0.00255,0.00255,16997.45604,204.44,0.0
162.749,0.0386,841.03653,0.00257,0.00257,17202.19546,204.44,0.0
164.075,0.03871,851.04107,0.00259,0.00259,17406.82422,204.44,0.0
165.393,0.03882,861.04847,0.00261,0.00261,17611.51052,204.44,0.0
166.645,0.03892,871.06197,0.00262,0.00262,17816.32298,204.44,0.0
167.949,0.03903,881.06525,0.00265,0.00265,18020.92518,204.44,0.0
169.212,0.03914,891.07655,0.00267,0.00267,18225.69226,204.44,0.0
170.506,0.03924,901.09262,0.00269,0.00269,18430.55672,204.44,0.0
