Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
112.335,0.02054,358.39416,0.00055,0.00055,7330.43859,273.89,0.0
114.016,0.02068,368.40159,0.00057,0.00057,7535.126,273.89,0.0
115.602,0.02081,378.40858,0.00059,0.00059,7739.80456,273.89,0.0
117.203,0.02094,388.41562,0.00061,0.00061,7944.48422,273.89,0.0
118.72,0.02107,398.42483,0.00063,0.00063,8149.20815,273.89,0.0
120.287,0.0212,408.43328,0.00065,0.00065,8353.91658,273.89,0.0
121.798,0.02133,418.43453,0.00066,0.00066,8558.47785,273.89,0.0
123.288,0.02145,428.44097,0.00068,0.00068,8763.14534,273.89,0.0
124.776,0.02158,438.4485,0.00069,0.00069,8967.83496,273.89,0.0
126.333,0.0217,448.46224,0.00072,0.00072,9172.65184,273.89,0.0
127.802,0.02183,458.46679,0.00074,0.00074,9377.28005,273.89,0.0
129.228,0.02195,468.47249,0.00076,0.00076,9581.93205,273.89,0.0
130.708,0.02207,478.47253,0.00078,0.00078,9786.46897,273.89,0.0
132.18,0.02219,488.47763,0.0008,0.0008,9991.1088,273.89,0.0
133.602,0.02231,498.47938,0.00082,0.00082,10195.68003,273.89,0.0
135.076,0.02243,508.48749,0.00083,0.00083,10400.38182,273.89,0.0
136.471,0.02255,518.49659,0.00085,0.00085,10605.10354,273.89,0.0
137.933,0.02267,528.49987,0.00087,0.00087,10809.70685,273.89,0.0
139.322,0.02279,538.50887,0.00089,0.00089,11014.42635,273.89,0.0
140.707,0.0229,548.52115,0.0009,0.0009,11219.21335,273.89,0.0
142.103,0.02302,558.52493,0.00093,0.00093,11423.82552,273.89,0.0
143.487,0.02313,568.52865,0.00094,0.00094,11628.43768,273.89,0.0
144.872,0.02325,578.52924,0.00097,0.00097,11832.98567,273.89,0.0
146.315,0.02337,588.53352,0.00099,0.00099,12037.6089,273.89,0.0
147.686,0.02348,598.53417,0.00101,0.00101,12242.15799,273.89,0.0
149.052,0.0236,608.53948,0.00102,0.00102,12446.80225,273.89,0.0
150.428,0.02371,618.54232,0.00105,0.00105,12651.3956,273.89,0.0
151.791,0.02383,628.54918,0.00106,0.00106,12856.07195,273.89,0.0
153.095,0.02394,638.55207,0.00109,0.00109,13060.66641,273.89,0.0
154.466,0.02405,648.55574,0.0011,0.0011,13265.27747,273.89,0.0
155.827,0.02416,658.56188,0.00112,0.00112,13469.93832,273.89,0.0
157.189,0.02428,668.57696,0.00114,0.00114,13674.78286,273.89,0.0
158.55,0.02439,678.58875,0.00116,0.00116,13879.5588,273.89,0.0
159.838,0.0245,688.5984,0.00118,0.00118,14084.29268,273.89,0.0
161.2,0.02461,698.60306,0.0012,0.0012,14288.92366,273.89,0.0
162.562,0.02472,708.61167,0.00122,0.00122,14493.63541,273.89,0.0
163.856,0.02483,718.61199,0.00124,0.00124,14698.17676,273.89,0.0
165.207,0.02495,728.61719,0.00126,0.00126,14902.8188,273.89,0.0
166.522,0.02505,738.61927,0.00129,0.00129,15107.39777,273.89,0.0
167.812,0.02516,748.6208,0.0013,0.0013,15311.96457,273.89,0.0
169.165,0.02527,758.63303,0.00132,0.00132,15516.75046,273.89,0.0
170.524,0.02539,768.64487,0.00135,0.00135,15721.5275,273.89,0.0
171.816,0.0255,778.64662,0.00136,0.00136,15926.09873,273.89,0.0
173.1,0.0256,788.65484,0.00139,0.00139,16130.80274,273.89,0.0
174.471,0.02572,798.65769,0.00141,0.00141,16335.3972,273.89,0.0
175.755,0.02582,808.6669,0.00143,0.00143,16540.12112,273.89,0.0
177.041,0.02593,818.67468,0.00145,0.00145,16744.81628,273.89,0.0
178.397,0.02604,828.68038,0.00147,0.00147,16949.46828,273.89,0.0
179.675,0.02615,838.6858,0.00148,0.00148,17154.11475,273.89,0.0
180.955,0.02626,848.69452,0.00151,0.00151,17358.82872,273.89,0.0
182.312,0.02637,858.6966,0.00153,0.00153,17563.40658,273.89,0.0
183.596,0.02648,868.69895,0.00155,0.00155,17767.98998,273.89,0.0
184.891,0.02659,878.70097,0.00158,0.00158,17972.56784,273.89,0.0
186.185,0.02669,888.70129,0.0016,0.0016,18177.10919,273.89,0.0
187.466,0.0268,898.71039,0.00161,0.00161,18381.8309,273.89,0.0
188.742,0.02691,908.7263,0.00164,0.00164,18586.69204,273.89,0.0
190.112,0.02702,918.74094,0.00165,0.00165,18791.52773,273.89,0.0
191.387,0.02713,928.74176,0.00168,0.00168,18996.08014,273.89,0.0
192.665,0.02723,938.74498,0.0017,0.0017,19200.68124,273.89,0.0
194.032,0.02735,948.74558,0.00173,0.00173,19405.22923,273.89,0.0
195.302,0.02745,958.75441,0.00175,0.00175,19609.94541,273.89,0.0
196.577,0.02756,968.76762,0.00177,0.00177,19814.75233,273.89,0.0
197.934,0.02767,978.77349,0.0018,0.0018,20019.40654,273.89,0.0
199.28,0.02778,988.78297,0.00183,0.00183,20224.136,273.89,0.0
200.562,0.02789,998.78466,0.00184,0.00184,20428.70612,273.89,0.0
201.94,0.028,1008.79217,0.00187,0.00187,20633.39574,273.89,0.0
203.22,0.02811,1018.79815,0.00189,0.00189,20838.05438,273.89,0.0
204.578,0.02823,1028.79819,0.00192,0.00192,21042.5913,273.89,0.0
205.953,0.02834,1038.80658,0.00195,0.00195,21247.29863,273.89,0.0
207.317,0.02845,1048.8075,0.00197,0.00197,21451.85325,273.89,0.0
208.627,0.02856,1058.81853,0.002,0.002,21656.6137,273.89,0.0
210.078,0.02868,1068.8324,0.00203,0.00203,21861.43389,273.89,0.0
211.46,0.0288,1078.85067,0.00206,0.00206,22066.34262,273.89,0.0
212.848,0.02891,1088.85752,0.00209,0.00209,22271.01896,273.89,0.0
214.253,0.02903,1098.86086,0.00212,0.00212,22475.62227,273.89,0.0
215.71,0.02915,1108.86639,0.00215,0.00215,22680.26985,273.89,0.0
217.193,0.02928,1118.87149,0.00219,0.00219,22884.91079,273.89,0.0
218.693,0.0294,1128.87625,0.00223,0.00223,23089.54287,273.89,0.0
220.201,0.02953,1138.88969,0.00226,0.00226,23294.35421,273.89,0.0
221.801,0.02966,1148.89127,0.0023,0.0023,23498.92212,273.89,0.0
223.411,0.02979,1158.89703,0.00236,0.00236,23703.57633,273.89,0.0
225.101,0.02994,1168.90289,0.0024,0.0024,23908.23055,273.89,0.0
226.844,0.03008,1178.90502,0.00245,0.00245,24112.80952,273.89,0.0
228.671,0.03023,1188.91495,0.00251,0.00251,24317.55004,273.89,0.0
230.629,0.0304,1198.92366,0.00258,0.00258,24522.26401,273.89,0.0
232.766,0.03057,1208.9315,0.00266,0.00266,24726.95806,273.89,0.0
235.036,0.03076,1218.60542,0.00276,0.00276,24924.8247,273.89,0.0
237.181,0.03094,1226.71292,0.00286,0.00286,25090.65228,273.89,0.0
239.115,0.0311,1233.11471,0.00296,0.00296,25221.59256,273.89,0.0
241.032,0.03126,1238.69794,0.00306,0.00306,25335.78852,273.89,0.0
242.724,0.0314,1242.90487,0.00316,0.00316,25421.83607,273.89,0.0
244.428,0.03155,1246.89918,0.00326,0.00326,25503.53265,273.89,0.0
246.088,0.03168,1250.89097,0.00336,0.00336,25585.18056,273.89,0.0
247.62,0.03181,1253.41809,0.00346,0.00346,25636.86751,273.89,0.0
249.015,0.03193,1255.77178,0.00356,0.00356,25685.00907,273.89,0.0
250.533,0.03205,1258.20878,0.00366,0.00366,25734.85473,273.89,0.0
252.033,0.03218,1260.82636,0.00376,0.00376,25788.39404,273.89,0.0
253.456,0.0323,1263.12626,0.00386,0.00386,25835.4357,273.89,0.0
254.934,0.03242,1264.94712,0.00396,0.00396,25872.67774,273.89,0.0
256.343,0.03254,1267.13396,0.00406,0.00406,25917.40671,273.89,0.0
257.763,0.03266,1268.40762,0.00416,0.00416,25943.45711,273.89,0.0
259.198,0.03278,1270.19523,0.00426,0.00426,25980.01974,273.89,0.0
260.563,0.03289,1271.78953,0.00436,0.00436,26012.62977,273.89,0.0
261.912,0.033,1273.64672,0.00446,0.00446,26050.61541,273.89,0.0
263.365,0.03312,1274.84355,0.00456,0.00456,26075.09451,273.89,0.0
264.733,0.03324,1276.47396,0.00466,0.00466,26108.44372,273.89,0.0
266.13,0.03336,1278.38538,0.00476,0.00476,26147.53813,273.89,0.0
267.51,0.03347,1279.56508,0.00486,0.00486,26171.66756,273.89,0.0
268.959,0.03359,1281.32557,0.00496,0.00496,26207.67691,273.89,0.0
270.335,0.0337,1282.36103,0.00506,0.00506,26228.85407,273.89,0.0
271.744,0.03382,1283.94106,0.00516,0.00516,26261.17197,273.89,0.0
273.028,0.03393,1285.15007,0.00526,0.00526,26285.90115,273.89,0.0
274.554,0.03406,1286.49925,0.00536,0.00536,26313.49629,273.89,0.0
275.857,0.03416,1287.99542,0.00546,0.00546,26344.09904,273.89,0.0
277.155,0.03427,1289.46941,0.00556,0.00556,26374.24589,273.89,0.0
278.522,0.03439,1290.17775,0.00566,0.00566,26388.73505,273.89,0.0
279.889,0.0345,1291.88984,0.00576,0.00576,26423.75294,273.89,0.0
281.279,0.03462,1293.38776,0.00586,0.00586,26454.39109,273.89,0.0
282.656,0.03473,1294.48096,0.00596,0.00596,26476.75004,273.89,0.0
284.056,0.03485,1295.91038,0.00606,0.00606,26505.98731,273.89,0.0
285.417,0.03496,1296.77208,0.00616,0.00616,26523.61244,273.89,0.0
286.767,0.03507,1298.34113,0.00626,0.00626,26555.7046,273.89,0.0
288.124,0.03519,1299.48153,0.00636,0.00636,26579.03068,273.89,0.0
289.411,0.0353,1300.64421,0.00646,0.00646,26602.81044,273.89,0.0
290.842,0.03541,1302.01974,0.00656,0.00656,26630.94558,273.89,0.0
292.176,0.03552,1303.12479,0.00666,0.00666,26653.54797,273.89,0.0
293.586,0.03564,1304.36102,0.00676,0.00676,26678.83264,273.89,0.0
294.954,0.03575,1305.46663,0.00686,0.00686,26701.44609,273.89,0.0
296.375,0.03587,1307.33832,0.00696,0.00696,26739.7283,273.89,0.0
297.727,0.03599,1308.35248,0.00706,0.00706,26760.47168,273.89,0.0
299.026,0.03609,1309.25545,0.00716,0.00716,26778.94222,273.89,0.0
300.376,0.03621,1311.30881,0.00726,0.00726,26820.94022,273.89,0.0
301.823,0.03633,1311.92912,0.00736,0.00736,26833.62792,273.89,0.0
303.184,0.03644,1313.67193,0.00746,0.00746,26869.27432,273.89,0.0
304.554,0.03656,1314.85251,0.00756,0.00756,26893.42146,273.89,0.0
305.914,0.03667,1315.69938,0.00766,0.00766,26910.74339,273.89,0.0
307.365,0.03679,1317.35691,0.00776,0.00776,26944.64587,273.89,0.0
308.694,0.0369,1318.40082,0.00786,0.00786,26965.99786,273.89,0.0
310.034,0.03701,1319.90204,0.00796,0.00796,26996.70241,273.89,0.0
311.533,0.03714,1320.70391,0.00806,0.00806,27013.10369,273.89,0.0
312.908,0.03725,1322.13696,0.00816,0.00816,27042.41399,273.89,0.0
314.199,0.03736,1323.32763,0.00826,0.00826,27066.76694,273.89,0.0
315.604,0.03748,1324.52237,0.00836,0.00836,27091.20399,273.89,0.0
317.015,0.0376,1325.87901,0.00846,0.00846,27118.95184,273.89,0.0
318.373,0.03771,1327.45037,0.00856,0.00856,27151.0927,273.89,0.0
319.82,0.03783,1328.36278,0.00866,0.00866,27169.75356,273.89,0.0
321.213,0.03794,1329.49747,0.00876,0.00876,27192.96234,273.89,0.0
322.581,0.03806,1330.79803,0.00886,0.00886,27219.5638,273.89,0.0
323.96,0.03817,1332.45643,0.00896,0.00896,27253.48398,273.89,0.0
325.35,0.03829,1333.82384,0.00906,0.00906,27281.45314,273.89,0.0
326.73,0.03841,1334.74843,0.00916,0.00916,27300.36408,273.89,0.0
328.111,0.03852,1335.82933,0.00926,0.00926,27322.47295,273.89,0.0
329.52,0.03864,1337.17347,0.00936,0.00936,27349.96408,273.89,0.0
330.883,0.03875,1338.03944,0.00946,0.00946,27367.67773,273.89,0.0
332.35,0.03887,1339.98566,0.00956,0.00956,27407.48476,273.89,0.0
333.812,0.03899,1340.71278,0.00966,0.00966,27422.3568,273.89,0.0
335.092,0.0391,1341.72727,0.00976,0.00976,27443.10682,273.89,0.0
336.584,0.03923,1343.46932,0.00986,0.00986,27478.73773,273.89,0.0
337.949,0.03934,1344.77965,0.00996,0.00996,27505.53837,273.89,0.0
339.354,0.03946,1345.93619,0.01006,0.01006,27529.1942,273.89,0.0
340.702,0.03957,1346.93059,0.01016,0.01016,27549.53259,273.89,0.0
342.103,0.03969,1348.21435,0.01026,0.01026,27575.79102,273.89,0.0
343.551,0.03981,1349.6373,0.01036,0.01036,27604.89329,273.89,0.0
345.015,0.03993,1350.87605,0.01046,0.01046,27630.23107,273.89,0.0
346.329,0.04004,1352.00032,0.01056,0.01056,27653.22739,273.89,0.0
347.745,0.04016,1353.00032,0.01066,0.01066,27673.68086,273.89,0.0
349.154,0.04027,1354.14632,0.01076,0.01076,27697.11981,273.89,0.0
350.561,0.04039,1355.50758,0.01086,0.01086,27724.96282,273.89,0.0
351.943,0.04051,1356.72306,0.01096,0.01096,27749.82257,273.89,0.0
353.34,0.04062,1358.43997,0.01106,0.01106,27784.94004,273.89,0.0
354.711,0.04074,1359.39289,0.01116,0.01116,27804.43082,273.89,0.0
356.191,0.04086,1360.29103,0.01126,0.01126,27822.80176,273.89,0.0
357.556,0.04097,1362.00497,0.01136,0.01136,27857.85726,273.89,0.0
359.024,0.0411,1362.72748,0.01146,0.01146,27872.63413,273.89,0.0
360.433,0.04121,1363.99675,0.01156,0.01156,27898.59601,273.89,0.0
361.867,0.04133,1365.38095,0.01166,0.01166,27926.9082,273.89,0.0
363.223,0.04145,1366.69204,0.01176,0.01176,27953.72433,273.89,0.0
364.709,0.04157,1367.75055,0.01186,0.01186,27975.37509,273.89,0.0
366.095,0.04169,1368.75341,0.01196,0.01196,27995.8861,273.89,0.0
367.486,0.0418,1370.40666,0.01206,0.01206,28029.70227,273.89,0.0
369.063,0.04193,1371.22829,0.01216,0.01216,28046.50634,273.89,0.0
370.344,0.04204,1372.29986,0.01226,0.01226,28068.42488,273.89,0.0
371.729,0.04215,1373.58702,0.01236,0.01236,28094.75192,273.89,0.0
373.151,0.04227,1374.75344,0.01246,0.01246,28118.60914,273.89,0.0
374.551,0.04239,1375.98868,0.01256,0.01256,28143.87389,273.89,0.0
376.031,0.04251,1377.57969,0.01266,0.01266,28176.41531,273.89,0.0
377.39,0.04263,1378.51888,0.01276,0.01276,28195.62502,273.89,0.0
378.758,0.04274,1379.39243,0.01286,0.01286,28213.49359,273.89,0.0
380.17,0.04286,1380.37432,0.01296,0.01296,28233.57526,273.89,0.0
381.613,0.04298,1382.16105,0.01306,0.01306,28270.12018,273.89,0.0
383.134,0.04311,1383.5234,0.01316,0.01316,28297.98532,273.89,0.0
384.475,0.04322,1383.98049,0.01326,0.01326,28307.33567,273.89,0.0
385.94,0.04334,1385.72572,0.01336,0.01336,28343.03076,273.89,0.0
387.297,0.04345,1386.68774,0.01346,0.01346,28362.70743,273.89,0.0
388.697,0.04357,1387.69883,0.01356,0.01356,28383.38885,273.89,0.0
390.117,0.04369,1389.04055,0.01366,0.01366,28410.8313,273.89,0.0
391.696,0.04382,1389.9388,0.01376,0.01376,28429.20445,273.89,0.0
393.017,0.04393,1391.28656,0.01386,0.01386,28456.77083,273.89,0.0
394.457,0.04405,1392.90369,0.01396,0.01396,28489.84561,273.89,0.0
395.865,0.04417,1393.83871,0.01406,0.01406,28508.97122,273.89,0.0
397.308,0.04429,1394.61281,0.01416,0.01416,28524.80374,273.89,0.0
398.736,0.04441,1395.8206,0.01426,0.01426,28549.50857,273.89,0.0
400.117,0.04452,1396.58614,0.01436,0.01436,28565.16625,273.89,0.0
401.657,0.04465,1398.14894,0.01446,0.01446,28597.13006,273.89,0.0
402.962,0.04476,1399.45267,0.01456,0.01456,28623.7957,273.89,0.0
404.385,0.04488,1400.74159,0.01466,0.01466,28650.16036,273.89,0.0
405.912,0.045,1401.90318,0.01476,0.01476,28673.91799,273.89,0.0
407.306,0.04512,1403.05994,0.01486,0.01486,28697.57824,273.89,0.0
408.615,0.04523,1403.79693,0.01496,0.01496,28712.65167,273.89,0.0
410.049,0.04535,1404.72295,0.01506,0.01506,28731.59138,273.89,0.0
411.547,0.04547,1405.84699,0.01516,0.01516,28754.58327,273.89,0.0
412.957,0.04559,1406.97214,0.01526,0.01526,28777.59509,273.89,0.0
414.401,0.04571,1408.56699,0.01536,0.01536,28810.21618,273.89,0.0
415.912,0.04584,1409.4694,0.01546,0.01546,28828.67344,273.89,0.0
417.248,0.04595,1410.18269,0.01556,0.01556,28843.26441,273.89,0.0
418.703,0.04607,1412.02287,0.01566,0.01566,28880.9026,273.89,0.0
420.17,0.04619,1412.57414,0.01576,0.01576,28892.17613,273.89,0.0
421.683,0.04632,1413.9927,0.01587,0.01587,28921.19209,273.89,0.0
423.215,0.04645,1415.24583,0.01597,0.01597,28946.822,273.89,0.0
424.542,0.04655,1416.05637,0.01607,0.01607,28963.40033,273.89,0.0
425.921,0.04667,1417.46318,0.01617,0.01617,28992.17506,273.89,0.0
427.402,0.0468,1418.0757,0.01627,0.01627,29004.70342,273.89,0.0
428.988,0.04693,1419.63992,0.01637,0.01637,29036.6982,273.89,0.0
430.287,0.04703,1420.4913,0.01647,0.01647,29054.11088,273.89,0.0
431.799,0.04716,1421.92918,0.01657,0.01657,29083.52076,273.89,0.0
433.185,0.04728,1422.93522,0.01667,0.01667,29104.09817,273.89,0.0
434.56,0.04739,1423.61952,0.01677,0.01677,29118.09381,273.89,0.0
435.997,0.04751,1424.86684,0.01687,0.01687,29143.60643,273.89,0.0
437.408,0.04763,1425.93007,0.01697,0.01697,29165.35456,273.89,0.0
438.875,0.04775,1426.99726,0.01707,0.01707,29187.18016,273.89,0.0
440.342,0.04787,1427.40308,0.01717,0.01717,29195.48149,273.89,0.0
441.742,0.04799,1428.65906,0.01727,0.01727,29221.17116,273.89,0.0
443.134,0.04811,1429.73799,0.01737,0.01737,29243.23798,273.89,0.0
444.625,0.04823,1430.72065,0.01747,0.01747,29263.33735,273.89,0.0
446.097,0.04835,1432.41583,0.01757,0.01757,29298.00999,273.89,0.0
447.591,0.04848,1433.28301,0.01767,0.01767,29315.74799,273.89,0.0
448.942,0.04859,1433.90036,0.01777,0.01777,29328.37373,273.89,0.0
450.449,0.04872,1435.10267,0.01787,0.01787,29352.96569,273.89,0.0
451.771,0.04883,1436.25657,0.01797,0.01797,29376.56619,273.89,0.0
453.56,0.04897,1437.84253,0.01807,0.01807,29409.00581,273.89,0.0
454.868,0.04908,1438.10312,0.01817,0.01817,29414.33496,273.89,0.0
456.429,0.04921,1439.43782,0.01827,0.01827,29441.63576,273.89,0.0
457.617,0.04931,1440.29051,0.01837,0.01837,29459.07499,273.89,0.0
459.087,0.04943,1441.64353,0.01847,0.01847,29486.74981,273.89,0.0
460.537,0.04955,1441.9521,0.01857,0.01857,29493.06157,273.89,0.0
461.998,0.04968,1443.65035,0.01867,0.01867,29527.79617,273.89,0.0
463.591,0.04981,1444.58361,0.01877,0.01877,29546.88416,273.89,0.0
464.905,0.04992,1445.77594,0.01887,0.01887,29571.27252,273.89,0.0
466.444,0.05005,1446.49723,0.01897,0.01897,29586.02505,273.89,0.0
467.874,0.05017,1447.38461,0.01907,0.01907,29604.17468,273.89,0.0
