Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
89.95,0.01482,360.18736,0.00066,0.00066,7396.732,343.33,0.0
91.681,0.01496,370.18757,0.00068,0.00068,7602.0944,343.33,0.0
93.331,0.0151,380.19259,0.00071,0.00071,7807.55529,343.33,0.0
94.989,0.01524,390.19573,0.00074,0.00074,8012.97801,343.33,0.0
96.656,0.01538,400.19723,0.00076,0.00076,8218.36642,343.33,0.0
98.33,0.01552,410.20167,0.0008,0.0008,8423.81569,343.33,0.0
100.064,0.01566,420.20948,0.00083,0.00083,8629.33412,343.33,0.0
101.737,0.0158,430.21891,0.00086,0.00086,8834.88519,343.33,0.0
103.469,0.01594,440.22648,0.00089,0.00089,9040.39864,343.33,0.0
105.209,0.01609,450.23489,0.00092,0.00092,9245.92924,343.33,0.0
106.909,0.01623,460.24015,0.00096,0.00096,9451.39567,343.33,0.0
108.677,0.01638,470.24127,0.001,0.001,9656.77578,343.33,0.0
110.461,0.01653,480.25075,0.00104,0.00104,9862.32851,343.33,0.0
112.319,0.01668,490.2519,0.00109,0.00109,10067.70973,343.33,0.0
114.132,0.01683,500.26061,0.00113,0.00113,10273.24697,343.33,0.0
116.089,0.017,510.26648,0.00118,0.00118,10478.72556,343.33,0.0
118.002,0.01716,520.27316,0.00124,0.00124,10684.22076,343.33,0.0
120.016,0.01732,530.28408,0.0013,0.0013,10889.80226,343.33,0.0
122.1,0.0175,540.28412,0.00136,0.00136,11095.16135,343.33,0.0
124.307,0.01768,550.2862,0.00144,0.00144,11300.56248,343.33,0.0
126.612,0.01787,560.29634,0.00153,0.00153,11506.12849,343.33,0.0
129.05,0.01808,570.30638,0.00163,0.00163,11711.69229,343.33,0.0
131.417,0.01827,578.77063,0.00173,0.00173,11885.51249,343.33,0.0
133.655,0.01846,586.65294,0.00183,0.00183,12047.38195,343.33,0.0
135.717,0.01863,593.396,0.00193,0.00193,12185.85562,343.33,0.0
137.615,0.01879,599.13109,0.00203,0.00203,12303.63016,343.33,0.0
139.5,0.01895,604.17382,0.00213,0.00213,12407.18665,343.33,0.0
141.316,0.0191,608.6228,0.00223,0.00223,12498.55006,343.33,0.0
143.057,0.01924,613.04191,0.00233,0.00233,12589.30044,343.33,0.0
144.778,0.01939,617.07415,0.00243,0.00243,12672.10579,343.33,0.0
146.473,0.01953,620.65644,0.00253,0.00253,12745.67034,343.33,0.0
148.153,0.01967,623.95881,0.00263,0.00263,12813.48747,343.33,0.0
149.892,0.01981,627.52711,0.00273,0.00273,12886.76543,343.33,0.0
151.518,0.01995,630.64353,0.00283,0.00283,12950.76386,343.33,0.0
153.163,0.02009,633.99783,0.00293,0.00293,13019.6466,343.33,0.0
154.744,0.02022,636.31869,0.00303,0.00303,13067.30792,343.33,0.0
156.383,0.02035,639.40126,0.00313,0.00313,13130.61033,343.33,0.0
157.945,0.02048,641.99303,0.00323,0.00323,13183.83428,343.33,0.0
159.491,0.02061,644.67933,0.00333,0.00333,13238.99912,343.33,0.0
161.073,0.02074,647.62758,0.00343,0.00343,13299.544,343.33,0.0
162.69,0.02088,650.08429,0.00353,0.00353,13349.99494,343.33,0.0
164.269,0.02101,652.79643,0.00363,0.00363,13405.69092,343.33,0.0
165.849,0.02114,654.78041,0.00373,0.00373,13446.43298,343.33,0.0
167.406,0.02127,657.20029,0.00383,0.00383,13496.12704,343.33,0.0
169.004,0.02141,660.10717,0.00393,0.00393,13555.82209,343.33,0.0
170.596,0.02154,662.19993,0.00403,0.00403,13598.79939,343.33,0.0
172.164,0.02167,664.47722,0.00413,0.00413,13645.56551,343.33,0.0
173.688,0.0218,666.14227,0.00423,0.00423,13679.75791,343.33,0.0
175.235,0.02193,668.8212,0.00433,0.00433,13734.77226,343.33,0.0
177.015,0.02207,672.32358,0.00443,0.00443,13806.6958,343.33,0.0
178.637,0.02221,674.00405,0.00453,0.00453,13841.20577,343.33,0.0
180.101,0.02233,674.85383,0.00463,0.00463,13858.65717,343.33,0.0
181.446,0.02244,676.0135,0.00473,0.00473,13882.47124,343.33,0.0
182.787,0.02256,676.98935,0.00483,0.00483,13902.51196,343.33,0.0
184.352,0.02268,680.95594,0.00493,0.00493,13983.96843,343.33,0.0
186.02,0.02282,684.49021,0.00503,0.00503,14056.54705,343.33,0.0
188.144,0.023,688.80779,0.00513,0.00513,14145.21269,343.33,0.0
189.922,0.02315,687.04708,0.00523,0.00523,14109.05506,343.33,0.0
191.296,0.02326,687.68863,0.00533,0.00533,14122.22964,343.33,0.0
192.756,0.02339,689.61734,0.00543,0.00543,14161.83749,343.33,0.0
194.129,0.0235,692.19288,0.00553,0.00553,14214.72837,343.33,0.0
195.634,0.02363,694.64975,0.00563,0.00563,14265.18152,343.33,0.0
197.098,0.02375,697.40042,0.00573,0.00573,14321.66869,343.33,0.0
198.592,0.02387,699.749,0.00583,0.00583,14369.89878,343.33,0.0
200.079,0.02399,702.24605,0.00593,0.00593,14421.17741,343.33,0.0
201.618,0.02412,704.73816,0.00603,0.00603,14472.35535,343.33,0.0
203.119,0.02425,707.41199,0.00613,0.00613,14527.26458,343.33,0.0
204.855,0.02439,708.74213,0.00623,0.00623,14554.57976,343.33,0.0
207.467,0.02461,714.34369,0.00633,0.00633,14669.61228,343.33,0.0
208.604,0.02471,710.22677,0.00643,0.00643,14585.06854,343.33,0.0
210.022,0.02482,712.63995,0.00653,0.00653,14634.62427,343.33,0.0
211.545,0.02495,715.86648,0.00663,0.00663,14700.88449,343.33,0.0
212.985,0.02507,717.77302,0.00673,0.00673,14740.03644,343.33,0.0
214.457,0.02519,719.70793,0.00683,0.00683,14779.77155,343.33,0.0
215.921,0.02532,721.64241,0.00693,0.00693,14819.4978,343.33,0.0
217.405,0.02544,724.04632,0.00703,0.00703,14868.86321,343.33,0.0
218.902,0.02556,726.02915,0.00713,0.00713,14909.58204,343.33,0.0
220.424,0.02569,728.66533,0.00723,0.00723,14963.71889,343.33,0.0
221.907,0.02581,730.00386,0.00733,0.00733,14991.2067,343.33,0.0
223.395,0.02594,731.92379,0.00743,0.00743,15030.63418,343.33,0.0
225.701,0.02613,733.35229,0.00753,0.00753,15059.96882,343.33,0.0
227.715,0.0263,736.95565,0.00763,0.00763,15133.96714,343.33,0.0
228.995,0.0264,736.2012,0.00773,0.00773,15118.47323,343.33,0.0
230.514,0.02653,739.02372,0.00783,0.00783,15176.43653,343.33,0.0
232.032,0.02666,741.17559,0.00793,0.00793,15220.62661,343.33,0.0
