MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Information						Time:	27.059326	Sec	11/1/2021 8:27:30 AM
Operator	Nick Derimow
Project	AM Bench 2022 mini-tensile challenge
Specimen ID	60-X.05-3
Material	PBF-L Inconel 625
Specimen Width	2.54	mm
Specimen Thickness	1.53	mm
Notes	
Operator Information End

Data Acquisition						Time:	1028.0527	Sec	11/1/2021 8:44:11 AM
Time	Axial Displacement	Axial Extensometer	Axial Force
Sec	mm	mm	N
27.172607	0.003866337	5.6784927e-05	49.724911
27.272705	-0.0019939032	5.6043224e-05	48.863369
27.372803	0.0025177447	0.00013974425	51.368256
27.4729	-0.0004869813	0.00011350284	53.667747
27.572998	0.0019749885	7.8593526e-05	54.935947
27.673096	0.0039743148	8.8272573e-05	54.748451
27.773193	0.0053169653	0.00020448571	60.714191
27.873291	0.0014185047	9.3804629e-05	55.045963
27.973389	0.0042550154	0.0001090731	59.072845
28.073486	0.0060852552	0.00011537145	64.117348
28.173584	0.0035385115	4.6630532e-05	62.258839
28.273682	0.0013306065	6.9787311e-05	61.287632
28.373779	0.0036518162	0.0001505666	64.558067
28.473877	0.0048465356	0.00016854373	65.857872
28.573975	0.0036610363	0.00013900358	66.460213
28.674072	0.0078268284	0.00014368226	68.596809
28.77417	0.0047270842	0.00018545134	67.814484
28.874268	0.0081880512	0.00019160216	69.610107
28.974365	0.0079343962	0.00011351514	71.529381
29.074463	0.011031067	0.00019233157	74.880775
29.174561	0.0053245462	0.00023538634	70.490768
29.274658	0.0070173042	0.00017756304	76.058342
29.374756	0.010967551	0.00022040062	80.105881
29.474854	0.0082599679	0.00023992673	74.472229
29.574951	0.0096011329	0.00012012082	74.592979
29.675049	0.006506511	0.00015091492	79.4636
29.775146	0.0095517542	0.00019977731	80.300949
29.875244	0.0088400142	0.00021413504	83.495995
29.975342	0.0079276348	9.748857e-05	81.397148
30.075439	0.0086609395	0.00022300682	84.748596
30.175537	0.011244563	0.00025746948	86.77784
30.275635	0.0079669738	0.00014195708	87.391281
30.375732	0.00996379	0.0001841974	88.332199
30.47583	0.012423506	0.0002061822	89.924866
30.575928	0.014669265	0.00022884212	90.611641
30.676025	0.0099207629	0.00020977086	90.488327
30.776123	0.011071226	0.00024574561	94.042976
30.876221	0.0094290245	0.00026383749	94.710526
30.976318	0.011436546	0.00018138629	95.022873
31.076416	0.013393409	0.00025107278	96.052528
31.176514	0.012526566	0.00028605075	97.636147
31.276611	0.013895801	0.00023551336	98.432167
31.376709	0.013514499	0.00029048458	100.83431
31.476807	0.012609137	0.00031247348	101.54308
31.576904	0.01284512	0.00034923092	103.20199
31.677002	0.014864321	0.00025325693	102.36653
31.7771	0.015883038	0.00023768931	106.02055
31.877197	0.015097487	0.00031344878	104.49912
31.977295	0.015332087	0.00040292056	104.03806
32.077393	0.01603015	0.00028714485	103.39276
32.17749	0.014981109	0.00029057474	104.82129
32.277588	0.015049952	0.00027511775	110.52348
32.377686	0.014961849	0.00029436933	108.77575
32.477783	0.016084446	0.00036301598	113.06602
32.577881	0.016832503	0.00033172095	111.18243
32.677979	0.018362833	0.00035775438	111.47846
32.778076	0.016180949	0.00030231909	113.95635
32.878174	0.01917748	0.0003691832	112.76114
32.978271	0.019226858	0.00038621374	118.14469
33.078369	0.018418973	0.00039070906	117.48518
33.178467	0.018299932	0.0003599918	120.25756
33.278564	0.017878266	0.00041470485	122.01174
33.378662	0.017234089	0.0002728281	122.19357
33.47876	0.019030163	0.00043391134	121.48075
33.578857	0.017704723	0.00043892296	125.79774
33.678955	0.019224605	0.00043544392	127.48434
33.779053	0.020577244	0.00045214663	127.74375
33.87915	0.023069076	0.00033976085	129.22578
33.979248	0.022760153	0.00043104286	128.33612
34.079346	0.022296689	0.00042331847	133.59242
34.179443	0.022307958	0.00046945582	135.31673
34.279541	0.021126967	0.00053324556	136.45001
34.379639	0.025631443	0.0004621699	140.13846
34.479736	0.021815605	0.00037411699	135.47487
34.579834	0.023957279	0.00044351662	138.72987
34.679932	0.023428045	0.00055240595	139.52263
34.780029	0.022468183	0.00047342252	140.97725
34.880127	0.024371568	0.00043403837	140.07346
34.980225	0.022531904	0.00049096427	145.834
35.080322	0.023029532	0.00046808715	144.55313
35.18042	0.025557682	0.00047927728	145.64093
35.280518	0.024541013	0.00050571642	146.26407
35.380615	0.02231513	0.00053532317	146.06862
35.480713	0.026240123	0.00046959924	150.5925
35.580811	0.024210524	0.00048986194	147.40242
35.680908	0.026625933	0.00041509006	151.46831
35.781006	0.026925894	0.00051565771	153.30266
