Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,5.22e-06,0.43572736356239733,1100.0,0.01
0.000807,1.329e-05,0.3741906343821813,1100.0,0.01
0.001614,2.136e-05,0.2986263062495951,1100.0,0.01
0.00188,2.4019999999999997e-05,0.22019190695281105,1100.0,0.01
0.002146,2.668e-05,0.15004496428000152,1100.0,0.01
0.0032185,3.7405e-05,0.09934300601933882,1100.0,0.01
0.0042910000000000005,4.813e-05,0.07924355995899551,1100.0,0.01
0.004557,5.079e-05,0.10090415388714385,1100.0,0.01
0.004823,5.345e-05,0.17548231559195598,1100.0,0.01
0.005625,6.146999999999999e-05,0.3141355728616045,1100.0,0.01
0.006698,7.219999999999999e-05,0.7249842562670511,1100.0,0.01
0.0069689999999999995,7.491e-05,1.1375018949280362,1100.0,0.01
0.0072395,7.761500000000001e-05,1.6535080363409156,1100.0,0.01
0.007510000000000001,8.032e-05,2.271331040276523,1100.0,0.01
0.009114500000000001,9.6365e-05,2.9816410185341007,1100.0,0.01
0.010719,0.00011241,3.775765202481072,1100.0,0.01
0.012594000000000001,0.00013116,4.638167981761377,1100.0,0.01
0.014469000000000001,0.00014991,5.5620602630113805,1100.0,0.01
0.019022499999999998,0.00019544499999999998,6.538865880734868,1100.0,0.01
0.023575999999999996,0.00024098,7.526167839028431,1100.0,0.01
0.023841499999999995,0.00024363499999999997,8.490814710240555,1100.0,0.01
0.024106999999999996,0.00024629,9.41531228558904,1100.0,0.01
0.029733999999999997,0.00030256,10.358338268594727,1100.0,0.01
0.035361,0.00035883,11.324650142382612,1100.0,0.01
0.037773,0.00038294999999999996,12.282920411604207,1100.0,0.01
0.040185,0.00040707,13.213747438437549,1100.0,0.01
0.0444735,0.00044995500000000004,14.178086470736801,1100.0,0.01
0.048762,0.00049284,15.181644377782263,1100.0,0.01
0.054119,0.00054641,16.183186495437575,1100.0,0.01
0.059475999999999994,0.00059998,17.1658567421497,1100.0,0.01
0.067518,0.0006804000000000001,18.15143945918947,1100.0,0.01
0.07556,0.00076082,19.122295970401602,1100.0,0.01
0.07877600000000001,0.00079298,20.06564865844138,1100.0,0.01
0.08199200000000001,0.00082514,20.962632904274713,1100.0,0.01
0.09057300000000001,0.00091095,21.806273997623197,1100.0,0.01
0.099154,0.00099676,22.58363478121412,1100.0,0.01
0.105051,0.00105573,23.299329365950857,1100.0,0.01
0.11094799999999999,0.0011147,23.945213884162982,1100.0,0.01
0.12086649999999999,0.001213885,24.505978552956538,1100.0,0.01
0.13078499999999998,0.00131307,24.978512221214118,1100.0,0.01
0.139907,0.0014042899999999999,25.369442418001995,1100.0,0.01
0.149029,0.00149551,25.68319580332017,1100.0,0.01
0.15734399999999998,0.00157866,25.924524427553127,1100.0,0.01
0.165659,0.00166181,26.108227058219793,1100.0,0.01
0.17665799999999998,0.0017718,26.241674745195166,1100.0,0.01
0.187657,0.00188179,26.338938122210322,1100.0,0.01
0.19705050000000002,0.0019757250000000002,26.40461959035426,1100.0,0.01
0.20644400000000002,0.00206966,26.453228881823954,1100.0,0.01
0.217181,0.00217703,26.487765426329638,1100.0,0.01
0.22791799999999998,0.0022844,26.526942271844792,1100.0,0.01
0.23543549999999996,0.002359575,26.561625372172443,1100.0,0.01
0.24295299999999997,0.00243475,26.601709444945186,1100.0,0.01
0.2534225,0.002539445,26.64839850505882,1100.0,0.01
0.26389199999999996,0.00264414,26.706887205922467,1100.0,0.01
0.27221699999999993,0.00272739,26.774090284136477,1100.0,0.01
0.28054199999999996,0.00281064,26.85549169574254,1100.0,0.01
0.28725899999999993,0.0028778099999999997,26.943337309164896,1100.0,0.01
0.29397599999999996,0.00294498,27.038103163210366,1100.0,0.01
0.3014985,0.0030202049999999998,27.146130190119457,1100.0,0.01
