Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,6.311e-05,0.3982199999999979,1050.0,10.0
1.6625000000000005e-08,6.327625e-05,0.39752858062499835,1050.0,10.0
3.325000000000001e-08,6.344249999999999e-05,0.3968371612499987,1050.0,10.0
4.9875000000000015e-08,6.360874999999999e-05,0.39614574187499896,1050.0,10.0
6.650000000000002e-08,6.377499999999999e-05,0.3954543224999991,1050.0,10.0
8.312500000000002e-08,6.394125e-05,0.3947629031249993,1050.0,10.0
9.975000000000003e-08,6.41075e-05,0.3940714837499994,1050.0,10.0
1.1637500000000003e-07,6.427375e-05,0.39338006437499945,1050.0,10.0
1.3300000000000004e-07,6.444e-05,0.3926886449999995,1050.0,10.0
1.4962500000000004e-07,6.460625e-05,0.3919972256249995,1050.0,10.0
1.6625000000000005e-07,6.47725e-05,0.39096009656250075,1050.0,10.0
1.8287500000000005e-07,6.493874999999999e-05,0.39026867718750036,1050.0,10.0
1.9950000000000006e-07,6.5105e-05,0.3895772578125009,1050.0,10.0
2.1612500000000006e-07,6.527125e-05,0.38888583843750163,1050.0,10.0
2.3275000000000007e-07,6.543749999999998e-05,0.3881944190625017,1050.0,10.0
2.4937500000000005e-07,6.560374999999999e-05,0.38750299968750196,1050.0,10.0
2.660000000000001e-07,6.576999999999999e-05,0.3868115803125015,1050.0,10.0
2.826250000000001e-07,6.593624999999999e-05,0.38612016093750096,1050.0,10.0
2.992500000000001e-07,6.610249999999999e-05,0.38542874156250057,1050.0,10.0
3.1587500000000007e-07,6.626875e-05,0.3847373221875003,1050.0,10.0
3.325000000000001e-07,6.6435e-05,0.3840459028125003,1050.0,10.0
3.4912500000000013e-07,6.660125e-05,0.38335448343750034,1050.0,10.0
3.657500000000001e-07,6.67675e-05,0.3826630640625005,1050.0,10.0
3.823750000000001e-07,6.693374999999999e-05,0.38169118713920525,1050.0,10.0
3.990000000000001e-07,6.709999999999999e-05,0.3806038276960234,1050.0,10.0
4.1562500000000015e-07,6.726624999999999e-05,0.3795476302026523,1050.0,10.0
4.3225000000000013e-07,6.743249999999998e-05,0.3786509085700766,1050.0,10.0
4.488750000000001e-07,6.759874999999998e-05,0.3780236461505691,1050.0,10.0
4.6550000000000014e-07,6.776499999999999e-05,0.3777574957376905,1050.0,10.0
4.821250000000001e-07,6.793124999999999e-05,0.3779257795662893,1050.0,10.0
4.987500000000001e-07,6.809749999999999e-05,0.37858348931250185,1050.0,10.0
5.153750000000001e-07,6.826374999999999e-05,0.37976728609375243,1050.0,10.0
5.320000000000002e-07,6.843e-05,0.3814955004687523,1050.0,10.0
5.822187500000002e-07,6.893218749999999e-05,0.38376813243750213,1050.0,10.0
6.324375000000002e-07,6.943437499999999e-05,0.38656685144128994,1050.0,10.0
6.826562500000002e-07,6.993656249999999e-05,0.38985499636269116,1050.0,10.0
7.328750000000001e-07,7.043874999999999e-05,0.3935775755255696,1050.0,10.0
7.8309375e-07,7.094093749999999e-05,0.3976612666950767,1050.0,10.0
8.333125e-07,7.144312499999999e-05,0.40201441707765245,1050.0,10.0
8.8353125e-07,7.194531249999999e-05,0.4065270433210238,1050.0,10.0
9.3375e-07,7.244749999999999e-05,0.41107083151420487,1050.0,10.0
9.839687499999997e-07,7.294968749999999e-05,0.41549913718749937,1050.0,10.0
1.0341874999999997e-06,7.345187499999999e-05,0.4196469853124988,1050.0,10.0
1.0844062499999997e-06,7.395406249999998e-05,0.42379483343749824,1050.0,10.0
