Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,1.904e-05,0.27109208999999984,1150.0,10.0
1.6906250000000006e-08,1.92090625e-05,0.2759395446875,1150.0,10.0
3.381250000000001e-08,1.9378125000000002e-05,0.28078699937500007,1150.0,10.0
5.071875000000002e-08,1.9547187500000004e-05,0.2856344540625001,1150.0,10.0
6.762500000000002e-08,1.9716250000000003e-05,0.29048190875000013,1150.0,10.0
8.453125000000004e-08,1.9885312500000002e-05,0.2953293634375001,1150.0,10.0
1.0143750000000004e-07,2.0054375e-05,0.3001768181250001,1150.0,10.0
1.1834375000000004e-07,2.02234375e-05,0.30502427281250005,1150.0,10.0
1.3525000000000005e-07,2.03925e-05,0.3098717275,1150.0,10.0
1.5215625000000006e-07,2.0561562500000004e-05,0.3147191821875,1150.0,10.0
1.6906250000000008e-07,2.0730625000000003e-05,0.3219903642187515,1150.0,10.0
1.859687500000001e-07,2.08996875e-05,0.32683781890625163,1150.0,10.0
2.0287500000000007e-07,2.106875e-05,0.3316852735937512,1150.0,10.0
2.1978125000000006e-07,2.12378125e-05,0.336532728281251,1150.0,10.0
2.3668750000000007e-07,2.1406875e-05,0.3413801829687511,1150.0,10.0
2.535937500000001e-07,2.1575937500000004e-05,0.34622763765625114,1150.0,10.0
2.705000000000001e-07,2.1745000000000003e-05,0.3510750923437514,1150.0,10.0
2.874062500000001e-07,2.19140625e-05,0.3559225470312518,1150.0,10.0
3.043125000000001e-07,2.2083125e-05,0.36077000171875234,1150.0,10.0
3.2121875000000014e-07,2.22521875e-05,0.36561745640625287,1150.0,10.0
3.3812500000000015e-07,2.242125e-05,0.37046491109375285,1150.0,10.0
3.5503125000000016e-07,2.2590312500000004e-05,0.37531236578125293,1150.0,10.0
3.719375000000002e-07,2.2759375000000003e-05,0.38015982046875274,1150.0,10.0
3.888437500000002e-07,2.29284375e-05,0.3860333542982981,1150.0,10.0
4.0575000000000015e-07,2.30975e-05,0.3923293913039797,1150.0,10.0
4.226562500000001e-07,2.32665625e-05,0.3985114195161007,1150.0,10.0
4.395625000000001e-07,2.3435625e-05,0.40410999096117656,1150.0,10.0
4.5646875000000013e-07,2.3604687500000004e-05,0.40872272166193435,1150.0,10.0
4.7337500000000015e-07,2.3773750000000003e-05,0.41201429163731296,1150.0,10.0
4.902812500000002e-07,2.39428125e-05,0.4137164449024642,1150.0,10.0
5.071875000000002e-07,2.4111875e-05,0.41362798946875196,1150.0,10.0
5.240937500000002e-07,2.42809375e-05,0.41161479734375134,1150.0,10.0
5.410000000000002e-07,2.445e-05,0.40760980453125134,1150.0,10.0
7.082812500000001e-07,2.6122812500000004e-05,0.4016130110312515,1150.0,10.0
8.755625000000001e-07,2.7795625000000004e-05,0.3936914808399637,1150.0,10.0
1.04284375e-06,2.9468437500000003e-05,0.38397934194981237,1150.0,10.0
1.210125e-06,3.114125e-05,0.3726777863494336,1150.0,10.0
1.3774062499999997e-06,3.28140625e-05,0.36005507002367615,1150.0,10.0
1.5446874999999998e-06,3.4486875e-05,0.3464465129536001,1150.0,10.0
1.7119687499999998e-06,3.61596875e-05,0.3322544991164786,1150.0,10.0
1.8792499999999996e-06,3.78325e-05,0.31794847648579666,1150.0,10.0
2.0465312499999994e-06,3.950531250000001e-05,0.30406495703125114,1150.0,10.0
2.2138124999999995e-06,4.1178125000000006e-05,0.29120751671875106,1150.0,10.0
2.3810937499999995e-06,4.2850937500000006e-05,0.278350076406251,1150.0,10.0
2.5483749999999996e-06,4.4523750000000005e-05,0.26549263609375096,1150.0,10.0
2.7156562499999996e-06,4.6196562500000005e-05,0.25263519578125093,1150.0,10.0
2.882937499999999e-06,4.7869375000000004e-05,0.23977775546875083,1150.0,10.0
3.0502187499999992e-06,4.9542187500000004e-05,0.2269203151562508,1150.0,10.0
3.2174999999999993e-06,5.1215000000000003e-05,0.21406287484375078,1150.0,10.0
3.3847812499999993e-06,5.28878125e-05,0.20120543453125075,1150.0,10.0
3.5520624999999993e-06,5.4560625e-05,0.1883479942187507,1150.0,10.0
3.7193437499999994e-06,5.62334375e-05,0.17549055390625073,1150.0,10.0
3.886624999999999e-06,5.790625e-05,0.16263311359375077,1150.0,10.0
4.053906249999999e-06,5.95790625e-05,0.1497756732812508,1150.0,10.0
4.2211874999999995e-06,6.1251875e-05,0.13691823296875089,1150.0,10.0
4.38846875e-06,6.29246875e-05,0.1149018885454555,1150.0,10.0
4.5557499999999995e-06,6.45975e-05,0.0891142306647736,1150.0,10.0
4.723031249999999e-06,6.62703125e-05,0.06434422879640234,1150.0,10.0
4.8903125e-06,6.7943125e-05,0.04478223122632634,1150.0,10.0
5.05759375e-06,6.96159375e-05,0.03401996505681868,1150.0,10.0
5.224875e-06,7.128875e-05,0.03505053620643999,1150.0,10.0
5.392156249999999e-06,7.29615625e-05,0.0502684294100387,1150.0,10.0
5.559437499999999e-06,7.4634375e-05,0.08146950821875137,1150.0,10.0
5.7267187499999985e-06,7.63071875e-05,0.12985101500000196,1150.0,10.0
5.893999999999999e-06,7.798e-05,0.19601157093750257,1150.0,10.0
6.061312499999998e-06,7.965312499999999e-05,0.279951176031253,1150.0,10.0
6.228624999999998e-06,8.132625e-05,0.3810712090975412,1150.0,10.0
6.3959374999999984e-06,8.2999375e-05,0.4981744277689431,1150.0,10.0
6.5632499999999985e-06,8.46725e-05,0.6294649684943222,1150.0,10.0
6.730562499999999e-06,8.6345625e-05,0.7725483465388302,1150.0,10.0
6.897874999999999e-06,8.801875e-05,0.9244314559839063,1150.0,10.0
7.065187499999999e-06,8.969187499999999e-05,1.0815225697272777,1150.0,10.0
7.232499999999999e-06,9.136499999999999e-05,1.2396313394829612,1150.0,10.0
7.399812499999999e-06,9.303812499999999e-05,1.3939687957812572,1150.0,10.0
7.567124999999999e-06,9.471124999999999e-05,1.5391473479687563,1150.0,10.0
7.7344375e-06,9.6384375e-05,1.6843259001562552,1150.0,10.0
7.90175e-06,9.80575e-05,1.8295044523437558,1150.0,10.0
8.0690625e-06,9.973062499999999e-05,1.9746830045312564,1150.0,10.0
8.236375e-06,0.00010140375,2.119861556718757,1150.0,10.0
8.403687499999998e-06,0.000103076875,2.2650401089062577,1150.0,10.0
8.570999999999998e-06,0.00010475,2.410218661093759,1150.0,10.0
8.738312499999998e-06,0.000106423125,2.5553972132812595,1150.0,10.0
8.905624999999997e-06,0.00010809625,2.700575765468762,1150.0,10.0
9.072937499999997e-06,0.00010976937499999999,2.8457543176562634,1150.0,10.0
9.240249999999997e-06,0.00011144249999999999,2.9909328698437636,1150.0,10.0
9.407562499999997e-06,0.00011311562499999999,3.1361114220312643,1150.0,10.0
9.574874999999997e-06,0.00011478874999999998,3.2812899742187636,1150.0,10.0
9.742187499999997e-06,0.000116461875,3.3768044069318313,1150.0,10.0
9.909499999999997e-06,0.00011813499999999999,3.4518689080966034,1150.0,10.0
1.0076812499999997e-05,0.00011980812499999999,3.532451644758534,1150.0,10.0
1.0244124999999997e-05,0.00012148125,3.641274763082397,1150.0,10.0
1.0411437499999998e-05,0.000123154375,3.7978143883522844,1150.0,10.0
1.0578749999999998e-05,0.0001248275,4.018300624971602,1150.0,10.0
1.0746062499999998e-05,0.00012650062499999998,4.315717556463079,1150.0,10.0
1.0913374999999998e-05,0.00012817375,4.699803245468763,1150.0,10.0
1.1080687499999998e-05,0.000129846875,5.177049733750015,1150.0,10.0
1.1247999999999998e-05,0.00013152,5.750703042187516,1150.0,10.0
2.4532624999999998e-05,0.00026436625,6.420763170781268,1150.0,10.0
3.781725e-05,0.00039721250000000004,7.183984098650589,1150.0,10.0
5.1101875e-05,0.0005300587500000001,8.033873784034117,1150.0,10.0
6.43865e-05,0.0006629050000000001,8.960694164289801,1150.0,10.0
7.7671125e-05,0.0007957512500000001,9.951461155894922,1150.0,10.0
9.095575e-05,0.0009285975000000001,10.989944654446061,1150.0,10.0
0.00010424037500000001,0.00106144375,12.056668534659135,1150.0,10.0
0.00011752500000000001,0.0011942900000000002,13.128910650369363,1150.0,10.0
0.000130809625,0.0013271362500000003,14.1807028345313,1150.0,10.0
0.00014409425000000002,0.0014599825000000002,15.182830899218803,1150.0,10.0
0.00015737887500000004,0.0015928287500000002,16.18495896390631,1150.0,10.0
0.00017066350000000002,0.0017256750000000003,17.18708702859382,1150.0,10.0
0.000183948125,0.0018585212500000004,18.189215093281327,1150.0,10.0
0.00019723275000000002,0.0019913675000000006,19.191343157968834,1150.0,10.0
0.00021051737500000004,0.0021242137500000003,20.193471222656335,1150.0,10.0
0.00022380200000000002,0.0022570600000000004,21.195599287343843,1150.0,10.0
0.000237086625,0.0023899062500000005,22.197727352031343,1150.0,10.0
0.00025037125,0.0025227525000000002,23.199855416718844,1150.0,10.0
0.00026365587500000004,0.0026555987500000004,24.20198348140634,1150.0,10.0
0.00027694050000000005,0.0027884450000000005,25.20411154609386,1150.0,10.0
0.000290225125,0.00292129125,26.20623961078136,1150.0,10.0
0.00030350975,0.0030541375000000003,27.208367675468864,1150.0,10.0
0.00031679437500000004,0.0031869837500000005,28.224021511642512,1150.0,10.0
0.00033007900000000005,0.00331983,29.24524478313399,1150.0,10.0
0.00034336362500000006,0.0034526762500000003,30.26496519112701,1150.0,10.0
0.0003566482500000001,0.0035855225000000004,31.276994474157316,1150.0,10.0
0.0003699328750000001,0.00371836875,32.27602840811269,1150.0,10.0
0.00038321750000000005,0.0038512150000000003,33.25764680623297,1150.0,10.0
0.000396502125,0.00398406125,34.218313519109984,1150.0,10.0
0.00040978675,0.0041169075,35.15537643468764,1150.0,10.0
0.00042307137500000004,0.00424975375,36.06706747826186,1150.0,10.0
0.00043635600000000005,0.0043826,36.95250261248063,1150.0,10.0
0.00046922190625000004,0.004711259062500001,37.81168183734391,1150.0,10.0
0.0005020878125,0.005039918125000001,38.645489190203755,1150.0,10.0
0.0005349537187500001,0.005368577187500001,39.45569274576424,1150.0,10.0
0.0005678196250000001,0.00569723625,40.24494461608147,1150.0,10.0
0.00060068553125,0.0060258953125,41.0167809505636,1150.0,10.0
0.0006335514375000001,0.006354554375,41.77562193597081,1150.0,10.0
0.0006664173437500001,0.0066832134375,42.5267717964153,1150.0,10.0
0.0006992832500000001,0.0070118725,43.27641879336132,1150.0,10.0
0.00073214915625,0.0073405315625000005,44.03163522562516,1150.0,10.0
0.0007650150625,0.007669190625,44.800377429375146,1150.0,10.0
0.0007978809687500001,0.0079978496875,45.56911963312513,1150.0,10.0
0.000830746875,0.00832650875,46.33786183687514,1150.0,10.0
0.0008636127812500001,0.0086551678125,47.10660404062514,1150.0,10.0
0.0008964786875000001,0.008983826875,47.87534624437515,1150.0,10.0
0.00092934459375,0.0093124859375,48.64408844812516,1150.0,10.0
0.0009622105000000001,0.009641145,49.41283065187516,1150.0,10.0
0.0009950764062500001,0.0099698040625,50.18157285562516,1150.0,10.0
0.0010279423125,0.010298463125,50.9503150593752,1150.0,10.0
0.0010608082187500002,0.010627122187500001,51.719057263125215,1150.0,10.0
0.0010936741250000001,0.010955781250000001,52.48779946687524,1150.0,10.0
0.00112654003125,0.011284440312500001,53.25654167062524,1150.0,10.0
0.0011594059375,0.011613099375000002,54.02528387437525,1150.0,10.0
0.00119227184375,0.011941758437500002,54.80935650060325,1150.0,10.0
0.00122513775,0.0122704175,55.59974165373392,1150.0,10.0
0.0012580036562500002,0.012599076562499999,56.38842342658928,1150.0,10.0
0.0012908695625000002,0.012927735624999999,57.168387900388524,1150.0,10.0
0.0013237354687500001,0.013256394687499999,57.933623144748125,1150.0,10.0
0.001356601375,0.01358505375,58.67911921768185,1150.0,10.0
0.00138946728125,0.0139137128125,59.40086816560065,1150.0,10.0
0.0014223331875,0.014242371875,60.09586402331274,1150.0,10.0
0.0014551990937499999,0.0145710309375,60.76210281402368,1150.0,10.0
0.001488065,0.01489969,61.39858254933619,1150.0,10.0
0.0015271401250000001,0.01529044125,62.00530322925026,1150.0,10.0
0.00156621525,0.0156811925,62.5832668421631,1150.0,10.0
0.001605290375,0.016071943749999998,63.13447736486927,1150.0,10.0
0.0016443654999999998,0.016462695,63.66194076256055,1150.0,10.0
0.0016834406249999997,0.01685344625,64.16966498882594,1150.0,10.0
0.0017225157499999998,0.0172441975,64.66265998565173,1150.0,10.0
0.001761590875,0.017634948749999997,65.14693768342138,1150.0,10.0
0.0018006659999999998,0.0180257,65.62951200091574,1150.0,10.0
0.0018397411249999997,0.01841645125,66.11839884531275,1150.0,10.0
0.0018788162499999998,0.0188072025,66.62261611218774,1150.0,10.0
0.001917891375,0.019197953749999996,67.12683337906277,1150.0,10.0
0.0019569665,0.019588704999999998,67.63105064593779,1150.0,10.0
0.0019960416249999997,0.01997945625,68.13526791281281,1150.0,10.0
0.0020351167499999996,0.0203702075,68.63948517968782,1150.0,10.0
0.002074191875,0.020760958750000003,69.14370244656283,1150.0,10.0
0.002113267,0.02115171,69.64791971343786,1150.0,10.0
