Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,1.276e-05,-0.141979022062117,1100.0,0.1
0.0001073,2.349e-05,0.07137437590602602,1100.0,0.1
0.0001614,2.89e-05,0.6415092866634543,1100.0,0.1
0.0004824,6.1e-05,1.538169969262285,1100.0,0.1
0.0005356,6.632e-05,2.731100682754637,1100.0,0.1
0.0009647999999999999,0.00010924,4.190045686192627,1100.0,0.1
0.0020371,0.00021647,5.884749238628373,1100.0,0.1
0.0022508000000000003,0.00023784,7.784955599113991,1100.0,0.1
0.0027865,0.00029141,9.860409026701602,1100.0,0.1
0.004072599999999999,0.00042002,12.080853780443322,1100.0,0.1
0.004930499999999999,0.00050581,15.680371222200819,1100.0,0.1
0.006163699999999999,0.00062913,18.24076193499249,1100.0,0.1
0.006431699999999999,0.00065593,20.793376789162963,1100.0,0.1
0.007075,0.00072026,23.244609351318275,1100.0,0.1
0.0083617,0.00084893,25.695709467541768,1100.0,0.1
0.010023999999999998,0.00101516,28.03396665337132,1100.0,0.1
0.0106675,0.00107951,30.206044568931937,1100.0,0.1
0.0123303,0.00124579,32.19221647170467,1100.0,0.1
0.0141549,0.00142825,33.86227545377287,1100.0,0.1
0.015979,0.00161066,35.27553264523877,1100.0,0.1
0.017804300000000002,0.00179319,36.44520906064408,1100.0,0.1
0.019682300000000003,0.00198099,37.39056656240544,1100.0,0.1
0.0221525,0.00222801,38.00657287175015,1100.0,0.1
0.025106,0.00252336,38.423181972545606,1100.0,0.1
0.0276843,0.00278119,38.701356557253945,1100.0,0.1
0.028705099999999997,0.00288327,38.890205284363795,1100.0,0.1
0.0319301,0.00320577,38.90983265192061,1100.0,0.1
0.0347255,0.00348531,38.91395185328045,1100.0,0.1
0.0376293,0.00377569,38.95710977470849,1100.0,0.1
0.039942000000000005,0.00400696,39.05115732341682,1100.0,0.1
0.0413397,0.00414673,39.21188426119334,1100.0,0.1
0.0440843,0.00442119,39.39597563276152,1100.0,0.1
0.047206500000000005,0.00473341,39.625418820151665,1100.0,0.1
0.049951699999999995,0.00500793,39.886002644163035,1100.0,0.1
0.0514062,0.00515338,40.14649310945849,1100.0,0.1
0.0536142,0.00537418,40.401424611594855,1100.0,0.1
0.057062100000000004,0.00571897,40.65447285186758,1100.0,0.1
0.0586791,0.00588067,40.905914309731216,1100.0,0.1
0.0602418,0.00603694,41.14539486308349,1100.0,0.1
0.06288269999999999,0.00630103,41.38974116419334,1100.0,0.1
0.06557969999999999,0.00657073,41.620499237587275,1100.0,0.1
