Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,8.233e-05,0.43342352948504304,1000.0,1.0
5.377499999999997e-06,8.77075e-05,0.3403053173475324,1000.0,1.0
1.0754999999999994e-05,9.3085e-05,0.2172079008909244,1000.0,1.0
1.613249999999999e-05,9.846249999999999e-05,0.09191642053837634,1000.0,1.0
2.150999999999999e-05,0.00010384,-0.00778398328695451,1000.0,1.0
2.284249999999999e-05,0.0001051725,-0.05410817016191072,1000.0,1.0
2.417499999999999e-05,0.000106505,-0.01927099966333523,1000.0,1.0
2.5507499999999993e-05,0.0001078375,0.12451266863192939,1000.0,1.0
2.6839999999999994e-05,0.00010917,0.4050279751470406,1000.0,1.0
4.294499999999999e-05,0.000125275,0.8500600603051556,1000.0,1.0
5.904999999999999e-05,0.00014138,1.9493639212272813,1000.0,1.0
7.5155e-05,0.00015748500000000001,2.982486735942247,1000.0,1.0
9.125999999999999e-05,0.00017359,4.289044533025584,1000.0,1.0
0.00019195749999999999,0.00027428749999999997,5.900694454333354,1000.0,1.0
0.00029265499999999996,0.000374985,7.834027445954571,1000.0,1.0
0.0003933525,0.0004756825,10.090233074345678,1000.0,1.0
0.00049405,0.00057638,12.654919734080536,1000.0,1.0
0.0006176224999999999,0.0006999525,15.498634164174293,1000.0,1.0
0.0007411949999999999,0.000823525,18.576861448083402,1000.0,1.0
0.0008647675,0.0009470975,21.964495301963154,1000.0,1.0
0.0009883399999999999,0.00107067,25.582705024667707,1000.0,1.0
0.001117335,0.001199665,29.34449555873495,1000.0,1.0
0.00124633,0.00132866,33.154707490386485,1000.0,1.0
0.001375325,0.001457655,37.103604202072106,1000.0,1.0
0.00150432,0.00158665,41.08598749284484,1000.0,1.0
0.0016750975000000001,0.0017574275,44.998113097856226,1000.0,1.0
0.001845875,0.0019282050000000001,48.73769068835625,1000.0,1.0
0.0020166525,0.0020989825,52.356569166414964,1000.0,1.0
0.00218743,0.00226976,55.77974483667257,1000.0,1.0
0.0024525475,0.0025348775000000002,58.9407636931063,1000.0,1.0
0.002717665,0.002799995,61.78172141903055,1000.0,1.0
0.0029827825000000004,0.0030651124999999998,64.34594861735064,1000.0,1.0
0.0032479,0.00333023,66.61984949206276,1000.0,1.0
0.0035834275,0.0036657575,68.60237190918969,1000.0,1.0
0.003918955,0.004001285,70.3050073967806,1000.0,1.0
0.0042544825,0.0043368125,71.75540184620107,1000.0,1.0
0.004590009999999999,0.00467234,72.98684532938289,1000.0,1.0
0.0049394625,0.0050217925,74.04543698893973,1000.0,1.0
0.005288915,0.005371245,74.99008503816698,1000.0,1.0
0.0056383675,0.0057206975,75.79301113941507,1000.0,1.0
0.00598782,0.00607015,76.4936578463393,1000.0,1.0
0.0062999,0.00638223,77.14039023170486,1000.0,1.0
0.00661198,0.00669431,77.79049588738665,1000.0,1.0
0.006924059999999999,0.0070063899999999995,78.38619812016698,1000.0,1.0
0.007236139999999999,0.00731847,78.94678365648514,1000.0,1.0
0.0075702975,0.0076526275,79.49561003217454,1000.0,1.0
0.007904455,0.007986785,80.0601055924624,1000.0,1.0
0.008238612499999999,0.008320942500000001,80.6056858353649,1000.0,1.0
0.00857277,0.0086551,81.13733231481186,1000.0,1.0
0.00888566,0.00896799,81.66153227031091,1000.0,1.0
0.00919855,0.00928088,82.18627862694726,1000.0,1.0
0.00951144,0.00959377,82.69977956664134,1000.0,1.0
0.00982433,0.00990666,83.20391962214896,1000.0,1.0
0.0101417,0.010224029999999999,83.70124403468212,1000.0,1.0
0.010459069999999999,0.0105414,84.19495875390939,1000.0,1.0
0.010776439999999998,0.01085877,84.68286616232325,1000.0,1.0
0.011093809999999999,0.01117614,85.16502660873991,1000.0,1.0
0.011400694999999999,0.011483025000000001,85.64196767736394,1000.0,1.0
0.011707579999999999,0.01178991,86.11468418778816,1000.0,1.0
0.012014464999999998,0.012096795,86.58379620899838,1000.0,1.0
0.01232135,0.01240368,87.04871077949839,1000.0,1.0
0.012630015000000001,0.012712345,87.50932334186393,1000.0,1.0
0.012938680000000001,0.01302101,87.96601774274278,1000.0,1.0
0.013247345,0.013329675,88.4164416207314,1000.0,1.0
0.01355601,0.01363834,88.86064680662538,1000.0,1.0
0.013871837500000001,0.0139541675,89.29904372720492,1000.0,1.0
0.014187665,0.014269995,89.73240140523525,1000.0,1.0
0.0145034925,0.014585822500000001,90.16084526274,1000.0,1.0
0.01481932,0.01490165,90.58338133262635,1000.0,1.0
0.01514372,0.015226050000000001,90.99938625864431,1000.0,1.0
0.01546812,0.01555045,91.4086072953867,1000.0,1.0
0.01579252,0.01587485,91.81126229180148,1000.0,1.0
0.01611692,0.01619925,92.20800736131663,1000.0,1.0
0.016413082500000002,0.0164954125,92.59987004461397,1000.0,1.0
0.016709245,0.016791575,92.98824930962908,1000.0,1.0
0.0170054075,0.0170877375,93.37362886193019,1000.0,1.0
0.017301570000000002,0.0173839,93.75588069971806,1000.0,1.0
0.017626775,0.017709105,94.1352405829169,1000.0,1.0
0.01795198,0.018034309999999998,94.51230803317456,1000.0,1.0
0.018277185,0.018359515,94.88438392829958,1000.0,1.0
