Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,3.999e-05,0.2852371300000004,1100.0,10.0
3.35e-08,4.0325000000000004e-05,0.290086384375,1100.0,10.0
6.7e-08,4.066e-05,0.2949356387499998,1100.0,10.0
1.005e-07,4.0994999999999996e-05,0.2997848931249997,1100.0,10.0
1.34e-07,4.133e-05,0.3046341474999997,1100.0,10.0
1.675e-07,4.1665e-05,0.30948340187499973,1100.0,10.0
2.01e-07,4.2000000000000004e-05,0.31433265624999984,1100.0,10.0
2.3450000000000002e-07,4.233500000000001e-05,0.31918191062499995,1100.0,10.0
2.68e-07,4.267e-05,0.32403116500000007,1100.0,10.0
3.015e-07,4.3005e-05,0.32888041937500023,1100.0,10.0
3.35e-07,4.334e-05,0.3361543009375013,1100.0,10.0
3.6850000000000005e-07,4.3675000000000005e-05,0.3410035553125009,1100.0,10.0
4.02e-07,4.401000000000001e-05,0.34585280968750065,1100.0,10.0
4.355e-07,4.434500000000001e-05,0.35070206406250076,1100.0,10.0
4.6900000000000003e-07,4.4680000000000006e-05,0.3555513184375011,1100.0,10.0
5.025000000000001e-07,4.5015e-05,0.36040057281250126,1100.0,10.0
5.36e-07,4.5350000000000005e-05,0.36524982718750154,1100.0,10.0
5.695e-07,4.568500000000001e-05,0.37009908156250176,1100.0,10.0
6.03e-07,4.602e-05,0.3749483359375021,1100.0,10.0
6.365e-07,4.6355e-05,0.37979759031250215,1100.0,10.0
6.7e-07,4.669e-05,0.38464684468750177,1100.0,10.0
7.035000000000001e-07,4.7025000000000005e-05,0.3894960990625016,1100.0,10.0
7.370000000000001e-07,4.736e-05,0.39434535343750143,1100.0,10.0
7.705000000000001e-07,4.7694999999999997e-05,0.39948903546697595,1100.0,10.0
8.04e-07,4.803e-05,0.4047539524129986,1100.0,10.0
8.375e-07,4.8365e-05,0.40998615517519116,1100.0,10.0
8.71e-07,4.87e-05,0.415050938290722,1100.0,10.0
9.045e-07,4.9034999999999994e-05,0.4198328399343064,1100.0,10.0
9.380000000000001e-07,4.9369999999999997e-05,0.42423564191820845,1100.0,10.0
9.715000000000001e-07,4.9705e-05,0.4281823696922378,1100.0,10.0
1.0050000000000001e-06,5.004e-05,0.431615292343753,1100.0,10.0
1.0385e-06,5.0375000000000005e-05,0.4344959225976592,1100.0,10.0
1.072e-06,5.071e-05,0.43680501681640943,1100.0,10.0
1.1055e-06,5.1045e-05,0.4385425750000034,1100.0,10.0
1.139e-06,5.138e-05,0.43972784078598826,1100.0,10.0
1.1725e-06,5.1715e-05,0.4403993014494588,1100.0,10.0
1.206e-06,5.2050000000000005e-05,0.44061468790305724,1100.0,10.0
1.2395e-06,5.238500000000001e-05,0.4404509746969727,1100.0,10.0
1.273e-06,5.2720000000000003e-05,0.4400043800189415,1100.0,10.0
1.3065000000000001e-06,5.3055e-05,0.4393903656942484,1100.0,10.0
1.34e-06,5.339e-05,0.4387436371857256,1100.0,10.0
1.3735e-06,5.3725000000000005e-05,0.4382181435937511,1100.0,10.0
1.4070000000000003e-06,5.406e-05,0.4379870776562512,1100.0,10.0
1.4405000000000002e-06,5.4395e-05,0.43775601171875134,1100.0,10.0
1.4740000000000002e-06,5.473e-05,0.43752494578125195,1100.0,10.0
1.5075000000000002e-06,5.5065e-05,0.43729387984375256,1100.0,10.0
1.5410000000000002e-06,5.54e-05,0.4370628139062527,1100.0,10.0
1.5745000000000001e-06,5.5734999999999994e-05,0.4368317479687529,1100.0,10.0
1.608e-06,5.607e-05,0.43660068203125296,1100.0,10.0
1.6415e-06,5.6405e-05,0.43636961609375285,1100.0,10.0
1.675e-06,5.6739999999999995e-05,0.4361385501562527,1100.0,10.0
1.7085e-06,5.707499999999999e-05,0.4359074842187525,1100.0,10.0
1.742e-06,5.7409999999999994e-05,0.43567641828125286,1100.0,10.0
1.7755e-06,5.7745e-05,0.4354453523437531,1100.0,10.0
1.809e-06,5.808e-05,0.4352142864062531,1100.0,10.0
1.8425000000000001e-06,5.8415e-05,0.4354061122152019,1100.0,10.0
1.8760000000000001e-06,5.875e-05,0.43577206991974704,1100.0,10.0
1.9095e-06,5.9084999999999994e-05,0.43609103965246476,1100.0,10.0
1.9430000000000003e-06,5.942e-05,0.436169541529359,1100.0,10.0
1.9765000000000005e-06,5.9755e-05,0.4358417356498613,1100.0,10.0
2.0100000000000002e-06,6.009e-05,0.43496942209683076,1100.0,10.0
2.0435e-06,6.0425000000000005e-05,0.4334420409365561,1100.0,10.0
2.077e-06,6.076e-05,0.43117667221875317,1100.0,10.0
2.1105000000000004e-06,6.1095e-05,0.4281180359765658,1100.0,10.0
2.144e-06,6.143e-05,0.42423849222656584,1100.0,10.0
2.17721875e-06,6.176218749999999e-05,0.4195380409687532,1100.0,10.0
2.2104375e-06,6.2094375e-05,0.4140443221865558,1100.0,10.0
2.24365625e-06,6.24265625e-05,0.40781261584683026,1100.0,10.0
2.276875e-06,6.275875000000001e-05,0.4009258418998604,1100.0,10.0
2.31009375e-06,6.309093750000002e-05,0.39349456027935836,1100.0,10.0
2.3433125e-06,6.342312500000001e-05,0.38565697090246454,1100.0,10.0
2.37653125e-06,6.37553125e-05,0.37757891366974694,1100.0,10.0
2.40975e-06,6.40875e-05,0.369453868465201,1100.0,10.0
2.44296875e-06,6.441968750000001e-05,0.3615029551562515,1100.0,10.0
2.4761875e-06,6.4751875e-05,0.3539749335937508,1100.0,10.0
2.50940625e-06,6.50840625e-05,0.3464469120312502,1100.0,10.0
2.542625e-06,6.541625e-05,0.33891889046875023,1100.0,10.0
2.57584375e-06,6.574843750000001e-05,0.3313908689062504,1100.0,10.0
2.6090625e-06,6.6080625e-05,0.32386284734375004,1100.0,10.0
2.64228125e-06,6.641281249999999e-05,0.31633482578124983,1100.0,10.0
2.6755e-06,6.6745e-05,0.3088068042187501,1100.0,10.0
2.70871875e-06,6.70771875e-05,0.3012787826562506,1100.0,10.0
2.7419375e-06,6.7409375e-05,0.29375076109375065,1100.0,10.0
2.77515625e-06,6.774156249999999e-05,0.2862227395312508,1100.0,10.0
2.808375e-06,6.807375e-05,0.27869471796875056,1100.0,10.0
2.84159375e-06,6.84059375e-05,0.27116669640625024,1100.0,10.0
2.8748125e-06,6.8738125e-05,0.2636386748437504,1100.0,10.0
2.90803125e-06,6.907031249999999e-05,0.25583496408806883,1100.0,10.0
2.94125e-06,6.940249999999999e-05,0.2479177342528417,1100.0,10.0
2.97446875e-06,6.97346875e-05,0.24003113655019018,1100.0,10.0
3.0076875e-06,7.006687499999999e-05,0.23230130329072024,1100.0,10.0
3.04090625e-06,7.039906249999998e-05,0.22483634788352283,1100.0,10.0
3.074125e-06,7.073124999999999e-05,0.21772636483617416,1100.0,10.0
3.10734375e-06,7.10634375e-05,0.21104342975473464,1100.0,10.0
3.1405625e-06,7.1395625e-05,0.20484159934374987,1100.0,10.0
3.17378125e-06,7.17278125e-05,0.19915691140625028,1100.0,10.0
3.207e-06,7.206e-05,0.19400738484375038,1100.0,10.0
3.2404999999999997e-06,7.2395e-05,0.18939301965625047,1100.0,10.0
3.274e-06,7.272999999999999e-05,0.18529579694223566,1100.0,10.0
3.3075e-06,7.306499999999999e-05,0.18167967889867545,1100.0,10.0
3.341e-06,7.34e-05,0.17849060882102433,1100.0,10.0
3.3745e-06,7.3735e-05,0.17565651110322147,1100.0,10.0
3.4080000000000002e-06,7.407e-05,0.173087291237691,1100.0,10.0
3.4415e-06,7.4405e-05,0.1706748358153423,1100.0,10.0
3.475e-06,7.474e-05,0.1682930125255696,1100.0,10.0
3.5085000000000004e-06,7.507500000000001e-05,0.16579767015625138,1100.0,10.0
3.542e-06,7.541000000000001e-05,0.16302663859375138,1100.0,10.0
3.5755000000000003e-06,7.5745e-05,0.16025560703125138,1100.0,10.0
3.6090000000000005e-06,7.608e-05,0.1574845754687512,1100.0,10.0
3.6425000000000003e-06,7.6415e-05,0.15471354390625103,1100.0,10.0
3.6760000000000005e-06,7.675e-05,0.15194251234375097,1100.0,10.0
3.7095000000000007e-06,7.7085e-05,0.14917148078125095,1100.0,10.0
3.7430000000000004e-06,7.742e-05,0.14640044921875078,1100.0,10.0
3.7765e-06,7.7755e-05,0.14362941765625062,1100.0,10.0
3.8100000000000004e-06,7.809e-05,0.1408583860937506,1100.0,10.0
3.8435000000000006e-06,7.8425e-05,0.13808735453125057,1100.0,10.0
3.877e-06,7.876e-05,0.13531632296875065,1100.0,10.0
3.910500000000001e-06,7.9095e-05,0.1325452914062507,1100.0,10.0
3.944000000000001e-06,7.942999999999999e-05,0.12977425984375052,1100.0,10.0
3.9775000000000005e-06,7.976499999999999e-05,0.10171709688991504,1100.0,10.0
4.011000000000001e-06,8.01e-05,0.0632479974808236,1100.0,10.0
4.044500000000001e-06,8.0435e-05,0.027588468226325043,1100.0,10.0
4.078000000000001e-06,8.077e-05,0.0063073274100370474,1100.0,10.0
4.111500000000001e-06,8.1105e-05,0.009320704989345875,1100.0,10.0
4.145000000000001e-06,8.144e-05,0.04489204259540658,1100.0,10.0
4.178500000000001e-06,8.177500000000001e-05,0.11963209353314351,1100.0,10.0
4.212000000000001e-06,8.211000000000001e-05,0.23849892278125,1100.0,10.0
