Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.0,1.043e-05,0.27273076231338633,1150.0,0.01
0.00026599999999999996,1.309e-05,0.3231696895317272,1150.0,0.01
0.0005319999999999999,1.575e-05,0.33177976099848583,1150.0,0.01
0.001068,2.111e-05,0.3098355142428782,1150.0,0.01
0.001604,2.647e-05,0.26861148679412034,1150.0,0.01
0.0021405,3.1835e-05,0.219382216181428,1150.0,0.01
0.002677,3.72e-05,0.1734222399340173,1150.0,0.01
0.0032085,4.2515e-05,0.1420060955811041,1150.0,0.01
0.00374,4.783e-05,0.13640832065190434,1150.0,0.01
0.0040105,5.0535e-05,0.167903452675634,1150.0,0.01
0.004281,5.324e-05,0.36337293150378924,1150.0,0.01
0.004817,5.86e-05,0.5925484678844721,1150.0,0.01
0.005353,6.396e-05,0.897625960984852,1150.0,0.01
0.006155,7.198e-05,1.2800643736912927,1150.0,0.01
0.012581,0.00013624,1.7391082105625069,1150.0,0.01
0.014456,0.00015499,2.269316626301145,1150.0,0.01
0.017403000000000002,0.00018446,2.8613830284924355,1150.0,0.01
0.02035,0.00021393,3.507578787717817,1150.0,0.01
0.0227565,0.00023799500000000001,4.198869458782213,1150.0,0.01
0.025163,0.00026206,4.914687059301156,1150.0,0.01
0.029715,0.00030758,5.6367469141875235,1150.0,0.01
0.034267,0.0003531,6.3442463445435875,1150.0,0.01
0.045788999999999996,0.00046832000000000004,7.015370682198891,1150.0,0.01
0.057311,0.00058354,7.609274978138288,1150.0,0.01
0.060525499999999996,0.0006156849999999999,8.204431027054955,1150.0,0.01
0.06373999999999999,0.00064783,8.824096451645868,1150.0,0.01
0.07338499999999999,0.0007442799999999999,9.429410737585263,1150.0,0.01
0.08302999999999999,0.00084073,10.014794221842845,1150.0,0.01
0.088924,0.00089967,10.583623535414814,1150.0,0.01
0.094818,0.00095861,11.129877301823907,1150.0,0.01
0.1009835,0.001020265,11.65745606227656,1150.0,0.01
0.10714900000000001,0.00108192,12.168116643912924,1150.0,0.01
0.114118,0.00115161,12.665851250170503,1150.0,0.01
0.121087,0.0012213,13.14591203953414,1150.0,0.01
0.1288605,0.001299035,13.599663278852324,1150.0,0.01
0.136634,0.00137677,14.024982664337175,1150.0,0.01
0.14467950000000002,0.001457225,14.423336766880734,1150.0,0.01
0.152725,0.00153768,14.795469291804975,1150.0,0.01
0.164256,0.00165299,15.141661814681868,1150.0,0.01
0.175787,0.0017683,15.46284750583338,1150.0,0.01
0.1822235,0.001832665,15.762042502685656,1150.0,0.01
0.18866000000000002,0.00189703,16.040937072018988,1150.0,0.01
0.19590600000000002,0.00196949,16.30146414392429,1150.0,0.01
0.203152,0.00204195,16.54592247980308,1150.0,0.01
0.2120065,0.0021304949999999996,16.76755245819702,1150.0,0.01
0.220861,0.00221904,16.969298877287933,1150.0,0.01
0.22890850000000001,0.002299515,17.15508945153415,1150.0,0.01
0.236956,0.00237999,17.329346578170515,1150.0,0.01
0.243668,0.0024471099999999997,17.48774183919703,1150.0,0.01
0.25038,0.00251423,17.633930697378855,1150.0,0.01
0.2613845,0.002624275,17.776638902774685,1150.0,0.01
0.272389,0.00273432,17.921229697486805,1150.0,0.01
0.280174,0.00281217,18.058385973871275,1150.0,0.01
0.28795899999999996,0.00289002,18.188467523537934,1150.0,0.01
0.29843449999999994,0.002994775,18.314240607515213,1150.0,0.01
0.30890999999999996,0.00309953,18.438201183000064,1150.0,0.01
0.317774,0.0031881699999999997,18.56334259890726,1150.0,0.01
0.326638,0.00327681,18.691296931619384,1150.0,0.01
0.33362249999999993,0.0033466549999999996,18.81830595693567,1150.0,0.01
0.34060699999999994,0.0034165,18.946927454572023,1150.0,0.01
0.34893549999999995,0.003499785,19.077777986418617,1150.0,0.01
0.35726399999999997,0.00358307,19.210728662039834,1150.0,0.01
0.3655935,0.003666365,19.342999738812566,1150.0,0.01
0.373923,0.00374966,19.472969500676207,1150.0,0.01
0.3806445,0.003816875,19.60203150673682,1150.0,0.01
0.387366,0.00388409,19.730246409267135,1150.0,0.01
0.4005345,0.004015775,19.854991581341007,1150.0,0.01
0.413703,0.00414746,19.977028488583425,1150.0,0.01
0.42203749999999995,0.004230805000000001,20.103107833437587,1150.0,0.01
0.430372,0.00431415,20.23244850266486,1150.0,0.01
0.439785,0.0044082800000000005,20.35875511609288,1150.0,0.01
0.449198,0.00450241,20.482603681865605,1150.0,0.01
0.4578075,0.004588505,20.608991551036066,1150.0,0.01
0.46641699999999997,0.0046746,20.735748843566366,1150.0,0.01
0.475023,0.00476066,20.85884012938076,1150.0,0.01
0.4836289999999999,0.00484672,20.9789186033656,1150.0,0.01
0.49089649999999996,0.004919395,21.095185507147793,1150.0,0.01
0.498164,0.00499207,21.206682166844764,1150.0,0.01
0.512692,0.005137350000000001,21.316397743416726,1150.0,0.01
0.52722,0.00528263,21.425571648416717,1150.0,0.01
0.53503,0.00536073,21.53089688832771,1150.0,0.01
0.54284,0.00543883,21.63349194631256,1150.0,0.01
0.551185,0.00552228,21.73681229843188,1150.0,0.01
0.55953,0.00560573,21.839782528644015,1150.0,0.01
0.568144,0.00569187,21.941433614244406,1150.0,0.01
0.576758,0.00577801,22.041682982865602,1150.0,0.01
0.5856455,0.0058668850000000005,22.14024520873491,1150.0,0.01
0.594533,0.00595576,22.240351199674304,1150.0,0.01
0.6045015,0.006055445,22.344096092988696,1150.0,0.01
0.61447,0.00615513,22.448781723715975,1150.0,0.01
0.620935,0.006219779999999999,22.556133206411047,1150.0,0.01
0.6274,0.00628443,22.66667402139589,1150.0,0.01
0.6408725,0.006419154999999999,22.76825518597921,1150.0,0.01
0.654345,0.00655388,22.86192734220649,1150.0,0.01
0.6610849999999999,0.00662128,22.95957056721407,1150.0,0.01
0.667825,0.00668868,23.060218406229225,1150.0,0.01
0.6769879999999999,0.0067803099999999995,23.160904499183772,1150.0,0.01
0.686151,0.00687194,23.26053683471408,1150.0,0.01
0.696936,0.00697979,23.357742146397797,1150.0,0.01
0.7077209999999999,0.00708764,23.452541043003865,1150.0,0.01
0.71554,0.00716583,23.548233063822046,1150.0,0.01
0.723359,0.00724402,23.645647594912973,1150.0,0.01
0.7317195,0.007327625000000001,23.74000748450201,1150.0,0.01
0.74008,0.00741123,23.83076309472928,1150.0,0.01
0.748982,0.00750025,23.918406631454662,1150.0,0.01
0.757884,0.00758927,24.00288027075771,1150.0,0.01
0.76652,0.00767563,24.08922976663462,1150.0,0.01
0.775156,0.00776199,24.179714608498248,1150.0,0.01
0.7840615,0.007851045000000001,24.27123617439028,1150.0,0.01
0.792967,0.0079401,24.360671249481182,1150.0,0.01
0.8053805,0.008064235,24.443983768920567,1150.0,0.01
0.817794,0.00818837,24.520600180587227,1150.0,0.01
0.8237365000000001,0.008247795,24.59986169653041,1150.0,0.01
