Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
36.217529,5.004621062992126e-06,17.328422542526944,0.00025370340306410486,25.0,45.0
36.517822,3.6550830708661413e-06,18.51182391897156,0.00025370340306410486,25.0,45.0
37.018311,1.2493626968503938e-05,19.76538267757434,0.00025370340306410486,25.0,45.0
37.418701,9.439077952755905e-07,21.969914037138032,0.00025370340306410486,25.0,45.0
37.518799,4.558539173228346e-06,21.80273912478899,0.00025370340306410486,25.0,45.0
37.618896,6.672788582677165e-06,22.277168159979226,0.00025370340306410486,25.0,45.0
37.718994,1.4651435433070865e-05,22.40394052720426,0.00025370340306410486,25.0,45.0
37.819092,1.855969035433071e-05,22.934029346838074,0.00025370340306410486,25.0,45.0
37.919189,1.0229340354330709e-05,23.271131541358265,0.00025370340306410486,25.0,45.0
38.119385,1.0649609251968504e-05,24.4539244253993,0.00025370340306410486,25.0,45.0
38.219482,2.6193350393700787e-06,24.1526718607973,0.00025370340306410486,25.0,45.0
38.31958,5.5378216535433075e-06,24.311481366056356,0.00025370340306410486,25.0,45.0
38.419678,4.79085688976378e-06,24.569909881833528,0.00025370340306410486,25.0,45.0
38.519775,1.8917040157480313e-05,24.61877911959486,0.00025370340306410486,25.0,45.0
38.619873,1.4469131102362205e-05,25.092812102324373,0.00025370340306410486,25.0,45.0
38.719971,2.903278346456693e-06,25.60714686404363,0.00025370340306410486,25.0,45.0
38.820068,2.1316846456692916e-05,26.3657421114141,0.00025370340306410486,25.0,45.0
38.920166,1.3897210826771654e-05,26.205708349564993,0.00025370340306410486,25.0,45.0
39.020264,3.209808464566929e-06,26.092276327749644,0.00025370340306410486,25.0,45.0
39.120361,4.742457283464566e-06,27.509915595377226,0.00025370340306410486,25.0,45.0
39.220459,6.968024999999999e-06,26.81481625762888,0.00025370340306410486,25.0,45.0
39.320557,8.073951771653542e-06,27.728817036748477,0.00025370340306410486,25.0,45.0
39.420654,1.1297355118110237e-05,28.092632125697964,0.00025370340306410486,25.0,45.0
39.520752,2.1011122047244092e-05,28.022049084534476,0.00025370340306410486,25.0,45.0
39.62085,6.8567062992125985e-06,28.995953772237375,0.00025370340306410486,25.0,45.0
39.720947,2.145478346456693e-05,28.76236592650305,0.00025370340306410486,25.0,45.0
