Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
80.003418,1.4547423228346457e-06,358.40047374654563,0.00025370340306410486,25.0,45.0
80.403809,7.671650787401575e-06,361.7585734965127,0.00025370340306410486,25.0,45.0
80.503906,7.023098031496063e-06,361.67240426371893,0.00025370340306410486,25.0,45.0
80.604004,3.8134084645669293e-06,363.37933938676144,0.00025370340306410486,25.0,45.0
80.704102,2.081209842519685e-05,363.0941439663114,0.00025370340306410486,25.0,45.0
80.804199,2.313025590551181e-06,363.6829846032373,0.00025370340306410486,25.0,45.0
80.904297,4.928208661417323e-06,364.951625213844,0.00025370340306410486,25.0,45.0
81.004395,4.175597637795276e-06,365.80452691143574,0.00025370340306410486,25.0,45.0
81.104492,1.3765140748031495e-05,366.7929990788262,0.00025370340306410486,25.0,45.0
81.20459,3.681436614173228e-05,368.35580997499676,0.00025370340306410486,25.0,45.0
81.304688,2.550583464566929e-05,368.742939860508,0.00025370340306410486,25.0,45.0
81.404785,1.3691733661417324e-05,370.16312672720096,0.00025370340306410486,25.0,45.0
81.504883,2.984887992125984e-05,370.8382945124359,0.00025370340306410486,25.0,45.0
81.60498,1.885918188976378e-05,368.42876694301884,0.00025370340306410486,25.0,45.0
81.705078,3.911797637795276e-05,370.15265166469277,0.00025370340306410486,25.0,45.0
81.805176,3.9447899606299214e-05,370.6990919857876,0.00025370340306410486,25.0,45.0
81.905273,3.4031397637795276e-05,371.44105803395183,0.00025370340306410486,25.0,45.0
82.005371,3.330540748031496e-05,372.16238978813004,0.00025370340306410486,25.0,45.0
82.105469,5.546387992125984e-05,372.9315962626662,0.00025370340306410486,25.0,45.0
82.205566,4.821545669291339e-05,375.916041584419,0.00025370340306410486,25.0,45.0
82.305664,5.091433267716535e-05,376.0945650743519,0.00025370340306410486,25.0,45.0
82.405762,5.305439173228346e-05,376.24753257007507,0.00025370340306410486,25.0,45.0
82.505859,5.2021068897637794e-05,377.12517436504805,0.00025370340306410486,25.0,45.0
82.605957,6.207847047244094e-05,377.14222924068963,0.00025370340306410486,25.0,45.0
82.706055,6.415803149606299e-05,377.94557178576133,0.00025370340306410486,25.0,45.0
82.806152,6.258021259842519e-05,379.99002500328993,0.00025370340306410486,25.0,45.0
82.90625,5.871390157480315e-05,379.97107514146603,0.00025370340306410486,25.0,45.0
83.006348,6.112177362204724e-05,380.5155151993684,0.00025370340306410486,25.0,45.0
83.106445,6.697891338582677e-05,382.5939728911699,0.00025370340306410486,25.0,45.0
83.206543,6.773152362204724e-05,382.47751019871043,0.00025370340306410486,25.0,45.0
83.306641,7.841872440944882e-05,383.49174891433086,0.00025370340306410486,25.0,45.0
83.406738,8.1767968503937e-05,383.8380576391631,0.00025370340306410486,25.0,45.0
83.506836,8.06104153543307e-05,384.3405184892749,0.00025370340306410486,25.0,45.0
83.606934,9.024109645669291e-05,385.1871035662587,0.00025370340306410486,25.0,45.0
83.707031,9.149040551181103e-05,385.40328990656667,0.00025370340306410486,25.0,45.0
83.807129,9.244710236220472e-05,386.01881826556126,0.00025370340306410486,25.0,45.0
83.907227,0.00011303118897637796,388.05774444005795,0.00025370340306410486,25.0,45.0
84.007324,0.00010755075393700786,388.2714830898803,0.00025370340306410486,25.0,45.0
84.107422,0.00012470512401574802,391.7693643900514,0.00025370340306410486,25.0,45.0
84.20752,0.00010317726181102362,390.6522437162785,0.00025370340306410486,25.0,45.0
84.307617,8.726211220472441e-05,391.84318989340704,0.00025370340306410486,25.0,45.0
84.407715,0.00011146465748031496,392.6318989340703,0.00025370340306410486,25.0,45.0
84.507813,0.00011491553543307085,392.51175154625616,0.00025370340306410486,25.0,45.0
84.60791,0.00011352970078740157,395.33380707987897,0.00025370340306410486,25.0,45.0
84.708008,0.00013703145472440946,395.6338728780103,0.00025370340306410486,25.0,45.0
84.808105,0.00011448720472440944,394.8832214765101,0.00025370340306410486,25.0,45.0
84.908203,0.0001260490216535433,395.73167522042377,0.00025370340306410486,25.0,45.0
85.008301,0.00010953351574803149,395.806316620608,0.00025370340306410486,25.0,45.0
85.108398,0.00011597063976377951,396.038794578234,0.00025370340306410486,25.0,45.0
85.208496,0.00014094132677165355,396.76444268982766,0.00025370340306410486,25.0,45.0
85.308594,0.00014007175196850393,397.4362416107383,0.00025370340306410486,25.0,45.0
85.408691,0.00013415410629921259,398.08756415317805,0.00025370340306410486,25.0,45.0
85.508789,0.00013088795866141733,397.1589682853007,0.00025370340306410486,25.0,45.0
85.608887,0.0001356448188976378,398.30590867219377,0.00025370340306410486,25.0,45.0
85.708984,0.0001503862755905512,400.74830898802475,0.00025370340306410486,25.0,45.0
85.809082,0.00013625948228346456,399.7480457954994,0.00025370340306410486,25.0,45.0
85.90918,0.00014048233267716534,402.7874457165417,0.00025370340306410486,25.0,45.0
86.009277,0.00014435570866141732,402.10196078431375,0.00025370340306410486,25.0,45.0
