Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
19.525146,7.82962716535433e-06,22.638318659914297,0.00025370340306410486,25.0,60.0
19.625244,1.39762468503937e-07,23.240385923905986,0.00025370340306410486,25.0,60.0
19.825439,2.3782366141732284e-06,25.12335151279055,0.00025370340306410486,25.0,60.0
19.925537,4.843381496062992e-06,24.43045656408259,0.00025370340306410486,25.0,60.0
20.025635,2.5163685039370078e-05,24.461180366186213,0.00025370340306410486,25.0,60.0
20.125732,8.054684251968504e-06,24.259520841449167,0.00025370340306410486,25.0,60.0
20.22583,6.2889116141732284e-06,25.494422802233476,0.00025370340306410486,25.0,60.0
20.526123,6.123546850393701e-06,25.821863654070903,0.00025370340306410486,25.0,60.0
20.626221,2.6619700787401572e-05,26.2685807038047,0.00025370340306410486,25.0,60.0
20.826416,8.850048818897638e-06,25.944029087131543,0.00025370340306410486,25.0,60.0
21.026611,1.4046535433070866e-05,27.255704453967017,0.00025370340306410486,25.0,60.0
21.126709,1.5541070275590552e-05,27.164225425269446,0.00025370340306410486,25.0,60.0
21.226807,2.20814468503937e-05,28.658865082456824,0.00025370340306410486,25.0,60.0
21.326904,1.4090901771653542e-05,27.966861446565385,0.00025370340306410486,25.0,60.0
21.427002,1.972036220472441e-05,29.490715491494612,0.00025370340306410486,25.0,60.0
21.5271,1.9721167322834644e-05,29.513377483443712,0.00025370340306410486,25.0,60.0
21.627197,1.2784923228346457e-05,29.126819893520324,0.00025370340306410486,25.0,60.0
21.727295,3.4638480314960625e-05,29.557657447084797,0.00025370340306410486,25.0,60.0
21.827393,4.228781102362204e-05,29.38587456174523,0.00025370340306410486,25.0,60.0
21.92749,1.987362598425197e-05,29.759078041812753,0.00025370340306410486,25.0,60.0
22.027588,1.937591811023622e-05,30.699579275418778,0.00025370340306410486,25.0,60.0
22.127686,1.2353361417322834e-05,30.006087521101154,0.00025370340306410486,25.0,60.0
22.227783,1.6185588188976378e-05,30.982384105960264,0.00025370340306410486,25.0,60.0
22.327881,4.48303937007874e-05,32.18846902999611,0.00025370340306410486,25.0,60.0
22.427979,4.078843700787402e-05,32.2650201272562,0.00025370340306410486,25.0,60.0
22.528076,2.7090791338582678e-05,32.15929879236463,0.00025370340306410486,25.0,60.0
22.628174,2.1987875984251968e-05,32.32112452928191,0.00025370340306410486,25.0,60.0
22.728271,4.3848692913385826e-05,33.04777301649137,0.00025370340306410486,25.0,60.0
22.828369,4.642999606299212e-05,33.63463446305675,0.00025370340306410486,25.0,60.0
22.928467,4.557493897637795e-05,34.25996104402026,0.00025370340306410486,25.0,60.0
23.028564,6.377958267716535e-05,33.90498896247241,0.00025370340306410486,25.0,60.0
23.128662,6.621003937007875e-05,34.44417608102844,0.00025370340306410486,25.0,60.0
23.22876,5.642044488188977e-05,34.47861057005584,0.00025370340306410486,25.0,60.0
23.328857,6.687553149606298e-05,35.1490299961044,0.00025370340306410486,25.0,60.0
23.428955,5.9289728346456695e-05,35.4918841708869,0.00025370340306410486,25.0,60.0
23.529053,5.436750196850393e-05,35.46587715881055,0.00025370340306410486,25.0,60.0
23.62915,7.542186614173229e-05,36.39124788988443,0.00025370340306410486,25.0,60.0
23.729248,8.052235826771653e-05,36.03200363589144,0.00025370340306410486,25.0,60.0
23.829346,7.279458070866142e-05,36.598057395143485,0.00025370340306410486,25.0,60.0
23.929443,6.397963188976379e-05,37.09330476561485,0.00025370340306410486,25.0,60.0
24.029541,8.667534448818897e-05,36.85391247889885,0.00025370340306410486,25.0,60.0
24.129639,8.087809448818897e-05,37.803365796649786,0.00025370340306410486,25.0,60.0
24.229736,7.679237598425197e-05,38.08973120373978,0.00025370340306410486,25.0,60.0
24.329834,7.432723031496062e-05,38.43468380729776,0.00025370340306410486,25.0,60.0
24.429932,7.190806496062992e-05,38.57092065965459,0.00025370340306410486,25.0,60.0
24.530029,8.648819685039371e-05,39.62331645240878,0.00025370340306410486,25.0,60.0
24.630127,8.866778740157479e-05,39.38847682119206,0.00025370340306410486,25.0,60.0
24.730225,0.00011111282086614175,39.62106999091028,0.00025370340306410486,25.0,60.0
24.830322,7.807496062992126e-05,40.91994026749773,0.00025370340306410486,25.0,60.0
24.93042,8.915178149606299e-05,39.62860407739255,0.00025370340306410486,25.0,60.0
25.030518,7.726346259842519e-05,40.5918036618621,0.00025370340306410486,25.0,60.0
25.130615,9.396590944881889e-05,41.02953382677575,0.00025370340306410486,25.0,60.0
25.230713,9.972443503937007e-05,41.55064277366576,0.00025370340306410486,25.0,60.0
25.330811,8.427876377952755e-05,41.223890403843654,0.00025370340306410486,25.0,60.0
25.430908,0.00010543395472440944,41.66182313985197,0.00025370340306410486,25.0,60.0
25.531006,8.889284251968504e-05,41.794901960784316,0.00025370340306410486,25.0,60.0
