Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
17.014893,5.5563015748031495e-06,15.098820691434469,0.00025370340306410486,25.0,60.0
17.415283,3.296854133858268e-06,16.069367905056758,0.00025370340306410486,25.0,60.0
17.615479,1.484707244094488e-07,16.6506891124871,0.00025370340306410486,25.0,60.0
17.715576,1.7666254330708664e-06,16.92362487100103,0.00025370340306410486,25.0,60.0
18.216064,1.7822937992125984e-05,18.793446594427248,0.00025370340306410486,25.0,60.0
18.316162,5.704726377952756e-06,19.362446594427247,0.00025370340306410486,25.0,60.0
18.41626,4.455214173228346e-06,19.091361197110423,0.00025370340306410486,25.0,60.0
18.516357,6.352472440944882e-06,19.84707275541796,0.00025370340306410486,25.0,60.0
18.616455,4.3503488188976384e-06,19.653483746130032,0.00025370340306410486,25.0,60.0
18.716553,2.3285622047244092e-05,20.399512899896802,0.00025370340306410486,25.0,60.0
18.81665,1.6317715748031495e-05,20.63478611971104,0.00025370340306410486,25.0,60.0
18.916748,2.77785e-05,21.08068446852425,0.00025370340306410486,25.0,60.0
19.016846,2.770025590551181e-05,21.957700464396286,0.00025370340306410486,25.0,60.0
19.116943,2.069463779527559e-05,21.978405830753353,0.00025370340306410486,25.0,60.0
19.217041,2.549082283464567e-05,22.367973426212593,0.00025370340306410486,25.0,60.0
19.317139,1.4927844488188976e-05,22.914973168214658,0.00025370340306410486,25.0,60.0
19.417236,1.641693503937008e-05,23.05464447884417,0.00025370340306410486,25.0,60.0
19.517334,2.65314094488189e-05,23.50318059855521,0.00025370340306410486,25.0,60.0
19.617432,2.1740064960629922e-05,24.16759726522188,0.00025370340306410486,25.0,60.0
19.717529,2.3626838582677166e-05,23.871338235294118,0.00025370340306410486,25.0,60.0
19.817627,1.68363968503937e-05,24.18729850361197,0.00025370340306410486,25.0,60.0
19.917725,9.022508267716534e-06,25.094058823529412,0.00025370340306410486,25.0,60.0
20.017822,2.7974519685039366e-05,25.343411764705884,0.00025370340306410486,25.0,60.0
20.11792,2.0568799212598425e-05,25.346340557275543,0.00025370340306410486,25.0,60.0
20.218018,3.727688976377953e-05,25.45415015479876,0.00025370340306410486,25.0,60.0
20.318115,3.4144641732283467e-05,26.141150670794634,0.00025370340306410486,25.0,60.0
20.418213,3.704699409448819e-05,26.70033539731682,0.00025370340306410486,25.0,60.0
20.518311,1.9584677952755906e-05,25.90062693498452,0.00025370340306410486,25.0,60.0
20.618408,2.8939281496062993e-05,26.685054179566563,0.00025370340306410486,25.0,60.0
20.718506,3.882386023622048e-05,26.856566047471624,0.00025370340306410486,25.0,60.0
20.818604,3.6930027559055116e-05,26.879447884416926,0.00025370340306410486,25.0,60.0
20.918701,3.563534251968504e-05,26.474749742002064,0.00025370340306410486,25.0,60.0
21.018799,4.471971653543307e-05,28.12405056759546,0.00025370340306410486,25.0,60.0
21.118896,3.692357677165354e-05,28.450670794633645,0.00025370340306410486,25.0,60.0
21.218994,4.385659448818898e-05,28.56611971104231,0.00025370340306410486,25.0,60.0
21.319092,5.322592125984252e-05,28.615709494324047,0.00025370340306410486,25.0,60.0
21.419189,4.910228740157481e-05,28.80296439628483,0.00025370340306410486,25.0,60.0
21.519287,2.7191255905511813e-05,29.083405572755417,0.00025370340306410486,25.0,60.0
21.619385,5.128591141732284e-05,29.69151444788442,0.00025370340306410486,25.0,60.0
21.719482,4.367106299212598e-05,29.374930340557277,0.00025370340306410486,25.0,60.0
21.81958,4.912729527559056e-05,30.52746904024768,0.00025370340306410486,25.0,60.0
21.919678,7.070517716535432e-05,30.97873839009288,0.00025370340306410486,25.0,60.0
22.019775,5.829656496062991e-05,30.39877450980392,0.00025370340306410486,25.0,60.0
22.119873,4.384126771653543e-05,31.750562435500516,0.00025370340306410486,25.0,60.0
22.219971,6.162322440944882e-05,31.718353973168217,0.00025370340306410486,25.0,60.0
22.320068,5.88305748031496e-05,31.6980830753354,0.00025370340306410486,25.0,60.0
22.420166,6.873290157480314e-05,31.31742518059856,0.00025370340306410486,25.0,60.0
22.520264,6.017769291338582e-05,32.26816305469556,0.00025370340306410486,25.0,60.0
22.620361,6.794479330708662e-05,33.19325593395253,0.00025370340306410486,25.0,60.0
22.720459,7.28161968503937e-05,33.0074871001032,0.00025370340306410486,25.0,60.0
22.820557,6.906201377952756e-05,32.9271955624355,0.00025370340306410486,25.0,60.0
22.920654,7.788684645669291e-05,33.46847007223943,0.00025370340306410486,25.0,60.0
23.020752,8.259833267716535e-05,34.316934984520124,0.00025370340306410486,25.0,60.0
23.12085,7.312111614173228e-05,33.791006191950466,0.00025370340306410486,25.0,60.0
23.220947,7.328567322834646e-05,34.03222910216718,0.00025370340306410486,25.0,60.0
23.321045,7.922166338582677e-05,34.16665376676986,0.00025370340306410486,25.0,60.0
23.421143,6.220643503937008e-05,34.91361713106295,0.00025370340306410486,25.0,60.0
23.52124,8.769479133858268e-05,35.32778121775026,0.00025370340306410486,25.0,60.0
23.621338,7.784732086614174e-05,35.22276831785346,0.00025370340306410486,25.0,60.0
23.721436,8.019046062992127e-05,36.12011351909185,0.00025370340306410486,25.0,60.0
23.821533,8.376878740157481e-05,35.787585139318885,0.00025370340306410486,25.0,60.0
23.921631,8.355905708661417e-05,36.01319917440661,0.00025370340306410486,25.0,60.0
24.021729,9.206425e-05,36.44075593395253,0.00025370340306410486,25.0,60.0
24.121826,9.193438188976378e-05,36.30108101135191,0.00025370340306410486,25.0,60.0
24.221924,8.375346259842519e-05,36.69042827657378,0.00025370340306410486,25.0,60.0
24.322021,0.00010190870078740157,37.520232198142416,0.00025370340306410486,25.0,60.0
24.422119,8.408338385826771e-05,37.82141640866873,0.00025370340306410486,25.0,60.0
24.522217,9.650812992125983e-05,38.903372033023736,0.00025370340306410486,25.0,60.0
24.622314,9.74785374015748e-05,38.47218524251806,0.00025370340306410486,25.0,60.0
24.722412,8.215547244094489e-05,37.87673116615068,0.00025370340306410486,25.0,60.0
24.82251,8.90144842519685e-05,38.05394478844169,0.00025370340306410486,25.0,60.0
