Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
12.287598,1.5937853346456692e-05,15.789710761154854,0.00025370340306410486,25.0,90.0
12.387695,3.0718706692913382e-06,16.432476377952757,0.00025370340306410486,25.0,90.0
12.487793,2.1335803149606298e-05,16.435430971128607,0.00025370340306410486,25.0,90.0
12.587891,3.528189960629921e-05,17.583824146981627,0.00025370340306410486,25.0,90.0
12.687988,3.5648929133858266e-05,17.567567979002625,0.00025370340306410486,25.0,90.0
12.788086,2.918054527559055e-05,18.277602362204725,0.00025370340306410486,25.0,90.0
12.888184,1.2826576574803149e-05,17.53048845144357,0.00025370340306410486,25.0,90.0
12.988281,2.7158255905511808e-05,18.41252440944882,0.00025370340306410486,25.0,90.0
13.088379,3.980805511811023e-05,18.542350393700787,0.00025370340306410486,25.0,90.0
13.188477,4.202152165354331e-05,19.1290968503937,0.00025370340306410486,25.0,90.0
13.288574,5.251048818897638e-05,19.425525721784776,0.00025370340306410486,25.0,90.0
13.388672,3.653706102362205e-05,19.737243569553804,0.00025370340306410486,25.0,90.0
13.48877,2.8788509842519687e-05,20.305010761154858,0.00025370340306410486,25.0,90.0
13.588867,2.343553346456693e-05,21.02295091863517,0.00025370340306410486,25.0,90.0
13.688965,3.292988976377953e-05,21.29751286089239,0.00025370340306410486,25.0,90.0
13.789063,3.463254133858268e-05,21.450895800524933,0.00025370340306410486,25.0,90.0
13.88916,5.0929440944881885e-05,22.00676614173228,0.00025370340306410486,25.0,90.0
13.989258,5.038172047244094e-05,22.676072440944882,0.00025370340306410486,25.0,90.0
14.089355,4.861190944881889e-05,23.45492755905512,0.00025370340306410486,25.0,90.0
14.189453,3.750424212598425e-05,23.192574278215222,0.00025370340306410486,25.0,90.0
14.289551,5.919687007874016e-05,24.848391338582676,0.00025370340306410486,25.0,90.0
14.389648,6.75875157480315e-05,23.621722834645666,0.00025370340306410486,25.0,90.0
14.489746,5.650747637795276e-05,23.87041706036745,0.00025370340306410486,25.0,90.0
14.589844,5.289768503937008e-05,24.101471653543307,0.00025370340306410486,25.0,90.0
14.689941,5.417623622047244e-05,24.615550656167976,0.00025370340306410486,25.0,90.0
14.790039,3.0133208661417322e-05,24.347328346456695,0.00025370340306410486,25.0,90.0
14.890137,6.130123818897638e-05,25.51035433070866,0.00025370340306410486,25.0,90.0
14.990234,5.165946456692914e-05,25.50977769028871,0.00025370340306410486,25.0,90.0
15.090332,4.112048622047244e-05,25.742550393700785,0.00025370340306410486,25.0,90.0
15.19043,4.1339897637795276e-05,26.10946404199475,0.00025370340306410486,25.0,90.0
15.290527,3.3806726377952756e-05,26.361753280839896,0.00025370340306410486,25.0,90.0
15.390625,5.328245669291339e-05,26.90777690288714,0.00025370340306410486,25.0,90.0
15.490723,7.024141929133858e-05,27.0564593175853,0.00025370340306410486,25.0,90.0
15.59082,6.36429625984252e-05,27.591556430446193,0.00025370340306410486,25.0,90.0
15.690918,7.86231968503937e-05,27.65531496062992,0.00025370340306410486,25.0,90.0
15.791016,5.641632086614173e-05,27.535120734908137,0.00025370340306410486,25.0,90.0
15.891113,3.4650287401574804e-05,29.207089238845143,0.00025370340306410486,25.0,90.0
15.991211,5.2027301181102365e-05,27.884771653543304,0.00025370340306410486,25.0,90.0
16.091309,5.524828346456693e-05,28.646813648293964,0.00025370340306410486,25.0,90.0
16.191406,8.174011811023622e-05,28.427881889763782,0.00025370340306410486,25.0,90.0
16.291504,6.88055688976378e-05,28.475603674540682,0.00025370340306410486,25.0,90.0
16.391602,4.677515551181103e-05,28.841916010498686,0.00025370340306410486,25.0,90.0
16.491699,6.0709960629921256e-05,29.86405249343832,0.00025370340306410486,25.0,90.0
16.591797,8.613640157480314e-05,30.062034120734907,0.00025370340306410486,25.0,90.0
16.691895,7.257588976377952e-05,29.790212598425196,0.00025370340306410486,25.0,90.0
16.791992,7.896764173228346e-05,30.238464566929135,0.00025370340306410486,25.0,90.0
16.89209,5.787153543307086e-05,30.935139107611548,0.00025370340306410486,25.0,90.0
16.992188,7.599752559055118e-05,31.279601049868766,0.00025370340306410486,25.0,90.0
17.092285,5.8754015748031494e-05,30.80671128608924,0.00025370340306410486,25.0,90.0
17.192383,7.647829527559055e-05,31.07455118110236,0.00025370340306410486,25.0,90.0
17.29248,7.679853543307087e-05,31.854359580052492,0.00025370340306410486,25.0,90.0
17.392578,9.046553346456692e-05,32.979488188976376,0.00025370340306410486,25.0,90.0
17.492676,6.314444881889763e-05,32.66009186351706,0.00025370340306410486,25.0,90.0
17.592773,6.314848228346456e-05,32.25539895013123,0.00025370340306410486,25.0,90.0
17.692871,7.337609055118109e-05,32.87659580052493,0.00025370340306410486,25.0,90.0
17.792969,9.838609448818898e-05,32.49102887139107,0.00025370340306410486,25.0,90.0
17.893066,8.527327755905512e-05,33.70459842519685,0.00025370340306410486,25.0,90.0
17.993164,7.851591338582677e-05,32.706498687664045,0.00025370340306410486,25.0,90.0
18.093262,5.1669141732283465e-05,33.52828871391076,0.00025370340306410486,25.0,90.0
18.193359,7.70139153543307e-05,34.706307086614174,0.00025370340306410486,25.0,90.0
18.293457,9.949283070866142e-05,35.4588031496063,0.00025370340306410486,25.0,90.0
18.393555,9.552569291338583e-05,35.93521784776903,0.00025370340306410486,25.0,90.0
