Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
17.750488,4.11218248031496e-06,17.64582624671916,0.00025370340306410486,25.0,30.0
17.950684,1.3086043307086614e-05,18.690696850393703,0.00025370340306410486,25.0,30.0
18.351074,1.081207657480315e-05,19.677461942257217,0.00025370340306410486,25.0,30.0
18.451172,2.112337598425197e-05,20.022150393700784,0.00025370340306410486,25.0,30.0
18.55127,4.3436929133858265e-06,20.67309212598425,0.00025370340306410486,25.0,30.0
18.651367,3.0138576771653545e-05,20.615931758530184,0.00025370340306410486,25.0,30.0
18.751465,1.3599078543307086e-05,20.909044619422573,0.00025370340306410486,25.0,30.0
18.851563,1.2769027755905512e-05,21.158639895013124,0.00025370340306410486,25.0,30.0
18.95166,1.3790255708661417e-05,21.759453805774278,0.00025370340306410486,25.0,30.0
19.051758,3.681588779527559e-05,22.45650813648294,0.00025370340306410486,25.0,30.0
19.151855,1.3075557480314959e-05,22.713482414698163,0.00025370340306410486,25.0,30.0
19.251953,2.6681246062992126e-05,22.56605905511811,0.00025370340306410486,25.0,30.0
19.352051,2.9776389763779527e-05,22.562125984251967,0.00025370340306410486,25.0,30.0
19.452148,3.4939600393700785e-05,22.930653805774277,0.00025370340306410486,25.0,30.0
19.552246,3.987634448818898e-05,22.974255643044618,0.00025370340306410486,25.0,30.0
19.652344,2.0771875984251968e-05,23.471543832020995,0.00025370340306410486,25.0,30.0
19.752441,2.0972732283464567e-05,23.807521522309713,0.00025370340306410486,25.0,30.0
19.852539,3.223104921259842e-05,24.094725196850394,0.00025370340306410486,25.0,30.0
19.952637,3.342570669291339e-05,23.999149606299213,0.00025370340306410486,25.0,30.0
20.052734,2.7328992125984252e-05,24.533115223097113,0.00025370340306410486,25.0,30.0
20.152832,1.7312927755905513e-05,24.89861102362205,0.00025370340306410486,25.0,30.0
20.25293,4.343934842519685e-05,25.23651522309711,0.00025370340306410486,25.0,30.0
20.353027,1.8597127165354332e-05,25.144089501312337,0.00025370340306410486,25.0,30.0
20.453125,3.1209818897637795e-05,26.452028871391075,0.00025370340306410486,25.0,30.0
20.553223,4.5468092519685034e-05,26.118349081364826,0.00025370340306410486,25.0,30.0
20.65332,3.846872637795276e-05,26.556509186351708,0.00025370340306410486,25.0,30.0
20.753418,5.4135627952755904e-05,26.609803149606297,0.00025370340306410486,25.0,30.0
20.853516,4.684667125984252e-05,28.22737532808399,0.00025370340306410486,25.0,30.0
20.953613,4.82946220472441e-05,27.654761154855642,0.00025370340306410486,25.0,30.0
21.053711,3.8607470472440945e-05,27.678293963254593,0.00025370340306410486,25.0,30.0
21.153809,4.510429133858268e-05,28.371603674540683,0.00025370340306410486,25.0,30.0
21.253906,4.163727755905512e-05,28.696272965879267,0.00025370340306410486,25.0,30.0
21.354004,4.35248562992126e-05,29.193902887139107,0.00025370340306410486,25.0,30.0
21.454102,3.801054527559055e-05,29.65929658792651,0.00025370340306410486,25.0,30.0
21.554199,3.6760226377952754e-05,29.840372703412076,0.00025370340306410486,25.0,30.0
21.654297,4.985388779527559e-05,29.647698162729657,0.00025370340306410486,25.0,30.0
21.754395,3.8167842519685036e-05,30.519167979002624,0.00025370340306410486,25.0,30.0
21.854492,4.9399742125984254e-05,30.62473490813648,0.00025370340306410486,25.0,30.0
21.95459,5.124617913385826e-05,31.112238845144354,0.00025370340306410486,25.0,30.0
22.054688,3.670698818897638e-05,31.67681364829396,0.00025370340306410486,25.0,30.0
22.154785,4.15130531496063e-05,32.28019160104987,0.00025370340306410486,25.0,30.0
22.254883,4.520431496062992e-05,31.667603674540683,0.00025370340306410486,25.0,30.0
22.35498,6.15171437007874e-05,32.23425196850393,0.00025370340306410486,25.0,30.0
22.455078,5.374520078740157e-05,33.055343832020995,0.00025370340306410486,25.0,30.0
22.555176,5.997582677165355e-05,33.19002887139108,0.00025370340306410486,25.0,30.0
22.655273,5.3397537401574796e-05,33.14481364829396,0.00025370340306410486,25.0,30.0
22.755371,6.336842322834646e-05,33.84530446194226,0.00025370340306410486,25.0,30.0
22.855469,8.245454330708661e-05,34.16125196850393,0.00025370340306410486,25.0,30.0
22.955566,4.230922440944882e-05,35.28693175853018,0.00025370340306410486,25.0,30.0
23.055664,5.577717519685039e-05,34.76162467191601,0.00025370340306410486,25.0,30.0
23.155762,4.7629933070866144e-05,34.32609973753281,0.00025370340306410486,25.0,30.0
23.255859,6.921104527559055e-05,35.66538057742782,0.00025370340306410486,25.0,30.0
23.355957,5.2725588582677166e-05,35.73754593175853,0.00025370340306410486,25.0,30.0
23.456055,5.8018875984251966e-05,35.686963254593174,0.00025370340306410486,25.0,30.0
23.556152,6.430737204724409e-05,36.20623097112861,0.00025370340306410486,25.0,30.0
23.65625,6.497125393700787e-05,36.44889763779527,0.00025370340306410486,25.0,30.0
23.756348,8.28683562992126e-05,36.61886614173228,0.00025370340306410486,25.0,30.0
23.856445,6.950547637795276e-05,37.19771653543307,0.00025370340306410486,25.0,30.0
23.956543,7.705961614173228e-05,36.947115485564304,0.00025370340306410486,25.0,30.0
24.056641,6.0022612204724404e-05,38.1584094488189,0.00025370340306410486,25.0,30.0
24.156738,5.871179330708661e-05,37.60836482939632,0.00025370340306410486,25.0,30.0
24.256836,7.409757283464566e-05,38.09866404199475,0.00025370340306410486,25.0,30.0
24.356934,7.655303740157481e-05,38.773619422572175,0.00025370340306410486,25.0,30.0
24.457031,7.8883468503937e-05,39.3418687664042,0.00025370340306410486,25.0,30.0
24.557129,7.871084448818898e-05,39.54109711286089,0.00025370340306410486,25.0,30.0
24.657227,5.9106248031496064e-05,39.09333858267716,0.00025370340306410486,25.0,30.0
24.757324,5.924176968503937e-05,40.275905511811025,0.00025370340306410486,25.0,30.0
24.857422,7.758233267716535e-05,39.642606299212595,0.00025370340306410486,25.0,30.0
24.95752,8.955776377952756e-05,40.31766929133858,0.00025370340306410486,25.0,30.0
25.057617,7.962478543307087e-05,40.205716535433076,0.00025370340306410486,25.0,30.0
25.157715,6.575451968503937e-05,41.07416010498687,0.00025370340306410486,25.0,30.0
25.257813,0.00010095987007874016,42.649976377952754,0.00025370340306410486,25.0,30.0
25.35791,7.307170275590552e-05,42.13507611548556,0.00025370340306410486,25.0,30.0
25.458008,9.81970688976378e-05,42.472635170603674,0.00025370340306410486,25.0,30.0
25.558105,8.259489960629922e-05,42.79455118110236,0.00025370340306410486,25.0,30.0
25.658203,9.337728543307087e-05,42.239312335958004,0.00025370340306410486,25.0,30.0
25.758301,7.45210688976378e-05,44.04120997375328,0.00025370340306410486,25.0,30.0
25.858398,9.401535236220472e-05,43.98266929133858,0.00025370340306410486,25.0,30.0
25.958496,9.614331299212597e-05,43.70225196850394,0.00025370340306410486,25.0,30.0
26.058594,9.599166338582678e-05,44.94519160104987,0.00025370340306410486,25.0,30.0
26.158691,8.223593897637795e-05,45.26381102362205,0.00025370340306410486,25.0,30.0
26.258789,9.317239566929134e-05,45.26056430446194,0.00025370340306410486,25.0,30.0
26.358887,8.368872834645669e-05,45.51878477690288,0.00025370340306410486,25.0,30.0
26.458984,0.00010071302559055117,46.1553937007874,0.00025370340306410486,25.0,30.0
26.559082,0.00010503025787401574,46.962913385826766,0.00025370340306410486,25.0,30.0
26.65918,9.639337598425198e-05,46.52790551181102,0.00025370340306410486,25.0,30.0
26.759277,9.097587007874015e-05,46.13882677165354,0.00025370340306410486,25.0,30.0
26.859375,8.229724606299213e-05,46.946167979002624,0.00025370340306410486,25.0,30.0
26.959473,8.25698937007874e-05,46.993165354330706,0.00025370340306410486,25.0,30.0
27.05957,8.475674212598425e-05,47.25465091863517,0.00025370340306410486,25.0,30.0
27.159668,9.995719685039368e-05,48.704425196850394,0.00025370340306410486,25.0,30.0
27.259766,0.00010325239173228346,48.526076115485566,0.00025370340306410486,25.0,30.0
27.359863,0.00010822058858267716,49.199850393700785,0.00025370340306410486,25.0,30.0
27.459961,0.00011624663385826772,50.530745406824146,0.00025370340306410486,25.0,30.0
27.560059,0.00011965717913385827,50.755417322834646,0.00025370340306410486,25.0,30.0
27.660156,0.0001231887224409449,51.03727296587927,0.00025370340306410486,25.0,30.0
27.760254,0.00012143585826771653,51.09671128608924,0.00025370340306410486,25.0,30.0
27.860352,0.00011336222637795275,52.29850656167979,0.00025370340306410486,25.0,30.0
27.960449,0.0001073332657480315,53.120482939632545,0.00025370340306410486,25.0,30.0
28.060547,0.00012870121653543308,53.599748031496055,0.00025370340306410486,25.0,30.0
28.160645,0.00011654348228346456,53.37674540682414,0.00025370340306410486,25.0,30.0
28.260742,0.00012382033267716535,53.509766404199475,0.00025370340306410486,25.0,30.0
28.36084,0.00012869798622047244,54.88861942257218,0.00025370340306410486,25.0,30.0
28.460938,0.00012495046653543306,53.968286089238845,0.00025370340306410486,25.0,30.0
28.561035,0.0001258289094488189,55.390118110236216,0.00025370340306410486,25.0,30.0
28.661133,0.00011432032677165354,55.366808398950134,0.00025370340306410486,25.0,30.0
28.76123,0.0001394684783464567,56.70846456692913,0.00025370340306410486,25.0,30.0
28.861328,0.0001491223562992126,56.24453280839895,0.00025370340306410486,25.0,30.0
28.961426,0.0001291819803149606,56.24183727034121,0.00025370340306410486,25.0,30.0
29.061523,0.00012245869881889762,57.80751443569554,0.00025370340306410486,25.0,30.0
29.161621,0.00014723557874015748,59.57967716535433,0.00025370340306410486,25.0,30.0
29.261719,0.00012537556692913384,59.090081364829395,0.00025370340306410486,25.0,30.0
29.361816,0.00013243604133858267,59.24818897637795,0.00025370340306410486,25.0,30.0
29.461914,0.0001525611338582677,59.983700787401574,0.00025370340306410486,25.0,30.0
29.562012,0.00014330957480314962,60.52908923884514,0.00025370340306410486,25.0,30.0
29.662109,0.00014132359448818898,61.324700787401575,0.00025370340306410486,25.0,30.0
29.762207,0.00015793427362204726,61.78976115485565,0.00025370340306410486,25.0,30.0
29.862305,0.0001440944625984252,63.12544619422572,0.00025370340306410486,25.0,30.0
29.962402,0.00014901667716535433,62.73930183727034,0.00025370340306410486,25.0,30.0
30.0625,0.00015409861811023623,62.35790026246719,0.00025370340306410486,25.0,30.0
30.162598,0.00015915797440944882,63.267257217847764,0.00025370340306410486,25.0,30.0
30.262695,0.00014542866732283465,62.93117585301837,0.00025370340306410486,25.0,30.0
30.362793,0.00014983221456692914,65.79908661417323,0.00025370340306410486,25.0,30.0
30.462891,0.00016153761417322834,65.4047532808399,0.00025370340306410486,25.0,30.0
30.562988,0.0001517996437007874,65.0227060367454,0.00025370340306410486,25.0,30.0
30.663086,0.00015208117322834644,66.54525196850393,0.00025370340306410486,25.0,30.0
30.763184,0.00016128190157480314,66.31927034120736,0.00025370340306410486,25.0,30.0
30.863281,0.00015482300590551182,66.93928608923885,0.00025370340306410486,25.0,30.0
30.963379,0.00016755023622047244,66.51080577427821,0.00025370340306410486,25.0,30.0
31.063477,0.00016061237598425195,67.48839107611548,0.00025370340306410486,25.0,30.0
31.163574,0.00015691385236220472,69.20638582677165,0.00025370340306410486,25.0,30.0
31.263672,0.000165475718503937,68.6642467191601,0.00025370340306410486,25.0,30.0
31.36377,0.00018452371653543306,70.72314173228347,0.00025370340306410486,25.0,30.0
31.463867,0.00017736080511811022,69.39653280839894,0.00025370340306410486,25.0,30.0
31.563965,0.00016889897047244094,69.57745931758531,0.00025370340306410486,25.0,30.0
31.664063,0.0001707631496062992,69.74208661417323,0.00025370340306410486,25.0,30.0
31.76416,0.00017806017913385826,71.6082467191601,0.00025370340306410486,25.0,30.0
31.864258,0.0001731944192913386,71.95440157480316,0.00025370340306410486,25.0,30.0
31.964355,0.00016616864173228345,72.51048556430446,0.00025370340306410486,25.0,30.0
32.064453,0.00017644928149606297,72.79787926509186,0.00025370340306410486,25.0,30.0
32.164551,0.00020315891732283466,73.83522047244094,0.00025370340306410486,25.0,30.0
32.264648,0.00019117138582677164,74.24855380577428,0.00025370340306410486,25.0,30.0
32.364746,0.00018554172047244093,74.65093700787402,0.00025370340306410486,25.0,30.0
32.464844,0.00018381950590551182,74.75617060367453,0.00025370340306410486,25.0,30.0
32.564941,0.00018592166338582676,75.52456692913385,0.00025370340306410486,25.0,30.0
32.665039,0.00019597483661417322,77.28409973753281,0.00025370340306410486,25.0,30.0
32.765137,0.00018758498031496064,77.59878477690289,0.00025370340306410486,25.0,30.0
32.865234,0.00020164643700787402,77.97347769028872,0.00025370340306410486,25.0,30.0
