Time(s),Strain(%),Stress(MPa),SR(s-1),Temp(C),Angle(deg)
30.777832,1.779745492125984e-05,18.551890026246717,0.00025370340306410486,25.0,30.0
30.87793,3.986875590551181e-06,18.493620209973756,0.00025370340306410486,25.0,30.0
30.978027,1.0239074803149606e-05,19.010278477690285,0.00025370340306410486,25.0,30.0
31.078125,1.618010688976378e-05,19.37446089238845,0.00025370340306410486,25.0,30.0
31.178223,1.7014189566929133e-05,19.970803149606297,0.00025370340306410486,25.0,30.0
31.27832,2.3804429133858268e-05,19.682013648293964,0.00025370340306410486,25.0,30.0
31.478516,5.087962992125984e-06,20.55991469816273,0.00025370340306410486,25.0,30.0
31.578613,3.002617913385827e-05,21.848092913385827,0.00025370340306410486,25.0,30.0
31.678711,3.0327062992125984e-05,22.187250393700786,0.00025370340306410486,25.0,30.0
31.778809,1.448773937007874e-05,22.674081889763777,0.00025370340306410486,25.0,30.0
31.878906,3.50347125984252e-05,22.57367034120735,0.00025370340306410486,25.0,30.0
31.979004,1.296961062992126e-05,23.673724934383202,0.00025370340306410486,25.0,30.0
32.079102,2.960913779527559e-05,24.083703674540683,0.00025370340306410486,25.0,30.0
32.179199,4.37821062992126e-05,24.218738057742783,0.00025370340306410486,25.0,30.0
32.279297,2.9609942913385826e-05,24.353433858267714,0.00025370340306410486,25.0,30.0
32.379395,2.9527663385826774e-05,23.99509448818898,0.00025370340306410486,25.0,30.0
32.479492,3.4488606299212596e-05,25.57218267716535,0.00025370340306410486,25.0,30.0
32.57959,1.0282634645669292e-05,25.20620393700787,0.00025370340306410486,25.0,30.0
32.679688,3.709572244094488e-05,26.374721784776902,0.00025370340306410486,25.0,30.0
32.779785,3.628099803149606e-05,26.644073490813646,0.00025370340306410486,25.0,30.0
32.879883,1.9308323228346455e-05,25.94067034120735,0.00025370340306410486,25.0,30.0
32.97998,4.3478803149606296e-05,27.085813648293964,0.00025370340306410486,25.0,30.0
33.080078,5.165891535433071e-05,27.285753280839895,0.00025370340306410486,25.0,30.0
33.180176,4.6976470472440945e-05,28.370839895013123,0.00025370340306410486,25.0,30.0
33.280273,3.7821714566929135e-05,28.889929133858267,0.00025370340306410486,25.0,30.0
33.380371,4.769681496062992e-05,29.10253805774278,0.00025370340306410486,25.0,30.0
33.480469,4.6390029527559056e-05,29.03688188976378,0.00025370340306410486,25.0,30.0
33.580566,4.388536023622047e-05,29.141790026246717,0.00025370340306410486,25.0,30.0
33.680664,3.907203346456693e-05,29.388062992125985,0.00025370340306410486,25.0,30.0
33.780762,3.140475393700787e-05,29.89004461942257,0.00025370340306410486,25.0,30.0
33.880859,3.572601968503937e-05,30.723753280839897,0.00025370340306410486,25.0,30.0
33.980957,3.228562598425197e-05,30.61273490813648,0.00025370340306410486,25.0,30.0
34.081055,3.839444094488189e-05,30.341181102362206,0.00025370340306410486,25.0,30.0
34.181152,4.63311437007874e-05,31.60350656167979,0.00025370340306410486,25.0,30.0
34.28125,4.79872125984252e-05,31.713687664041995,0.00025370340306410486,25.0,30.0
34.381348,5.529774212598426e-05,31.17287401574803,0.00025370340306410486,25.0,30.0
34.481445,5.538083070866142e-05,32.27077952755905,0.00025370340306410486,25.0,30.0
34.581543,4.549141338582677e-05,32.81953018372703,0.00025370340306410486,25.0,30.0
34.681641,4.991007874015748e-05,31.958002624671916,0.00025370340306410486,25.0,30.0
34.781738,6.033935039370078e-05,33.162897637795275,0.00025370340306410486,25.0,30.0
34.881836,5.881880118110236e-05,33.08405774278215,0.00025370340306410486,25.0,30.0
34.981934,4.032558070866142e-05,34.48053018372703,0.00025370340306410486,25.0,30.0
35.082031,5.093292322834645e-05,34.10951706036745,0.00025370340306410486,25.0,30.0
35.182129,6.176390748031496e-05,34.312475065616795,0.00025370340306410486,25.0,30.0
35.282227,6.103227362204725e-05,35.4595406824147,0.00025370340306410486,25.0,30.0
35.382324,6.738611023622047e-05,35.28621784776903,0.00025370340306410486,25.0,30.0
35.482422,6.112987401574803e-05,35.21362467191601,0.00025370340306410486,25.0,30.0
35.58252,6.353270472440944e-05,35.231370078740156,0.00025370340306410486,25.0,30.0
35.682617,5.7303901574803146e-05,35.72508661417323,0.00025370340306410486,25.0,30.0
35.782715,7.244062598425197e-05,35.94943044619423,0.00025370340306410486,25.0,30.0
35.882813,6.17235748031496e-05,36.63091076115486,0.00025370340306410486,25.0,30.0
35.98291,7.729730511811024e-05,36.843107611548554,0.00025370340306410486,25.0,30.0
36.083008,7.207762992125984e-05,37.24081364829396,0.00025370340306410486,25.0,30.0
36.183105,8.194042519685039e-05,37.82786089238845,0.00025370340306410486,25.0,30.0
36.283203,7.417413188976377e-05,38.05255118110236,0.00025370340306410486,25.0,30.0
36.383301,6.781928740157481e-05,37.91233595800525,0.00025370340306410486,25.0,30.0
36.483398,7.326341535433072e-05,38.00210236220473,0.00025370340306410486,25.0,30.0
36.583496,7.101445275590552e-05,39.98479527559055,0.00025370340306410486,25.0,30.0
36.683594,9.258588385826771e-05,39.49888976377952,0.00025370340306410486,25.0,30.0
36.783691,6.925916929133859e-05,39.42184776902887,0.00025370340306410486,25.0,30.0
36.883789,7.64890374015748e-05,40.44066404199475,0.00025370340306410486,25.0,30.0
36.983887,7.947689566929133e-05,40.166286089238845,0.00025370340306410486,25.0,30.0
37.083984,7.663584448818897e-05,39.89309448818898,0.00025370340306410486,25.0,30.0
37.184082,8.535742716535433e-05,40.02712335958005,0.00025370340306410486,25.0,30.0
37.28418,7.004485236220473e-05,41.53025984251968,0.00025370340306410486,25.0,30.0
37.384277,9.021995472440945e-05,41.55974015748031,0.00025370340306410486,25.0,30.0
37.484375,8.913823228346457e-05,41.27386351706037,0.00025370340306410486,25.0,30.0
37.584473,6.394249015748031e-05,40.98467979002625,0.00025370340306410486,25.0,30.0
37.68457,0.00011099441338582676,42.36871916010499,0.00025370340306410486,25.0,30.0
37.784668,9.23269468503937e-05,43.06951706036746,0.00025370340306410486,25.0,30.0
37.884766,9.043856102362205e-05,43.03410236220473,0.00025370340306410486,25.0,30.0
37.984863,9.275528346456693e-05,43.16509186351706,0.00025370340306410486,25.0,30.0
38.084961,9.388379527559055e-05,45.42022572178478,0.00025370340306410486,25.0,30.0
38.185059,0.00011001029133858267,47.00160104986877,0.00025370340306410486,25.0,30.0
38.285156,8.664485236220472e-05,46.20664566929134,0.00025370340306410486,25.0,30.0
38.385254,0.00010428624409448818,46.66138057742783,0.00025370340306410486,25.0,30.0
38.485352,0.00011039506889763779,47.11133858267716,0.00025370340306410486,25.0,30.0
38.585449,0.00010415879330708662,47.42124409448819,0.00025370340306410486,25.0,30.0
38.685547,0.00011052170472440944,49.75881102362205,0.00025370340306410486,25.0,30.0
38.785645,0.0001211516377952756,49.56719947506562,0.00025370340306410486,25.0,30.0
