MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Information						Time:	17.33667	Sec	10/18/2021 2:57:33 PM
Operator	Nick Derimow
Project	AM Bench 2022 mini-tensile challenge
Specimen ID	30-XY.18-2
Material	PBF-L Inconel 625
Specimen Width	2.54	mm
Specimen Thickness	1.5	mm
Notes	
Operator Information End

Data Acquisition						Time:	1018.3303	Sec	10/18/2021 3:14:14 PM
Time	Axial Displacement	Axial Extensometer	Axial Force
Sec	mm	mm	N
17.450195	0.0018246769	-2.8042174e-05	64.849831
17.550293	0.0022696999	-7.9546635e-06	66.409721
17.650391	-0.00054222357	-8.6870466e-05	63.802799
17.750488	0.00082685787	2.0889887e-05	67.230598
17.850586	0.00052956108	-4.7375685e-05	70.669098
17.950684	0.0030519224	6.64771e-05	71.211555
18.050781	-0.001107108	-3.7069669e-05	68.765121
18.150879	-0.00021378337	-5.4112501e-05	72.742729
18.250977	0.0040286379	-2.4354136e-05	71.699677
18.351074	0.0030506931	5.4925349e-05	74.97113
18.451172	0.0029898405	0.00010730675	76.284393
18.55127	0.0056374418	2.206596e-05	78.764481
18.651367	0.0027966283	0.00015310397	78.5467
18.751465	0.0015452056	6.9083319e-05	79.66346
18.851563	0.0040558884	6.4866661e-05	80.614418
18.95166	0.0043544145	7.0054499e-05	82.903519
19.051758	0.0038559146	0.00018702471	85.559296
19.151855	0.005514917	6.6423832e-05	86.538368
19.251953	0.0088177081	0.00013554073	85.976685
19.352051	0.0043494971	0.00015126406	85.9617
19.452148	0.0049199136	0.00017749317	87.365791
19.552246	0.0044314535	0.00020257183	87.531914
19.652344	0.0059982035	0.00010552113	89.426582
19.752441	0.0062073972	0.00010654148	90.706657
19.852539	0.0074975956	0.00016373373	91.800903
19.952637	0.0052878978	0.00016980259	91.43676
20.052734	0.0053659612	0.00013883128	93.471169
20.152832	0.0049881423	8.7949673e-05	94.863708
20.25293	0.0076479856	0.00022067189	96.151123
20.353027	0.0053868601	9.4473406e-05	95.798981
20.453125	0.0099619729	0.00015854588	100.78223
20.553223	0.0072716009	0.00023097791	99.51091
20.65332	0.0090180915	0.00019542113	101.1803
20.753418	0.0083056856	0.00027500899	101.38335
20.853516	0.008834919	0.00023798109	107.5463
20.953613	0.009486421	0.00024533668	105.36464
21.053711	0.01071966	0.00019612595	105.4543
21.153809	0.0119697	0.0002291298	108.09581
21.253906	0.0104365	0.00021151737	109.3328
21.354004	0.014037869	0.00022110627	111.22877
21.454102	0.011746368	0.00019309357	113.00192
21.554199	0.012428246	0.00018674195	113.69182
21.654297	0.011435344	0.00025325775	112.95773
21.754395	0.012795	0.00019389264	116.27803
21.854492	0.011571801	0.00025095069	116.68024
21.95459	0.014905172	0.00026033059	118.53763
22.054688	0.013237565	0.0001864715	120.68866
22.154785	0.014322462	0.00021088631	122.98753
22.254883	0.014320618	0.00022963792	120.65357
22.35498	0.013322799	0.00031250709	122.8125
22.455078	0.017977666	0.00027302562	125.94086
22.555176	0.014292958	0.0003046772	126.45401
22.655273	0.016069517	0.00027125949	126.28174
22.755371	0.015148378	0.00032191159	128.95061
22.855469	0.012823275	0.00041886908	130.15437
22.955566	0.01572617	0.00021493086	134.44321
23.055664	0.017874401	0.00028334805	132.44179
23.155762	0.012944776	0.00024196006	130.78244
23.255859	0.017224282	0.00035159211	135.8851
23.355957	0.013438563	0.00026784599	136.16005
23.456055	0.016327884	0.00029473589	135.96733
23.556152	0.015612456	0.00032668145	137.94574
23.65625	0.019896213	0.00033005397	138.8703
23.756348	0.017430607	0.00042097125	139.51788
23.856445	0.018360402	0.00035308782	141.7233
23.956543	0.018114738	0.00039146285	140.76851
24.056641	0.017963119	0.00030491487	145.38354
24.156738	0.019193079	0.00029825591	143.28787
24.256836	0.018808704	0.00037641567	145.15591
24.356934	0.020392049	0.00038888943	147.72749
24.457031	0.019537654	0.00040072802	149.89252
24.557129	0.019941494	0.00039985109	150.65158
24.657227	0.018180098	0.00030025974	148.94562
24.757324	0.022583153	0.00030094819	153.4512
24.857422	0.020260714	0.00039411825	151.03833
24.95752	0.022102274	0.00045495344	153.61032
25.057617	0.020293906	0.00040449391	153.18378
25.157715	0.024891814	0.00033403296	156.49255
25.257813	0.025084207	0.00051287614	162.49641
25.35791	0.021872386	0.00037120425	160.53464
25.458008	0.02248501	0.00049884111	161.82074
25.558105	0.022789838	0.00041958209	163.04724
25.658203	0.022236887	0.00047435661	160.93178
25.758301	0.025728999	0.00037856703	167.79701
25.858398	0.023976771	0.00047759799	167.57397
25.958496	0.026250856	0.00048840803	166.50558
26.058594	0.02745623	0.00048763765	171.24118
26.158691	0.026015231	0.00041775857	172.45512
26.258789	0.024846943	0.00047331577	172.44275
26.358887	0.025778173	0.00042513874	173.42657
26.458984	0.026670473	0.00051162217	175.85205
26.559082	0.027252363	0.00053355371	178.9287
26.65918	0.026020354	0.00048967835	177.27132
26.759277	0.025620406	0.00046215742	175.78893
26.859375	0.028556084	0.00041807001	178.8649
26.959473	0.024919474	0.00041945506	179.04396
27.05957	0.026646091	0.00043056425	180.04022
27.159668	0.026807955	0.00050778256	185.56386
27.259766	0.03152224	0.00052452215	184.88435
27.359863	0.028415529	0.00054976059	187.45143
27.459961	0.031038696	0.0005905329	192.52214
27.560059	0.030525444	0.00060785847	193.37814
27.660156	0.028999468	0.00062579871	194.45201
27.760254	0.028257968	0.00061689416	194.67847
27.860352	0.031863794	0.00057588011	199.25731
27.960449	0.029835576	0.00054525299	202.38904
28.060547	0.033720464	0.00065380218	204.21504
28.160645	0.029805662	0.00059204089	203.3654
28.260742	0.031170236	0.00062900729	203.87221
28.36084	0.029962813	0.00065378577	209.12564
28.460938	0.032782268	0.00063474837	205.61917
28.561035	0.031771183	0.00063921086	211.03635
28.661133	0.033066452	0.00058074726	210.94754
28.76123	0.033778857	0.00070849987	216.05925
28.861328	0.032050245	0.00075754157	214.29167
28.961426	0.030872939	0.00065624446	214.2814
29.061523	0.032333404	0.00062209019	220.24663
29.161621	0.036064364	0.00074795674	226.99857
29.261719	0.032937575	0.00063690788	225.13321
29.361816	0.032901924	0.00067277509	225.7356
29.461914	0.034407668	0.00077501056	228.5379
29.562012	0.034167945	0.00072801264	230.61583
29.662109	0.038682871	0.00071792386	233.64711
29.762207	0.034033332	0.00080230611	235.41899
29.862305	0.036980841	0.00073199987	240.50795
29.962402	0.035439909	0.00075700472	239.03674
30.0625	0.035845798	0.00078282098	237.5836
30.162598	0.035927344	0.00080852251	241.04825
30.262695	0.03560546	0.00073877763	239.76778
30.362793	0.041510776	0.00076114765	250.69452
30.462891	0.039728019	0.00082061108	249.19211
30.562988	0.038701516	0.00077114219	247.73651
30.663086	0.03687942	0.00077257236	253.53741
30.763184	0.039402857	0.00081931206	252.67642
30.863281	0.043163784	0.00078650087	255.03868
30.963379	0.039916724	0.0008511552	253.40617
31.063477	0.03700174	0.00081591087	257.13077
31.163574	0.041441318	0.00079712237	263.67633
31.263672	0.041338872	0.00084061665	261.61078
31.36377	0.041777134	0.00093738048	269.45517
31.463867	0.038547438	0.00090099289	264.40079
31.563965	0.04025377	0.00085800677	265.09012
31.664063	0.038615666	0.0008674768	265.71735
31.76416	0.043116044	0.00090454571	272.82742
31.864258	0.041045878	0.00087982765	274.14627
31.964355	0.043631345	0.0008441367	276.26495
32.064453	0.041326169	0.00089636235	277.35992
32.164551	0.040410101	0.0010320473	281.31219
32.264648	0.044022482	0.00097115064	282.88699
32.364746	0.042806249	0.00094255194	284.42007
32.464844	0.041045878	0.00093380309	284.82101
32.564941	0.043973923	0.00094448205	287.7486
32.665039	0.044490658	0.00099555217	294.45242
32.765137	0.042675376	0.0009529317	295.65137
32.865234	0.046234641	0.0010243639	297.07895
32.965332	0.048437014	0.00098679913	298.52509
33.06543	0.045151226	0.00098597549	297.81851
33.165527	0.045915674	0.000984738	300.68732
33.265625	0.048063293	0.0010397963	299.69958
33.365723	0.043269098	0.00099451945	300.68854
33.46582	0.046564925	0.00099635939	302.09525
33.565918	0.046553861	0.0010376818	307.54108
33.666016	0.048893102	0.00099161	307.91064
33.766113	0.046356142	0.0010588676	308.97351
33.866211	0.048388455	0.001031031	310.06909
33.966309	0.046219479	0.0010172091	310.04871
34.066406	0.049210273	0.0010818113	314.30908
34.166504	0.048075587	0.0010909247	315.18408
34.266602	0.049667332	0.0010973051	316.81241
34.366699	0.049856856	0.0010847043	321.84219
34.466797	0.047352117	0.0011826811	322.23392
34.566895	0.05136383	0.0011471704	326.51923
34.666992	0.047329988	0.0011361063	326.68246
34.76709	0.051298879	0.0011917987	328.34436
34.867188	0.046305533	0.001152264	330.68521
34.967285	0.049321938	0.0011513829	333.38184
35.067383	0.048660755	0.0011283286	331.33237
35.16748	0.049936969	0.0011413106	339.21552
35.267578	0.053386103	0.0011380855	334.27676
35.367676	0.051460333	0.0011244603	336.91293
35.467773	0.054411173	0.0012677795	340.9783
35.567871	0.052252237	0.0011388273	339.23834
35.667969	0.051211596	0.0012113617	345.33926
35.768066	0.056305543	0.0012415217	347.06531
35.868164	0.057825014	0.0011893441	354.08643
35.968262	0.052821629	0.0011649304	348.23688
36.068359	0.051957604	0.0012796959	354.13177
36.168457	0.052383777	0.0011923683	352.85895
36.268555	0.052567564	0.0012295069	354.32996
36.368652	0.054046467	0.0012301338	357.92627
36.46875	0.053559646	0.0012932065	361.15826
36.568848	0.054390889	0.0012457179	359.91727
36.668945	0.055535614	0.0012953578	367.97473
36.769043	0.056607757	0.0013304352	370.12936
36.869141	0.055363711	0.0012770242	367.56848
36.969238	0.059149019	0.0014020558	372.97665
37.069336	0.05851775	0.0013063686	377.94055
37.169434	0.056072019	0.0013281076	376.0108
37.269531	0.058787797	0.0013662828	376.95554
37.369629	0.056056447	0.0012932844	378.66931
37.469727	0.060012583	0.0014378994	386.19159
37.569824	0.059789047	0.0013662582	385.61508
37.669922	0.060471334	0.0014303225	387.29761
37.77002	0.057659052	0.0013974868	386.93225
37.870117	0.059546303	0.0013505555	389.61853
37.970215	0.060528498	0.0014126159	393.51288
38.070313	0.058638226	0.0013863365	397.71863
38.17041	0.062531926	0.0014216187	397.3129
38.270508	0.06147366	0.0014077805	393.82874
38.370605	0.059365384	0.0014177177	398.51187
38.470703	0.059718359	0.0014481153	399.18069
38.570801	0.062209424	0.0014061249	403.87152
38.670898	0.061290078	0.0014038547	404.77689
38.770996	0.059674922	0.0014385222	406.61624
38.871094	0.06308385	0.0014423456	412.72238
38.971191	0.061318558	0.0014341909	410.62149
39.071289	0.062115174	0.0014659644	416.53113
39.171387	0.063150235	0.0014344368	410.58231
39.271484	0.062370058	0.0015354049	420.52686
39.371582	0.063737862	0.001509012	423.36313
39.47168	0.061315484	0.0014716563	422.98126
39.571777	0.064451702	0.0015940038	431.81323
39.671875	0.065281101	0.0015805834	431.84995
39.771973	0.063086718	0.0014963702	428.27411
39.87207	0.063382782	0.0015479566	434.48831
39.972168	0.064848572	0.0015968764	436.50003
40.072266	0.067005053	0.0015541115	439.34146
40.172363	0.067050539	0.001598245	440.73849
40.272461	0.066744022	0.0016367194	442.60168
40.372559	0.067751676	0.0015804195	449.34329
40.472656	0.066922888	0.0016058302	451.78397
40.572754	0.067129627	0.0016055228	449.34741
40.672852	0.066648953	0.0016627519	451.36755
40.772949	0.068082571	0.0015970075	454.91797
40.873047	0.069783114	0.0016968908	459.17065
40.973145	0.068255298	0.0017460964	461.58093
41.073242	0.066992961	0.0016648499	462.62155
41.17334	0.069833517	0.0016520852	467.61905
41.273438	0.066589944	0.0016313349	464.67139
41.373535	0.070770897	0.0018021659	474.36731
41.473633	0.069222175	0.0017310329	467.54868
41.57373	0.070570923	0.001663719	474.60635
41.673828	0.069280364	0.0017565828	479.27972
41.773926	0.069993131	0.0017620533	480.44141
41.874023	0.071810305	0.0016929405	481.74054
41.974121	0.070973329	0.001732545	487.0687
42.074219	0.072306961	0.0017564844	486.75946
42.174316	0.074726678	0.0017614099	495.71539
42.274414	0.071843088	0.0017935727	489.96188
42.374512	0.07397493	0.0017454531	491.17178
42.474609	0.071284555	0.0019003373	498.86624
42.574707	0.072655484	0.0018990138	501.17004
42.674805	0.074400082	0.0018322971	505.39743
42.774902	0.075136051	0.0018748612	508.6463
42.875	0.072901145	0.0019290661	508.32892
42.975098	0.074219368	0.0019311355	512.91504
43.075195	0.076596461	0.0018269822	513.65436
43.175293	0.072236277	0.0018765535	510.33109
43.275391	0.074661933	0.0019386017	515.50751
43.375488	0.076406933	0.0019506247	521.33612
43.475586	0.07733345	0.0018702921	518.87109
43.575684	0.076165214	0.0018689685	523.45435
43.675781	0.079092644	0.0019171834	522.94922
43.775879	0.075590909	0.0019427815	524.76093
43.875977	0.07934241	0.0019397491	529.26898
43.976074	0.075905003	0.0019826451	530.57288
44.076172	0.076999277	0.0019821369	529.55487
44.17627	0.078283124	0.0019520671	531.16443
44.276367	0.077464379	0.0019650164	533.18384
44.376465	0.076829828	0.0020469471	535.63104
44.476563	0.077256411	0.002008907	536.04828
44.57666	0.078336395	0.0021373725	539.06323
44.676758	0.080519915	0.0020588748	541.02448
44.776855	0.079092234	0.0020968779	543.29803
44.876953	0.080096819	0.0020880594	545.9007
44.977051	0.082328081	0.0020665007	550.46844
45.077148	0.081124142	0.0020528724	552.57227
45.177246	0.082000256	0.0021267224	553.20966
45.277344	0.079867952	0.0021618244	554.22845
45.377441	0.079696253	0.0020974106	563.9928
45.477539	0.082713068	0.002110577	568.07928
45.577637	0.081347883	0.0021290705	571.008
45.677734	0.082558379	0.002100107	575.83783
45.777832	0.083571918	0.0021636437	584.63922
45.87793	0.081268795	0.0022198607	574.40808
45.978027	0.084596992	0.0022455582	584.23743
46.078125	0.087343909	0.0021830797	583.75641
46.178223	0.08424519	0.0022446648	585.60071
46.27832	0.084108122	0.002330139	592.47864
46.378418	0.085158803	0.0023133187	591.79504
46.478516	0.085754827	0.0023032585	594.76202
46.578613	0.086121172	0.0023119173	595.38342
46.678711	0.084920719	0.0022850805	597.67493
46.778809	0.08469554	0.0022523727	598.82843
46.878906	0.086457349	0.0023164125	601.96057
46.979004	0.086191863	0.0022810975	607.19666
47.079102	0.083555326	0.0023166337	612.89178
47.179199	0.087638952	0.002352796	615.10608
47.279297	0.086845413	0.0023637372	612.98315
47.379395	0.090502255	0.0023971426	620.60272
47.479492	0.088545188	0.00236511	615.91791
47.57959	0.087091282	0.0023510421	623.64026
47.679688	0.086509801	0.0024156114	623.1311
47.779785	0.088870347	0.0022913339	628.55603
47.879883	0.088909276	0.0024043056	631.61432
47.97998	0.088625506	0.0024465376	631.44159
48.080078	0.088102415	0.0024431979	638.29602
48.180176	0.091504991	0.002522375	641.51965
48.280273	0.091710702	0.0024486398	636.11707
48.380371	0.089205757	0.0024600637	644.29108
48.480469	0.089630291	0.0024228317	641.39221
48.580566	0.09060552	0.002570048	650.17303
48.680664	0.091632642	0.0025609098	651.32678
48.780762	0.092455484	0.0025375565	652.97241
48.880859	0.088578582	0.0024611249	652.66333
48.980957	0.092198342	0.0024815321	655.71991
49.081055	0.092443801	0.0025090284	660.95361
49.181152	0.093234681	0.0024988987	660.65112
49.28125	0.09289661	0.0025719905	661.61414
49.381348	0.09438125	0.0025980719	663.66699
49.481445	0.093607582	0.002559955	667.26221
49.581543	0.094481237	0.002515085	666.93982
49.681641	0.092052259	0.0025564146	671.87518
49.781738	0.092839651	0.002555968	673.74908
49.881836	0.093364991	0.0025547796	675.02527
49.981934	0.092693768	0.0026395705	678.05847
50.082031	0.095837206	0.0025619138	678.47144
50.182129	0.095013343	0.002555972	683.0863
50.282227	0.099296533	0.002690654	689.3009
50.382324	0.095618382	0.0025953674	688.14734
50.482422	0.094641052	0.00269476	695.89813
50.58252	0.096572302	0.002727435	697.5545
50.682617	0.094643719	0.0026410171	697.22131
50.782715	0.097266883	0.0026517084	703.19537
50.882813	0.097799398	0.0027009929	700.5553
50.98291	0.099925905	0.0026670096	702.86237
51.083008	0.098537415	0.0027581358	705.89417
51.183105	0.10077805	0.0026866382	707.09003
51.283203	0.1005582	0.0027178184	715.39502
51.383301	0.09689378	0.0028023461	713.17114
51.483398	0.097407028	0.002775986	720.63275
51.583496	0.097388387	0.0027479527	724.59283
51.683594	0.10096839	0.0028328872	729.21259
51.783691	0.10187114	0.0028310104	731.9574
51.883789	0.1010442	0.0027899228	736.52588
51.983887	0.10073216	0.002745277	736.62805
52.083984	0.099842981	0.0028301335	737.71637
52.184082	0.10008101	0.0027470882	738.44464
52.28418	0.10164638	0.0028171844	744.88965
52.384277	0.10009986	0.0028468731	746.2099
52.484375	0.10321005	0.0029184446	753.37854
52.584473	0.10242292	0.002881974	754.82275
52.68457	0.10431401	0.0028682996	761.84979
52.784668	0.10541406	0.0029018156	758.43732
52.884766	0.10454758	0.0029731055	765.71429
52.984863	0.10199203	0.0029464122	763.66833
53.084961	0.10524359	0.0029288367	763.82495
53.185059	0.10509812	0.0029125479	765.6236
53.285156	0.10372822	0.0030488116	768.2937
53.385254	0.10433593	0.0030339735	769.11334
53.485352	0.10780699	0.0030287651	775.18268
53.585449	0.10626395	0.0029586894	779.87292
53.685547	0.10571074	0.0030470456	783.99597
53.785645	0.10409334	0.0030726476	781.83282
53.885742	0.10550074	0.0031098516	783.63086
53.98584	0.10639713	0.0031427194	789.53619
54.085938	0.10670488	0.0030599618	793.19836
54.186035	0.10601255	0.0030289986	793.82214
54.286133	0.10932523	0.0031286934	805.70288
54.38623	0.10823603	0.0031531933	804.52362
54.486328	0.10834421	0.0031467353	802.93713
54.586426	0.10951557	0.0031066963	807.72992
54.686523	0.10948709	0.0031210305	812.21411
54.786621	0.10705668	0.0031363512	814.19672
54.886719	0.11106737	0.0032032072	819.75476
54.986816	0.10939796	0.0031682118	823.47742
55.086914	0.10786292	0.0032227661	826.95398
55.187012	0.11093091	0.0032372766	831.22418
55.287109	0.11276612	0.003342449	832.21393
55.387207	0.11099668	0.0032553766	828.15613
55.487305	0.1110352	0.0033018407	833.57446
55.587402	0.11101943	0.0033045902	832.99036
55.6875	0.11531327	0.0033613688	842.72668
55.787598	0.11108294	0.0032577	841.85516
55.887695	0.1102265	0.0033058485	845.39496
55.987793	0.11236207	0.0033075653	851.54895
56.087891	0.11433	0.0032995294	852.63367
56.187988	0.11455886	0.0033664869	853.36066
56.288086	0.11407635	0.0033832428	859.83167
56.388184	0.11747339	0.0033941881	863.06482
56.488281	0.11387309	0.0034041407	858.95349
56.588379	0.11560217	0.0033386669	867.47797
56.688477	0.11671201	0.003416426	870.67395
56.788574	0.11558045	0.0034684765	867.03778
56.888672	0.11334222	0.0034378166	869.22577
56.98877	0.11671242	0.0034628091	874.1601
57.088867	0.11721501	0.0034660874	881.59778
57.188965	0.11714658	0.0034793767	885.18323
57.289063	0.11815628	0.0034939034	883.15485
57.38916	0.11775921	0.0034394762	882.05591
57.489258	0.11804544	0.0035145811	889.05878
57.589355	0.11917111	0.0035511777	891.60938
57.689453	0.11650963	0.0035734533	891.62567
57.789551	0.11698616	0.0035887957	896.29755
57.889648	0.1168876	0.0035433017	903.41473
57.989746	0.11940694	0.0035145646	901.45837
